,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-3.207714933312675e-07 2.687747372414266e-05 -0.0008330947856848962 0.011924350391902415 -0.07888339664603097 0.21052041387847728 -0.07131507434657354,
1,1547700355_A01172,2.3765195193508367e-08 -2.2362931077928776e-06 7.735316365989394e-05 -0.0011937862489706183 0.0077976472265191745 -0.013858373124260494 0.06464888007656704,
2,1547782407_A01172,-8.356968577817662e-08 6.278692854070675e-06 -0.00018075354031486338 0.002514093297593454 -0.016523440037088194 0.042454927341125805 0.23584548944900877,
3,1547880148_A01172,1.1461806250581699e-08 -6.583669077189626e-07 9.631246249031262e-06 5.711085166242952e-05 -0.0018107659487259181 0.004153074038356524 0.08403647300343084,
4,1547954828_A01172,1.540165058594947e-09 -8.501658290818984e-08 -1.7391163173840325e-06 0.00019400456853077525 -0.004088350576336118 0.027963304533096298 0.07822458179949052,
5,1548038666_A01172,,-5.437618567967485e-10 5.8334450387612933e-08 -2.4476247620233704e-06 5.5957729128708575e-05 -0.0008415236803848593 0.008618315500703152 0.0821760490682428
6,1552402053_A01172,-7.448057245075316e-10 1.3799278773593145e-07 -9.620232310884945e-06 0.0003106151317802886 -0.004860121785194901 0.04905518726302635 0.007018869859108801,
7,1552590157_A01172,-2.8336362024808554e-07 1.3342897671613765e-05 -0.000160923845825301 -0.0011097452603037673 0.03539051063079083 -0.2280241015298347 0.5936749089619054,
8,1552620154_A01609,,-9.097216105146787e-11 1.2829139245238212e-08 -7.500834162304728e-07 2.2442778612081608e-05 -0.000264507129899993 0.004178385591135681 0.11451390822956722
9,1553089387_A01609,,2.5668794622201007e-10 -5.3991447907802694e-08 4.198878201135615e-06 -0.00014436027135550621 0.00197013872911033 -0.003902521800596453 0.04937738930290589
10,1553102751_A01609,,-1.2201308085528644e-09 1.359485098176563e-07 -5.7258120957978405e-06 0.0001142861369693768 -0.0011256387304303787 0.005691026192716918 0.0585638452907665
11,1553885926_A01172,,1.7562043793326276e-08 -1.4721549367068419e-06 4.615124843062782e-05 -0.0006787632899264251 0.004799620226007964 -0.012349257081724881 0.05556815063205969
12,1554082410_A01172,,-4.9017378709109354e-09 5.67880660720589e-07 -2.4022925621026866e-05 0.0004537072372795414 -0.0037581723190754806 0.01299901487027652 0.10996119908663468
13,1554403777_A01172,-6.534689725905707e-10 1.8768342479314874e-07 -2.004740179209821e-05 0.0009759208156412143 -0.021103698618789454 0.17123387422298647 -0.23112023320474434,
14,1554748372_A01609,,3.3596271333508826e-06 -0.0002211158436885312 0.005250273704610687 -0.0546634557962218 0.25294382538099197 -0.45141539297839667 0.3697838618442823
15,1554840090_A01172,-4.592158196986543e-10 6.661324464493454e-08 -3.5429152469422107e-06 8.625338564030002e-05 -0.0010299938304212056 0.006468453526703221 0.03968457611832978,
16,1554906953_A01172,9.70809875415421e-08 -6.823221786073707e-06 0.0001745426594712799 -0.002154408019778368 0.018298867464282383 -0.12988834564674429 0.5696364947144968,
17,1555002731_A01172,1.0760885254583822e-06 -5.754433765706673e-05 0.0011447002442843933 -0.010493227510645426 0.04510675916935934 -0.08059287782794207 0.21527078622350462,
18,1555696275_A01609,,1.5587702377356208e-09 -1.9343175218414222e-07 8.719860941602637e-06 -0.00016047747407647351 0.0007977181862077234 0.004789059371819454 0.030261445838480103
19,1555736782_A01609,,1.99518632941753e-09 -1.754408270347499e-07 5.530495876760623e-06 -8.123017897704909e-05 0.0006204701895691909 0.0016284612892406083 0.08772227758734809
20,1555987268_A01609,,-1.7626210857793378e-09 1.868304831030236e-07 -7.540854306954925e-06 0.00014178920679164326 -0.0011795545303677005 0.0050807714680729 0.04077321480463246
21,1556028453_A01609,,2.9281753326387686e-08 -2.896876852338419e-06 0.0001015626868201715 -0.0014998472172221369 0.008447756925431052 0.0015991390054264538 0.10654561736146706
22,1556039041_A01609,,1.1742539635302365e-08 -1.2509135125406038e-06 4.7423489399903595e-05 -0.0007235494395142296 0.002947283414845003 0.009712714024670239 0.1577711133236619
23,1556115527_A01172,-1.5732176532301233e-09 2.092291506202199e-07 -1.0838501456482661e-05 0.0002746097612868669 -0.0036363319581390976 0.02854189721861444 0.11750677313513667,
24,1556125697_A01609,,-4.434516515492971e-09 5.288853742924729e-07 -2.326305227443496e-05 0.00046763507459516597 -0.00442501823199019 0.02019375815345161 0.10802097210947952
25,1556219881_A01609,,-1.3602017823001235e-08 1.1421933776487648e-06 -3.538372083644563e-05 0.0004979617204776941 -0.0031793665020353554 0.00906102662799872 0.060510781936930096
26,1556301731_A01609,,1.3930918681761038e-09 -9.772203003385552e-08 8.886834281963615e-07 7.393911867372532e-05 -0.002042732593430409 0.018650265895608552 0.07518990249306383
27,1556909851_A01172,-1.2412422057048469e-08 7.838418529415619e-07 -8.583972109179341e-06 -0.00012694308045868422 0.0023887129506541187 -0.008938258788812978 0.054921536443853475,
28,1557323445_A01609,,7.4856988412749e-08 -4.9092714473778614e-06 0.00011845350733676177 -0.0012673019737981074 0.005473566395184487 -0.0025964809324237324 0.0704302091860322
29,1557417534_A01172,,1.2068584150845351e-08 -1.1323402586637819e-06 3.945391157913527e-05 -0.0006275251848282767 0.0044162905810303755 -0.010344504475961597 0.031862041247777355
30,1557757425_A01609,,9.570663610702562e-11 -1.9748587114368186e-08 1.4238299014907827e-06 -4.241793516525918e-05 0.0004044884713549932 0.0030170267305358995 0.06997802698138589
31,1557760240_A01609,,1.4686058187098421e-08 -2.003699965585148e-06 0.00010119900084114491 -0.0022725999996594027 0.020555022765283558 -0.03732302392928164 0.04006818751488496
32,1557763139_A01609,,3.8378957565174474e-08 -3.7581031154727507e-06 0.0001389203553379208 -0.002389324517837944 0.01871021113756411 -0.05276100031170773 0.11059552723502222
33,1557928726_A01609,,1.1422581386397626e-10 -2.7738809836349248e-08 2.4390114923034085e-06 -9.42538950333661e-05 0.0014803064781565222 -0.006727617042465359 0.08965618853544405
34,1557952047_A01172,7.793399118479887e-08 3.018239764517037e-05 -0.0009919826914014229 0.010857603446143149 -0.046698414221450366 0.07933962316316122 0.03169819624221642,
35,1557957375_A01609,,-2.333472393007126e-10 3.055494093159482e-08 -1.7688355432476038e-06 6.0562172358439804e-05 -0.0012306573957212162 0.013011597325731301 0.09050284960600483
36,1559137815_A01609,,1.0444394407215947e-07 -1.4118027551148989e-05 0.000719812634849284 -0.017007951067827536 0.17624872175635478 -0.5035428466853549 2.327542928690424
37,1559309040_A01609,,4.539678434050821e-08 -6.789663536228898e-06 0.00034987867773481496 -0.007902677506913218 0.08284188365048198 -0.3616716063268073 0.705237192349823
38,1559311950_A01609,,1.5336366013788743e-09 -1.2675699001473715e-07 3.299077879820089e-06 -1.5599848073231566e-05 -0.0005907618133951458 0.010412411558075853 0.06430622462542884
39,1560885907_A01609,-4.980655149060044e-09 5.480972194131374e-07 -2.3449734373947333e-05 0.00048364419073531804 -0.004752108321868621 0.01768933858256176 0.09144706427984857,
40,1561053811_A01609,-2.089126714490021e-08 1.7868551139985435e-06 -5.741893283431826e-05 0.0008631392685209381 -0.006345924961473353 0.024544913957103183 0.06700649701348355,
41,1561428256_A01609,,-6.916909597221338e-10 8.171337995615367e-08 -3.690678755484553e-06 8.212893068121178e-05 -0.0009905073771485676 0.006704636274675149 0.09625675445112164
42,1561948526_A01609,4.4340649284890505e-10 -9.997984003296012e-08 8.480761037112249e-06 -0.000328740563976968 0.005474176489251702 -0.025613362585419897 0.15946191386271183,
43,1562035686_A01609,-2.0295813382669608e-10 4.3846839327544174e-08 -3.5779155869057443e-06 0.00013633017639973736 -0.0024394780405956654 0.018971717710072125 0.04437575063884052,
44,1562704125_A01609,,1.8625896552895048e-09 3.977281867646959e-06 -0.00031545131894224264 0.008040401023893334 -0.07411799243753808 0.26956134326647985 0.8719778222178726
