,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-6.6838210386012635e-06 0.0006061542970720308 -0.020022442781918007 0.2889309468872439 -1.6816668940416943 3.0288958356032345 70.29658537120122,
1,1547700355_A01172,-2.899337019954459e-06 0.00032174630053374934 -0.013403978599534707 0.2592500052109989 -2.2753705075478043 6.829118676658861 77.40339098601683,
2,1547782407_A01172,1.9829929410982928e-05 -0.0017442077718513407 0.058905814492505336 -0.9506401536852062 7.316003740563371 -22.0988679781021 99.7292093777395,
3,1547880148_A01172,-1.5828203431936944e-05 0.0011049353805900044 -0.02286925726153864 0.03751651131093742 3.528683614592375 -33.08381071391532 158.0892480603242,
4,1547954828_A01172,4.12906835267092e-06 -0.00039581146187508574 0.01330855683009426 -0.17986142582205147 0.7327709958464255 1.4708683867075936 80.61652749136348,
5,1548038666_A01172,,6.544386182389097e-07 -5.786498904916209e-05 0.0015657551589003044 -0.008080101964441238 -0.2016771208557599 2.6902023615836317 70.98975358907536
6,1552402053_A01172,7.504429170069084e-08 -1.0485968935052061e-05 0.00039326647663188503 0.0030916787250493817 -0.4015842155581085 5.611076406649583 76.15751383514588,
7,1552590157_A01172,-9.767769283931308e-05 0.005804302225346577 -0.12957406855907305 1.3603392007024753 -6.846716660817564 14.154035552189766 67.99951828009924,
8,1552620154_A01609,,3.2869395402466683e-07 -4.659844497200025e-05 0.0025004093627826436 -0.0642208537097852 0.8414767429263189 -5.570353752139805 83.78823325918067
9,1553089387_A01609,,1.0675396200473463e-08 -2.2534559693644617e-06 0.00015716704915364358 -0.0033920328564657955 -0.04004699603817448 1.797936199507629 67.61018889651598
10,1553102751_A01609,,2.1690575564681385e-06 -0.00022970593854155903 0.008801224002379735 -0.1430763470895329 0.8086190447700363 0.4335145575458072 73.3196945242414
11,1553885926_A01172,,-5.147644340156737e-06 0.0004751991579229103 -0.01692045087074067 0.29686739454017935 -2.7217838590721692 12.317872482403878 62.915518196833375
12,1554082410_A01172,,-1.1816042853872539e-07 6.045803894165589e-06 0.00017618315676297202 -0.01528673925969873 0.27838972320054367 -1.4538990541192531 75.70797546626108
13,1554403777_A01172,6.499538302410109e-09 -1.8336897547417487e-06 0.0002063874426340847 -0.01160146574860792 0.31641295802527 -2.9141140753094024 73.47066731776387,
14,1554748372_A01609,,2.9983701041470653e-05 -0.002136446334084665 0.057520786469949264 -0.7211017987409862 4.016538701114827 -5.90734754875039 84.68351190758038
15,1554840090_A01172,3.554368478389627e-07 -5.8897626547229994e-05 0.0037713129659562635 -0.11620473730658656 1.7250305520570717 -10.448017541548882 98.0077662672485,
16,1554906953_A01172,-2.8585802019051247e-05 0.0026150294941986877 -0.08993425189922435 1.419108290228555 -9.634326081906936 14.66437749143456 143.45417158132958,
17,1555002731_A01172,-3.577895212912036e-05 0.0021423411881413977 -0.04903241038121533 0.5966049858445212 -4.572293945072787 19.407419429670135 63.195117360952096,
18,1555696275_A01609,,1.2945556126815767e-07 2.625520337413768e-05 -0.004147080945647938 0.18790394871211064 -3.473019802245769 24.34570758687132 55.227124304662176
19,1555736782_A01609,,1.0277713704981081e-06 -0.00012203150767590946 0.005397114333765782 -0.1086403674663592 0.9468029529180538 -2.0174742122530707 77.93125074968412
20,1555987268_A01609,,6.650782479649983e-07 -0.00012165972217238745 0.007635026889865029 -0.21259103221547346 2.674004098962127 -13.173950363334512 101.1465232697947
21,1556028453_A01609,,1.9350564870192405e-06 -0.00020916607003757792 0.008990282498059493 -0.19773350367238676 2.353042353419087 -13.813655425540071 99.54700166834502
22,1556039041_A01609,,3.1557853145078786e-06 -0.00035039333738598043 0.013949203121057444 -0.22921681406011366 1.1347854751450177 3.698544197062683 63.35416508126089
23,1556115527_A01172,1.6382738064936736e-07 -2.7169483998275462e-05 0.0015810063218882349 -0.04284290337504416 0.5664944747158146 -3.113251709540348 90.8452279742375,
24,1556125697_A01609,,4.817625957935254e-07 -8.819902878622872e-05 0.005558904236553082 -0.1607738039654998 2.244520451428186 -13.967080726718844 110.87139963678878
25,1556219881_A01609,,-6.482546256704979e-05 0.005220150848541197 -0.15804431258774426 2.2256089682450284 -14.615898622183686 38.09123466118644 71.13442959076642
26,1556301731_A01609,,4.285205252813234e-06 -0.0004456482338310474 0.017514028825610508 -0.3182652352207114 2.6002687707655023 -7.701864496714587 71.81781707026194
27,1556909851_A01172,-0.0006711781555424365 0.03511005244382429 -0.6752259543845076 5.812408852834107 -21.643944591872476 29.16156301730445 71.050214747088,
28,1557323445_A01609,,4.926721840059928e-05 -0.002954302829474215 0.0650211764991184 -0.6312745102541588 2.4310437715770488 -0.6232476109840603 77.70075595694196
29,1557417534_A01172,,3.080333459676479e-05 -0.002207954004255457 0.062032614249150846 -0.8917625291681299 7.112135607833494 -29.131537281217504 112.37412918676003
30,1557757425_A01609,,-1.5810724812277153e-06 0.00023791349652977866 -0.01370050209013845 0.3743245828737214 -4.865697920609399 26.50143760029114 78.73221633344762
31,1557760240_A01609,,-4.731400669995019e-07 7.799124087525993e-05 -0.004721905567262917 0.12851842930472887 -1.5205221874734158 6.514997377978461 64.28436299794296
32,1557763139_A01609,,8.681951294588594e-06 -0.0010053476254912078 0.04335896461957449 -0.8569286657124043 7.648985589612465 -25.114491910149617 97.4647230809611
33,1557928726_A01609,,-8.967955743653157e-09 1.6672698116544593e-06 -9.768929662028235e-05 0.0014969671999488442 0.03324897267778154 -0.8935326090512162 70.64155378640402
34,1557952047_A01172,0.0022904146411670038 -0.10041494707908437 1.6627281012442114 -12.781898204230068 44.5856322731939 -55.48341196385205 94.72465482021536,
35,1557957375_A01609,,-8.310593318208766e-08 2.0580005962992225e-06 0.0005048767636290084 -0.032410906945731136 0.7004886486447537 -5.355758729481824 94.03249713856997
