,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-6.279824475768254e-07 3.541318350906819e-05 -0.0004237085130678232 -0.006561914250148791 0.15924351694991615 -0.8984063346529672 65.37269014458077,
1,1547700355_A01172,1.2798229890078564e-07 -1.6556054536712222e-05 0.000793815478594638 -0.017893350973094357 0.19687404737824632 -0.9960602457952854 64.69795792728617,
2,1547782407_A01172,1.133532768279708e-06 -9.46938386786196e-05 0.0030060012261616652 -0.044769008669365944 0.2981384018040737 -0.5165503993158197 62.79549238572031,
3,1547880148_A01172,-2.213124948714599e-06 0.0001762585196253241 -0.005347836306060311 0.07717203937808709 -0.5365936121141929 1.5738255108268822 62.01805519639554,
4,1547954828_A01172,-5.2747280101283805e-08 5.701344874225372e-06 -0.00020623986635902292 0.0023393473578691556 0.01233474041061407 -0.20776546933046527 63.19710020802362,
5,1548038666_A01172,,-3.8646320546219563e-10 -9.759050472424948e-07 9.122180181398138e-05 -0.0028801147311521874 0.036791340315097086 -0.16702408615259204 63.469063291206176
6,1552402053_A01172,-3.412355756780965e-09 6.911246404838671e-07 -5.54887330127135e-05 0.002171182741807002 -0.03971249132513303 0.23284745890479322 64.66013734544222,
7,1552590157_A01172,-1.5466875503409245e-06 6.116279886076611e-05 -0.0006221520547507232 -0.0018419125243242151 0.05388496033607846 -0.25039932670882814 64.76049554928446,
8,1552620154_A01609,,-1.1421866690438485e-09 3.1664248335967795e-07 -2.868853676925615e-05 0.0012356534693608492 -0.026418722358182777 0.21530642280021664 63.343867970610795
9,1553089387_A01609,,-1.9082262752267718e-09 3.782414602490787e-07 -2.8562995870315942e-05 0.001031700203778435 -0.01801491783267434 0.1342152642885581 63.001477241421355
10,1553102751_A01609,,-4.6462423039783644e-08 5.677870839347317e-06 -0.00026842678363860506 0.006118433363538182 -0.06644557214690934 0.2704619336073699 64.22308254230593
11,1553885926_A01172,,-8.412710427409895e-07 7.652904067328146e-05 -0.0026353004258613502 0.04270929823051099 -0.3254922163252485 0.9894983084303826 63.515718051914675
12,1554082410_A01172,,-8.166578487755973e-08 9.566417561635052e-06 -0.00042047619712771983 0.008558699548984356 -0.0776048625299026 0.1651984934148501 64.42928790623422
13,1554403777_A01172,1.4357929248794688e-09 -3.777325913265973e-07 3.6634819218743794e-05 -0.0015986649267752892 0.030979214029692035 -0.24343815366128543 64.17168836245294,
14,1554748372_A01609,,1.230290564207795e-06 -9.594087789942506e-05 0.0028771618251532483 -0.04134516839780451 0.28335768579195203 -0.7409854223496342 64.50219852147438
15,1554840090_A01172,-1.795681747688024e-08 2.7624086187101344e-06 -0.0001567231652503692 0.003963893379271079 -0.042543669887368275 0.16986040114520648 62.20223447534171,
16,1554906953_A01172,3.7507419611922747e-07 -3.767828288457197e-05 0.001308175421938462 -0.0193854425414858 0.1287962188698133 -0.46350505146790333 66.08194750530633,
17,1555002731_A01172,6.360236601972808e-06 -0.00033804325327458246 0.0067796848198289515 -0.06414409581618911 0.29485210965519576 -0.5615080415304201 62.71720819445614,
18,1555696275_A01609,,-5.851970340277278e-08 7.543767534855406e-06 -0.00037835338967716337 0.009175658723998443 -0.1069285748381513 0.47671133985790115 63.14252923232064
19,1555736782_A01609,,-7.13224463898269e-08 9.357911481336006e-06 -0.0004662650908555157 0.010895637748793771 -0.11957280184948588 0.5648130581022173 62.637027762988275
