,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.09852045926196908 0.6239009027823229 -1.1550880241049777 65.06518298998273,
1,1547700355_A01172,-0.044995753128781284 0.5859267284857693 -2.1745470457151064 65.36260900956424,
2,1547782407_A01172,0.027509368261287293 -0.11930138821501 0.12122161068216647 62.65485124965829,
3,1547880148_A01172,-0.016187150505202093 -0.135383862050698 1.147198453209554 62.05556392025505,
4,1547954828_A01172,0.010749891984700312 -0.04969564625102365 -0.12189666129207415 63.206782178364314,
5,1548038666_A01172,,0.006725068661848022 -0.023003988027765532 -0.04318776050656684 63.39465145712646
6,1552402053_A01172,-0.026705298640455257 0.4802535850241506 -1.7752299765220423 66.1718772909218,
7,1552590157_A01172,0.0606258970625118 -0.40461806645444953 0.6147184365955062 64.43324708557361,
8,1552620154_A01609,,0.053938324280870524 -0.4709120083542062 1.1831398994207813 62.92983197405466
9,1553089387_A01609,,0.019539616321230885 -0.15089726032342407 0.3102210576147548 63.057227384939765
10,1553102751_A01609,,0.03105040639983387 -0.2382454804603461 0.6873076538928173 63.92954988470781
11,1553885926_A01172,,0.07779468434348312 -0.7409567590376102 1.9799887200921946 63.0676746708759
12,1554082410_A01172,,0.2717400088999688 -2.3287129235206105 5.437297504316884 61.789181161010376
13,1554403777_A01172,0.024523962428685788 -0.15501541408640693 0.2222154478267971 63.73749880238809,
14,1554748372_A01609,,0.008648036594123847 0.04717433538449056 -0.42837791230431965 64.43445114962417
15,1554840090_A01172,-0.023277005820276638 0.08208149643708619 0.1510423793141844 62.043721678467634,
16,1554906953_A01172,0.3131243931604556 -2.5244153710592534 5.315485430285831 63.45209068933054,
17,1555002731_A01172,0.08126140411263162 -0.5629307570729506 0.9866619010121136 62.13563665457458,
18,1555696275_A01609,,-0.006528706840170435 0.048131127587550455 0.08069330546348817 63.329894490100116
19,1555736782_A01609,,-0.06111644649662278 0.4589916384752892 -0.7495977864565219 63.27428599326263
20,1555987268_A01609,,0.022207254564746755 -0.20374379166323323 0.5174543598565624 63.75747335948583
21,1556028453_A01609,,-0.017082359513413907 0.0614971744315049 0.10768592010585387 63.056940102634066
22,1556039041_A01609,,0.034194831514433074 -0.24735888973892106 0.45376175451940887 63.1715505451105
23,1556115527_A01172,0.016581903652384357 -0.15765311008625116 0.4376876953175628 62.21789843766327,
24,1556125697_A01609,,-0.038790255303215684 0.20228744438686375 -0.2983575939264337 64.33577065735913
25,1556219881_A01609,,-0.01722306034412607 0.04848097230806353 0.1814063390311118 62.92395616737157
26,1556301731_A01609,,0.007151766157397875 -0.052136125360653374 0.21024599071360925 63.01862325173013
27,1556909851_A01172,0.03083774174783024 -0.005603944281763618 -0.7363202580342358 63.85211500920288,
28,1557323445_A01609,,-0.00979317464583075 0.08327959087138549 -0.1914480500470976 63.04505079378358
29,1557417534_A01172,,0.01618581217859712 -0.20179013388248998 0.8285352488742938 63.22653572462279
30,1557757425_A01609,,-0.006844554349051172 0.03257595113637831 0.02678578603867931 63.00045013438877
31,1557760240_A01609,,0.0019169879887254927 -0.028911220757173506 0.1025501470806031 63.157377059899055
32,1557763139_A01609,,0.01622729461380049 -0.1994912181663509 0.6390050302021585 62.92614868681632
33,1557928726_A01609,,-0.02715255537686847 0.3186224172354733 -1.2192158258581944 64.72727149914073
34,1557952047_A01172,-0.027996007393651205 0.19745445324254163 -0.36792541344184626 62.784158880153,
35,1557957375_A01609,,-0.07294235154558626 0.8553323352609444 -3.0323568816836115 67.39448595570033
36,1559137815_A01609,,0.009742236310405886 -0.04495444708391453 0.05535465352940772 63.065044588464836
37,1559309040_A01609,,-0.013335722388922376 0.029962197560857842 0.29303484138751196 63.641944183726345
38,1559311950_A01609,,0.0173253507979443 -0.15478849219379318 0.3336918492083704 64.13761884336297
39,1560885907_A01609,-0.09087504726380949 0.5570028958428959 -1.1415246711723284 64.28090102335743,
40,1561053811_A01609,-0.04377399699755727 0.4884961013450661 -1.4278328613157854 62.898247052729914,
41,1561428256_A01609,,-0.0043680847906828035 0.043848382850347555 -0.13226560257830583 63.05412763319626
42,1561948526_A01609,0.06704075036739905 -0.5023530332141052 0.8448326585840741 62.31245740148776,
43,1562035686_A01609,0.07251923170096067 -0.5306915524865449 0.8460060629624859 63.08413822983316,
44,1562704125_A01609,,-0.007042729824744037 0.016142787656653525 0.16827208914222466 63.93427959379659
