,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.002378813223700432 0.0006157204724399871 0.13480773563070295 33.73673556854658,
1,1547700355_A01172,0.013746216311669878 -0.1294715231239545 0.5592413995374418 34.30487109645485,
2,1547782407_A01172,0.0012038854210764094 0.008431095560592038 -0.09759772933789655 32.60007471257587,
3,1547880148_A01172,0.053166989860424854 -0.4081975506196815 0.760216014142406 32.89115284174816,
4,1547954828_A01172,0.0037951126666924085 -0.03859368250352164 0.277676462767411 34.295597419349775,
5,1548038666_A01172,,-0.0019241733855401427 0.07050524920900679 -0.2684527943414974 29.156121914206654
6,1552402053_A01172,0.03369383229088273 -0.30454606002165796 0.9363744690706182 32.677693348384395,
7,1552590157_A01172,0.013080979071385324 -0.13935373932211104 0.5143112937213585 36.3103214828551,
8,1552620154_A01609,,0.0026026513546030497 -0.003603803695765181 0.009044571990920387 33.55734790558532
9,1553089387_A01609,,0.007147546789051085 0.027408386719232618 -0.5133305673973811 33.559365327365576
10,1553102751_A01609,,-0.008277132719282548 0.036669309507580725 0.18424087030271477 31.101187222518583
11,1553885926_A01172,,-0.05873140971071107 0.3935214339918445 -0.40477525200064535 33.74390795592995
12,1554082410_A01172,,-0.004702231438853567 0.04217316141237141 -0.03607398244983831 34.44420576770331
13,1554403777_A01172,0.0032375838240766147 -0.033124733114279874 0.21448106925555366 33.339717558215135,
14,1554748372_A01609,,0.011347200067579425 -0.10024287856295828 0.21038306327488246 33.04585969661434
15,1554840090_A01172,-0.012328360608470404 0.10653590374653914 -0.13813216984065638 35.234675641507785,
16,1554906953_A01172,0.021101562127402673 -0.2106014373588338 0.6704949048699629 33.84553644829698,
17,1555002731_A01172,-0.013055700604019655 0.105690470493445 0.005990295058372585 34.45186000198172,
18,1555696275_A01609,,0.03363020469223811 -0.25981260707760817 0.6800583356161929 31.361577789596794
19,1555736782_A01609,,-0.014707752991778828 0.14664857642463683 -0.4054715417148413 34.698850223336954
20,1555987268_A01609,,0.005302571726884658 -0.020131274995726877 -0.008693572032555892 29.611756049118323
21,1556028453_A01609,,0.0007677001978244381 -0.019921823192512487 0.210572722185513 33.638165268573196
22,1556039041_A01609,,-0.06929539596946589 0.4969808030435996 -0.5744807650652489 34.54709184759755
23,1556115527_A01172,0.002590134092505468 -0.014319017478521308 0.06615453388790413 34.61309615499198,
24,1556125697_A01609,,0.005816909791719094 -0.025064411236383668 0.01028571679066344 33.21894832287887
25,1556219881_A01609,,0.014988894122243114 -0.14085702395520097 0.5363393533465693 34.223632501645426
26,1556301731_A01609,,0.011206257511673565 -0.11931912024784763 0.4821918956610123 33.096817038015416
27,1556909851_A01172,0.0019288663159742795 -0.05339360293932949 0.358257507482195 31.413382960571226,
28,1557323445_A01609,,0.031078574812996078 -0.2512474532864274 0.6170769405544212 32.93573960030462
29,1557417534_A01172,,0.019986229488386735 -0.14203895744880884 0.06083094709826688 31.886841608221403
30,1557757425_A01609,,0.0029770253124067232 -0.035303291766346584 0.2345592218817686 32.57278618385768
31,1557760240_A01609,,0.029569672753567387 -0.2170548255513084 0.18981105193388065 34.70760389950021
32,1557763139_A01609,,-0.033912751459501324 0.2744691019331747 -0.478554401137914 29.927090380445975
33,1557928726_A01609,,-0.011888218812383817 0.10382724388973079 -0.23220009051533083 33.02315705194532
34,1557952047_A01172,0.0077582947268563605 -0.1118480283097622 0.5104011707417035 33.23144770167889,
35,1557957375_A01609,,0.013521078676227814 -0.15458853537777956 0.676760319776719 33.24002538292473
36,1559137815_A01609,,-0.01305538445650269 0.11724559259328389 -0.07674959263290207 33.53217543700018
37,1559309040_A01609,,-0.001704718048015529 -0.0032733870705998697 0.05152213349898937 31.85049382172408
38,1559311950_A01609,,0.0085408531776147 -0.021503409224486885 -0.13011803972621444 33.49619172123836
39,1560885907_A01609,-0.009355611247769232 0.0032057328309111964 0.044980434284773836 32.22193050369627,
40,1561053811_A01609,0.012299054785409842 -0.13828210712764946 0.582075194681668 33.82690802072011,
41,1561428256_A01609,,0.004192531352682206 -0.041103565756701155 0.1469342176031419 32.367375290060586
42,1561948526_A01609,0.0036704612391346638 -0.056797037668596104 0.3437606978677345 31.22571011819485,
43,1562035686_A01609,0.0038212752999089734 -0.055512030855363374 0.31744451893042513 31.317786030349694,
44,1562704125_A01609,,-0.0071017468510021515 0.0860925443414757 -0.2132486350844617 33.611596034322226
