,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.01061234117358919 -0.09241264406714568 0.23602493636611524 -0.1633580067401776,
1,1547700355_A01172,0.012291813475078192 -0.08700869961178308 0.1720490816801009 -0.08498011453339009,
2,1547782407_A01172,0.019093231447806152 -0.14497173702343147 0.3160787697862726 -0.18095848260108455,
3,1547880148_A01172,-0.01346256619591843 0.0976673526495409 -0.19463317380214704 0.09151050126123467,
4,1547954828_A01172,-0.027343802666743397 0.2693878638360344 -0.7617620496362605 0.566731346673754,
5,1548038666_A01172,,0.0015903349866316122 0.005496339954175941 -0.057521945616732406 0.05414684787552056
6,1552402053_A01172,-0.0021517129730907756 0.020469798616381502 -0.057484633284395084 0.04237877166160009,
7,1552590157_A01172,-0.030169616737767694 0.20102447307924756 -0.35988154941320216 0.14660653653943645,
8,1552620154_A01609,,-0.06941473354058866 0.49468291102265793 -0.9881846062148959 0.4951894605124675
9,1553089387_A01609,,0.19728404914085726 -1.7343778624314674 4.470783858280331 -3.115542940489097
10,1553102751_A01609,,-0.000850788652745906 0.012761265141497537 -0.04521582032789395 0.03899676383715895
11,1553885926_A01172,,-0.14697936266965284 1.297817082205398 -3.334308677770364 2.280061162623446
12,1554082410_A01172,,0.003594406659360279 -0.028423220651678346 0.06484145983073225 -0.0389979859457658
13,1554403777_A01172,-0.17408791269782245 1.234882222036114 -2.4383138260447654 1.1853549808869777,
14,1554748372_A01609,,-0.005493328094343901 0.044940640223796326 -0.10241228077950396 0.053270226780299926
15,1554840090_A01172,0.014236044769953285 -0.1133104078993571 0.2588440649908848 -0.15139042693102728,
16,1554906953_A01172,0.04257616674530777 -0.30017461398207407 0.5900256084052016 -0.28808635749034545,
17,1555002731_A01172,-0.0007435622172959185 0.0026407738923856015 0.004208468892599406 -0.011572837194116585,
18,1555696275_A01609,,0.0314702326074716 -0.2719526648758511 0.7061349979220938 -0.5264745047230416
19,1555736782_A01609,,0.0002631203810991299 -0.007308314515391391 0.03181036018982697 -0.0328552588665599
20,1555987268_A01609,,-0.003487226524385961 0.023643503501526608 -0.03496578096684 0.0007073952448413884
21,1556028453_A01609,,-0.03250389587870831 0.1572386506006226 -0.09301935972489535 -0.13379812265346797
22,1556039041_A01609,,0.13700667139192746 -1.172242646314945 2.937258451045535 -1.9844415449058574
23,1556115527_A01172,0.013346755515149335 -0.11223463247879802 0.2773803271077494 -0.18657637114463876,
24,1556125697_A01609,,0.026808645513698413 -0.19480999204712976 0.3980419541155141 -0.20347995733305285
25,1556219881_A01609,,0.03795687300449143 -0.33111528825265446 0.8432095746310385 -0.5728425467100255
26,1556301731_A01609,,-0.011686235431386343 0.0791802791758517 -0.14604442589430974 0.06356153975388333
27,1556909851_A01172,0.007882032281189172 -0.06071397998737681 0.13670423635113343 -0.08493159842697749,
28,1557323445_A01609,,-0.0341909837243078 0.25969302543173345 -0.5630929931381187 0.31391330164574066
29,1557417534_A01172,,-0.1483064307301293 0.4348783498949665 1.0095576508515627 -2.0834363351635945
30,1557757425_A01609,,-0.03192878067022532 0.28049678120016236 -0.7179746688535316 0.4888699909181264
31,1557760240_A01609,,0.06289209486529794 -0.43634090474276604 0.8481219551407115 -0.4297195324702707
32,1557763139_A01609,,0.28795299217202325 -2.452757437136129 6.091393780369148 -4.0354680011086215
33,1557928726_A01609,,0.03409844228540658 -0.44652022137822883 1.5001472696046407 -1.260279142708156
34,1557952047_A01172,0.09016533983323781 -0.7808709372035144 1.9668437364272573 -1.312469005520597,
35,1557957375_A01609,,0.026526433031878623 -0.19596562432157968 0.4115622848473872 -0.22244297716002476
36,1559137815_A01609,,0.04055879908757317 -0.28979481142841923 0.5775928237208976 -0.2853149726373836
37,1559309040_A01609,,0.011558290235565444 -0.07936103661836136 0.14775746567214418 -0.06416263386770213
38,1559311950_A01609,,0.008064933070073697 -0.049015853774689755 0.07233814874893583 -0.01492770273220375
39,1560885907_A01609,0.09249924071009423 -0.5836625019552453 0.9363526580338681 -0.2761913808056728,
40,1561053811_A01609,-0.005230707721022989 0.030786185717740586 -0.039969665298477196 2.3488699317171407e-05,
41,1561428256_A01609,,-0.01947891906847547 0.15400718818252082 -0.3524660576181324 0.21232572068437985
42,1561948526_A01609,0.04202086142285526 -0.32550379400090784 0.7304101485293902 -0.433695209064997,
43,1562035686_A01609,0.01160563824011408 -0.09909034033994965 0.2457330956607208 -0.1616800406105965,
44,1562704125_A01609,,0.009429369475523983 -0.06257001287776433 0.11049174083776381 -0.04322362880700287
