,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.011083978175820661 -1.1338900771617997 43.00265224007871 -716.1566616759949 4483.086339375589,
1,1547700355_A01172,0.0006930896125970944 -0.07444527619399516 2.956055575632794 -51.399332170178404 392.90805071393623,
2,1547782407_A01172,-0.011610951108528885 1.105870887081342 -39.262597845205235 615.6393809035526 -3532.7256563354917,
3,1547880148_A01172,0.01011018785953451 -0.9812829694793774 35.47800007644035 -566.3123982132524 3431.0630077439864,
4,1547954828_A01172,-0.0003289507412886168 0.03748273654100127 -1.5814226852080095 29.236453735574052 -135.17992831455416,
5,1548038666_A01172,,1.0416547658951202e-05 -0.0022440189942708405 0.14223016054353274 -3.4899600963400603 92.59225928203796
6,1552402053_A01172,-7.705509249719486e-06 0.0012396186460093257 -0.07332301589080621 1.8991521023230047 45.83125961052809,
7,1552590157_A01172,,
8,1552620154_A01609,,1.3215560774791267e-05 -0.0018094694263265606 0.0945567208375107 -2.2241797709464084 82.7399225040521
9,1553089387_A01609,,-1.2833334295913549e-06 0.00024149505326814387 -0.01565692975631357 0.4266753425381819 59.16668513767551
10,1553102751_A01609,,-3.382633613937823e-05 0.005211348586022496 -0.2782196460633901 6.272233545669723 13.304662762829683
11,1553885926_A01172,,0.00028169666723075416 -0.033383805369685715 1.44195680417068 -26.85491312005341 246.52186166075003
12,1554082410_A01172,,-0.0001397259014055499 0.01667629128088308 -0.7315203611622124 13.989082385108308 -35.39477479774666
13,1554403777_A01172,2.960701331817693e-07 -0.00011101004395076116 0.012715952339392695 -0.5388990489373098 70.37771869452497,
14,1554748372_A01609,,-0.0022318212453189407 0.19054585645893501 -6.068738682977725 85.39517691811061 -383.38885489644065
15,1554840090_A01172,1.0542655901955813e-06 -0.00018783603857817593 0.012720288065345201 -0.38711058067615245 67.31876784133425,
16,1554906953_A01172,0.01196289996153565 -1.1369744616231976 40.11647677144778 -622.6485472931688 3652.856771909668,
17,1555002731_A01172,,
18,1555696275_A01609,,-1.639643788714395e-05 0.001678738467224453 -0.06333798942149277 1.0418659075312968 56.86508656435192
19,1555736782_A01609,,-8.841868531141242e-05 0.010900643865516972 -0.49632961992736296 9.856508988136774 -7.852080022620804
20,1555987268_A01609,,-0.0002182862932294379 0.025326520603649802 -1.0749185870678024 19.82047569205112 -71.10929054078647
21,1556028453_A01609,,0.00023340029980274663 -0.022071468443420166 0.768282214067271 -11.636444230896084 127.8610535051346
22,1556039041_A01609,,1.18661052821176e-05 0.0014687578916681157 -0.1788383094941538 5.294472837409766 16.319314604272634
23,1556115527_A01172,1.3758291348216846e-05 -0.008068732233699989 0.6121068816103877 -16.073057027954423 201.65839368047332,
24,1556125697_A01609,,0.00024055592604253203 -0.028640232116175987 1.2399260333031539 -23.140093926870406 221.5833067683914
25,1556219881_A01609,,0.015042215925187945 -1.3983890385406748 48.57924907941737 -747.3751608862389 4359.352566423806
26,1556301731_A01609,,0.0002896337874511184 -0.03297631831058858 1.3907135683769505 -25.712566126000066 239.01934660813174
27,1556909851_A01172,,
28,1557323445_A01609,,2.2324472870552907 -184.35639900485526 5708.261934912299 -78542.39502789197 405265.9438231339
29,1557417534_A01172,,-0.060299007027662124 5.232312111086087 -169.8030567283681 2442.852966625784 -13081.86067166627
30,1557757425_A01609,,7.696702374426341e-07 -0.0001412927728905571 0.009161981348276371 -0.24673384324641795 65.42966934233439
31,1557760240_A01609,,1.4715639042495802e-05 -0.0019587664326039026 0.09607032101898046 -2.064515747346946 79.70929178805451
32,1557763139_A01609,,0.00013611277426707531 -0.016326437964101343 0.7170427500305678 -13.69020235826907 159.26885056679677
33,1557928726_A01609,,1.3816457099723238e-05 -0.0023069004120989593 0.13754550354502587 -3.4234096746541525 93.69473457999256
34,1557952047_A01172,,
35,1557957375_A01609,,8.968020728429193e-05 -0.011152026676106168 0.5069378987055294 -9.985688632762875 137.0775117753173
36,1559137815_A01609,,-4.3584082729291274e-05 0.005718478815489693 -0.27168059908862724 5.55363654948622 21.86577571242209
37,1559309040_A01609,,1.9436526429717965e-05 -0.001134155937888056 -0.0029104935924983847 1.09121244018148 49.1083718209393
38,1559311950_A01609,,-0.000917983224470903 0.08401866307502229 -2.8841269762180395 44.02397887932111 -187.680764613378
39,1560885907_A01609,6.650005086917221e-05 -0.007422420125181 0.3166413338096254 -6.002240715885818 105.44877787245103,
40,1561053811_A01609,0.005169694855850456 -0.4652667616465717 15.648040456195801 -232.98984504452352 1357.162212229721,
41,1561428256_A01609,,-3.771779210016165e-05 0.00576000708058459 -0.3182143354073909 7.5295545690472885 -0.9334297288047333
42,1561948526_A01609,-3.363659794383001e-06 0.0006248400166112188 -0.04077503274449372 1.0957773017593515 53.64572605767107,
43,1562035686_A01609,2.1467474714623517e-06 -0.00038061435208923975 0.025991621440115253 -0.826411748888265 73.44882447137259,
44,1562704125_A01609,,-0.0002665949949055939 0.025404195514805827 -0.8755745619619114 12.911537152479227 -4.408533912371458
