,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.01722535509573478 0.17047495656935305 33.72190525236936,
1,1547700355_A01172,-0.02637503721676728 0.35313470340252695 34.39056960027639,
2,1547782407_A01172,0.017460224270184288 -0.11564843078458004 32.607580136397225,
3,1547880148_A01172,-0.009445654345585273 -0.03695408525910094 33.222613614692975,
4,1547954828_A01172,-0.010130375169575394 0.22077366744850732 34.31925741930875,
5,1548038666_A01172,,0.05607396791476694 -0.23960230848474054 29.144125974633543
6,1552402053_A01172,-0.051842652249237904 0.4311791268657289 32.88775195286674,
7,1552590157_A01172,-0.04124652611462041 0.3181789677427365 36.39187267552669,
8,1552620154_A01609,,0.01591605563261595 -0.029978811587982816 33.57357370343409
9,1553089387_A01609,,0.08101491669816267 -0.6204987670502986 33.60392552138029
10,1553102751_A01609,,-0.025409103736994332 0.30834574684187593 31.049584812525058
11,1553885926_A01172,,-0.04696355593285572 0.4758261106114568 33.377756731082414
12,1554082410_A01172,,0.006906472290326395 0.03442988307574806 34.414890486334556
13,1554403777_A01172,-0.00884288656651651 0.16593769627849736 33.359901737150594,
14,1554748372_A01609,,-0.01513899067636819 0.040246506182815646 33.11660193188161
15,1554840090_A01172,0.014073321541241211 0.046715617809331714 35.15781652371398,
16,1554906953_A01172,-0.052339930835007056 0.35410433202032976 33.977090634671924,
17,1555002731_A01172,0.0077728455403329585 0.20174360318400422 34.37046640371885,
18,1555696275_A01609,,-0.007586405663519997 0.17581700678067166 31.57123971837713
19,1555736782_A01609,,0.036340574959844295 -0.18494784937854772 34.607157178691494
20,1555987268_A01609,,0.019637960328221248 -0.0881987620330326 29.64481405236063
21,1556028453_A01609,,-0.014164079328200392 0.1990620527904904 33.64295136802382
22,1556039041_A01609,,-0.022733978974853804 0.4645138787552868 34.115081203965964
23,1556115527_A01172,0.005106962508353838 0.02731883042966296 34.62924391604796,
24,1556125697_A01609,,0.018562354469045785 -0.0769313058214679 33.255212881409925
25,1556219881_A01609,,-0.028440466802214397 0.31160031416610623 34.317078274001325
26,1556301731_A01609,,-0.03527230013170383 0.31416858950896 33.16668059031337
27,1556909851_A01172,-0.03892712471338851 0.3293366572163194 31.425408157440206,
28,1557323445_A01609,,-0.018158450641889656 0.15109399440732216 33.129493816155154
29,1557417534_A01172,,0.0078575653520064 -0.23883665849208838 32.01144243839561
30,1557757425_A01609,,-0.01297563147008804 0.18992258605863624 32.59134595400297
31,1557760240_A01609,,0.004717426623278099 -0.25354786362847775 34.89195111592815
32,1557763139_A01609,,0.0201238025688918 0.02992335024348186 29.715666960745867
33,1557928726_A01609,,0.014665720786691665 -0.05395165859821057 32.94904192511881
34,1557952047_A01172,-0.053660894858922094 0.3940755973956663 33.27981550233207,
35,1557957375_A01609,,-0.05318057950193262 0.4740292706682077 33.324320303529305
36,1559137815_A01609,,0.019330338743403733 0.1189989752705176 33.45078380970653
37,1559309040_A01609,,-0.016058755511482226 0.07708217102138887 31.839866040024724
38,1559311950_A01609,,0.042552904840192696 -0.258177062711125 33.54943825265367
39,1560885907_A01609,-0.06696125867348397 0.18525569846510176 32.1636044983366,
40,1561053811_A01609,-0.04603931830442578 0.39766680986299446 33.90358443622466,
41,1561428256_A01609,,-0.009659622222190687 0.08407264421076384 32.39351293084864
42,1561948526_A01609,-0.0292686148041714 0.28872688913537037 31.248592999519943,
43,1562035686_A01609,-0.026852504031957884 0.26014944883771796 31.341609136902637,
44,1562704125_A01609,,0.03282951344337508 -0.10676714613811625 33.56732137241889
