,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.0003449023378201443 0.005608430135064441 0.05362857694593531,
1,1547700355_A01172,-0.0019945877264730305 0.012034351563270193 0.051417488946728825,
2,1547782407_A01172,-0.012671826030952186 0.06418592408119095 0.21104915775052877,
3,1547880148_A01172,-0.004015055627314924 0.01744187643036322 0.07344616562554426,
4,1547954828_A01172,-0.002944274793872475 0.025963692148185395 0.07940456028941967,
5,1548038666_A01172,,-0.0020178980403538598 0.01495211805329815 0.07760128821180057
6,1552402053_A01172,0.011984807530437987 -0.04160556474995876 0.09491028755734292,
7,1552590157_A01172,0.031287356448614176 -0.24122340237113915 0.611813569708532,
8,1552620154_A01609,,0.00041422086979112376 0.0006881087205802109 0.11770637693917499
9,1553089387_A01609,,0.0012632165425362312 0.00013650565886956344 0.03951696714757626
10,1553102751_A01609,,-0.0006734505054161247 0.0055074534269696105 0.05820065959528095
11,1553885926_A01172,,-0.0008233034262295549 0.005738323320937318 0.04285611751417028
12,1554082410_A01172,,7.204083933813398e-05 0.0003255676343177252 0.11981839031359828
13,1554403777_A01172,-0.0007488584129175199 0.002989652807530553 0.08203259524608567,
14,1554748372_A01609,,0.0017163583782796729 -0.013622628296257966 0.1978512931427914
15,1554840090_A01172,-0.0005444718025800482 0.004448380123583314 0.04224402697745404,
16,1554906953_A01172,-0.0381446969235352 0.08195364853991582 0.44396716468449726,
17,1555002731_A01172,0.002704341644025712 -0.015460718420499954 0.19213725827272557,
18,1555696275_A01609,,-0.005053727296903565 0.024877037612866252 0.021342100863508153
19,1555736782_A01609,,-0.0022052897288375234 0.014226765197957222 0.07796307025307399
20,1555987268_A01609,,-0.00034939686571231306 0.005750824564212735 0.03715331689790936
21,1556028453_A01609,,0.001282119909096296 0.013878951745037234 0.10040111115316191
22,1556039041_A01609,,0.000402723276404656 0.005056560547734066 0.1687195695508272
23,1556115527_A01172,-0.0015206108968114924 0.02221608515218079 0.12219852179467569,
24,1556125697_A01609,,-0.0022944446174006736 0.015638596360518967 0.1119168324765849
25,1556219881_A01609,,-0.0013934339392539824 0.008300353248158752 0.0594778766594526
26,1556301731_A01609,,8.328055554209147e-05 0.009770744546386422 0.08188012605833943
27,1556909851_A01172,0.0010547958906320124 -0.00820934991270972 0.05690685166370266,
28,1557323445_A01609,,-0.0006577248584631975 0.008413247276960755 0.0661345328744509
29,1557417534_A01172,,0.0007846983200453041 -0.003203799593564155 0.028866296003303066
30,1557757425_A01609,,-0.0005782184077387581 0.009010668620093299 0.06337177249366235
31,1557760240_A01609,,-0.004927230230680094 0.021613437581774253 0.0440639528646746
32,1557763139_A01609,,0.008467219194239949 -0.05434141564977109 0.1297504969504884
33,1557928726_A01609,,-0.0009595295500571462 0.007668770450658331 0.07263242061897432
34,1557952047_A01172,-0.0013077461398830086 0.013109836844981354 0.052589640242319866,
35,1557957375_A01609,,-0.002844178253565194 0.0184269769281069 0.09009486782098772
36,1559137815_A01609,,0.01950470391294131 0.13633384678115337 1.6839794768586738
37,1559309040_A01609,,0.03408545162220633 -0.24836070000966998 0.6264061749671458
38,1559311950_A01609,,-0.0008674451630428077 0.01141463353624757 0.06377341784247662
39,1560885907_A01609,0.0022659851024406583 -0.005707509886934337 0.10530310674966921,
40,1561053811_A01609,-0.0017682392170238852 0.016153409076100148 0.07046704147201932,
41,1561428256_A01609,,-0.0007375562471520385 0.007488508495054483 0.09486306156219051
42,1561948526_A01609,-0.0009062342721425565 0.0156747205321755 0.10723764944035687,
43,1562035686_A01609,0.0005027745543464353 0.0066619201810961745 0.05350589790631764,
44,1562704125_A01609,,-0.052891310644359375 0.3485742981129271 0.7252415488417682
