,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.0128200718198013 0.07684389699786295 -0.09704117085972747,
1,1547700355_A01172,0.005179917024555259 -0.01232339680306988 -0.008168206249802672,
2,1547782407_A01172,-0.0017724769745004745 0.029687635441271294 -0.061644310955078045,
3,1547880148_A01172,-0.003301910876397868 0.007300145582969067 0.007382524376519191,
4,1547954828_A01172,0.06430930919191964 -0.35161551763398186 0.39585910989430523,
5,1548038666_A01172,,0.017423854368805825 -0.08137635926352745 0.0640848985448538
6,1552402053_A01172,0.0043319485920638836 -0.025209765573664767 0.028932653244920895,
7,1552590157_A01172,-0.025247690677746765 0.09265110771729461 -0.04192429648295889,
8,1552620154_A01609,,-0.02592767847753732 0.0530097213817308 0.06141472442004544
9,1553089387_A01609,,-0.2547472439237857 1.5115989358078532 -1.8827090450556299
10,1553102751_A01609,,0.006380349167987064 -0.03245431748780026 0.03368016022159586
11,1553885926_A01172,,0.19547167596584247 -1.1296747206879576 1.3615827503166391
12,1554082410_A01172,,-0.0014651661525021684 0.010926741241297175 -0.016536431740401657
13,1554403777_A01172,-0.07077734376020159 0.17293796386699054 0.09747443254167328,
14,1554748372_A01609,,0.003740672556383033 -0.020014470405231813 0.018942256004473267
15,1554840090_A01172,-0.006540054088189577 0.04530886423671208 -0.06242895941382462,
16,1554906953_A01172,0.019146690550089517 -0.04860053110308706 -0.022026624177762927,
17,1555002731_A01172,-0.002935943679398418 0.015361616407183235 -0.016219379622854385,
18,1555696275_A01609,,-0.035925880448247814 0.23409360256204062 -0.3298160844167675
19,1555736782_A01609,,-0.005334911323784617 0.027863655588342463 -0.031211011773036708
20,1555987268_A01609,,-0.0025106998495489506 0.017341276786425646 -0.021084387106746993
21,1556028453_A01609,,-0.08654060967086832 0.39452658747540414 -0.33691593550970017
22,1556039041_A01609,,-0.14469243729334036 0.882211030705612 -1.1282827772404245
23,1556115527_A01172,-0.012133949205355491 0.07718412342907705 -0.10317209865126815,
24,1556125697_A01609,,0.006254883271124166 -0.004077426247588575 -0.035951933532458395
25,1556219881_A01609,,-0.046438692629080104 0.27387106607833644 -0.33564891748159253
26,1556301731_A01609,,-0.008466501365553747 0.0292446146521532 -0.009466093309051805
27,1556909851_A01172,-0.0015987278922281994 0.01847678113358965 -0.03567654408544347,
28,1557323445_A01609,,0.003260604180772074 -0.05024137658783747 0.10025282662454374
29,1557417534_A01172,,-0.6774200684795161 3.234097118859803 -3.0102076352818448
30,1557757425_A01609,,0.041030885720943114 -0.2390552287684267 0.2893460901185724
31,1557760240_A01609,,0.03534988642882134 -0.09523529892306574 -0.036704959612415745
32,1557763139_A01609,,-0.2931096310206549 1.772209555759558 -2.236041181823798
33,1557928726_A01609,,-0.19078186103627473 0.9886837390749711 -1.0471969618932473
34,1557952047_A01172,-0.10463077421823533 0.6143982887285276 -0.7490231130433604,
35,1557957375_A01609,,0.0029826570254735925 0.013675983259640461 -0.056678507558650434
36,1559137815_A01609,,0.014396233114808104 -0.030773576179200065 -0.03186182986690215
37,1559309040_A01609,,0.0073261547922858815 -0.02561244610529414 0.008065465858135095
38,1559311950_A01609,,0.011471154468821045 -0.04863274801460441 0.03547030408329055
39,1560885907_A01609,0.11008192056342031 -0.45110040591876993 0.3018391277218824,
40,1561053811_A01609,-0.008444128817036031 0.03848894039883471 -0.03266335954647547,
41,1561428256_A01609,,0.007915270489918332 -0.06028975717967562 0.09060137561644126
42,1561948526_A01609,-0.010347280090688603 0.10011337545861405 -0.17110559524162586,
43,1562035686_A01609,-0.01204803883519971 0.071652982010503 -0.08915606179497615,
44,1562704125_A01609,,0.008150270135311636 -0.030945177665821832 0.015700781719931126
