,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,1.105483546542529e-05 -0.00033929935518457646 0.0023970883809475855,
1,1547700355_A01172,-0.00048002795869104984 0.012429972152053922 -0.0748605320124008,
2,1547782407_A01172,-0.000585786411628516 0.015392555516233704 -0.09445306309294724,
3,1547880148_A01172,0.002480346835573277 -0.05583958614490688 0.2826228137106496,
4,1547954828_A01172,-0.0004267014231776427 0.012809714480593433 -0.08850112982060036,
5,1548038666_A01172,,-0.0004048298738104278 0.011483304699445125 -0.07565080125140647
6,1552402053_A01172,-0.00041940948812686383 0.009505514936221914 -0.04848340800131457,
7,1552590157_A01172,0.0007415546504712401 -0.022935598292037764 0.1621346385987616,
8,1552620154_A01609,,0.0023298003490199986 -0.06288225122124014 0.39592844596267074
9,1553089387_A01609,,0.000621570924140849 -0.0156423409603273 0.09237398696967829
10,1553102751_A01609,,0.00036931245509636283 -0.0074392892538455695 0.031091008562931205
11,1553885926_A01172,,-0.0005430294344299518 0.018279540216674814 -0.1381154054589924
12,1554082410_A01172,,-5.1735930394156397e-05 0.0012233147266956731 -0.006624237785233671
13,1554403777_A01172,0.00837872055854672 -0.21108496059212342 1.2354503656393754,
14,1554748372_A01609,,0.0001372468810422927 -0.002926462542487046 0.01357878983463998
15,1554840090_A01172,0.011231182784694989 -0.24886175938300573 1.2279885358824931,
16,1554906953_A01172,-0.0009885586054913546 0.0294755666462357 -0.20277140555178885,
17,1555002731_A01172,-0.0001588971986834524 0.00335129642952768 -0.01599830717409031,
18,1555696275_A01609,,0.00014826036669737764 -0.002134636670432649 0.002015573447883953
19,1555736782_A01609,,3.359316034235234e-05 -0.0013017616744890497 0.010656386068143883
20,1555987268_A01609,,-0.0003038321868494934 0.007468605550173072 -0.042808568298816255
21,1556028453_A01609,,0.0017357084121922266 -0.051004445021646354 0.3467936063489111
22,1556039041_A01609,,0.0004627268896334632 -0.009269729605181345 0.03847616803171014
23,1556115527_A01172,-0.00013122839482536625 0.0032340597547344495 -0.018450258537911907,
24,1556125697_A01609,,-0.000518517947618663 0.014847317034821134 -0.09886864471491379
25,1556219881_A01609,,0.005285505539002157 -0.11657068173766763 0.5709390219461834
26,1556301731_A01609,,0.00039016327185035956 -0.010933117176654144 0.07138161436690396
27,1556909851_A01172,-0.00024176747851358468 0.006014333330351149 -0.03554854449765761,
28,1557323445_A01609,,0.00033850141713201947 -0.010971070453093994 0.08062623406296808
29,1557417534_A01172,,0.016538807923523573 -0.46314447817458976 3.0205181577212894
30,1557757425_A01609,,-0.00044911247671632174 0.010404433023785437 -0.05505464506976872
31,1557760240_A01609,,0.00022671304186189508 0.005752215474337736 -0.11058736752825023
32,1557763139_A01609,,-0.05037126816166482 1.108677063780817 -5.4213899717147145
33,1557928726_A01609,,0.003061556769331721 -0.08570509049152034 0.5582025289323195
34,1557952047_A01172,0.001468604488895856 -0.0284560358510732 0.1326240439675737,
35,1557957375_A01609,,0.0007814455252110327 -0.013482622014738148 0.03791339188702781
36,1559137815_A01609,,-0.0008390495311192489 0.023776894508265378 -0.15678900977190924
37,1559309040_A01609,,-0.0001529206687579555 0.005138039792572264 -0.03870106544760547
38,1559311950_A01609,,0.0003911536540108426 -0.006402277858743967 0.014523672380550237
39,1560885907_A01609,-0.006102490010060403 0.15644317357864623 -0.9345855891965031,
40,1561053811_A01609,0.0002915096053339422 -0.007554334198409309 0.045671191309282454,
41,1561428256_A01609,,0.0010971573769413725 -0.02552974818394961 0.13605871881040757
42,1561948526_A01609,-0.0010369471595646643 0.02679870143497334 -0.1617336906879326,
43,1562035686_A01609,-0.0005310794550988974 0.011615386601098048 -0.05627349773401235,
44,1562704125_A01609,,-0.00039724555159051063 0.01082620208651561 -0.06829345456194635
