,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.001976440696264296 -0.030222234272510525 34.35503496182762,
1,1547700355_A01172,-0.0022861912418985116 0.06275313607450488 35.39413519897648,
2,1547782407_A01172,-0.002734102230913289 0.10257500489866926 32.00142694623532,
3,1547880148_A01172,-0.0013461142119047301 0.1608078556023398 31.94363397455545,
4,1547954828_A01172,-0.0021313381777354713 0.10472689484845758 34.71534774966071,
5,1548038666_A01172,,-0.004826808668624119 0.18035350467030947 28.586327074607713
6,1552402053_A01172,-0.004124157493233454 0.14313276483509468 33.24033394902514,
7,1552590157_A01172,-0.0022453729921166057 0.05163363918291847 36.76515182895633,
8,1552620154_A01609,,-0.0022368548637573898 0.08655742188024314 33.34070489708742
9,1553089387_A01609,,-0.0006604206399778584 0.07018088851898026 32.23074389032111
10,1553102751_A01609,,-0.0009152968004171605 0.11073450508232212 31.24615541199374
11,1553885926_A01172,,0.005920351714966762 -0.1926436322380425 35.28683178104938
12,1554082410_A01172,,-0.0025282988730564882 0.08346946436970618 34.41760804168769
13,1554403777_A01172,-0.0027239703905188547 0.1320622711633576 33.44235434739534,
14,1554748372_A01609,,0.001185295082013088 0.06624460623600366 32.57779728494467
15,1554840090_A01172,0.007685816152451948 -0.22699962550493946 36.909839692481,
16,1554906953_A01172,-0.0026027194966183847 -0.05614113569812084 35.00589497473477,
17,1555002731_A01172,-0.002842992405170676 0.12228224279972155 34.86539269326842,
18,1555696275_A01609,,0.00042753801946450866 0.1456931152167826 31.134912724057436
19,1555736782_A01609,,-0.0007551798281905811 0.0845912121117903 33.79893713654852
20,1555987268_A01609,,0.0008362885269027822 0.06519927060812049 29.02928891225872
21,1556028453_A01609,,-0.0009335995501422327 0.0858794930596576 33.86606114561532
22,1556039041_A01609,,0.002365803125480273 -0.08118700426521343 35.67612358736035
23,1556115527_A01172,-0.003152027986406929 0.10126318361190724 34.54336814426231,
24,1556125697_A01609,,-0.0028021523630989116 0.10500300573208934 32.911764537417405
25,1556219881_A01609,,-0.0014051152796515495 0.054048765269152345 34.997856542130066
26,1556301731_A01609,,-0.004199979210801616 0.06848444083115898 33.73980925051771
27,1556909851_A01172,0.004015983931977145 -0.03559805308730298 32.097875497806925,
28,1557323445_A01609,,0.0026108194830531286 0.06334989471146842 33.36519392031136
29,1557417534_A01172,,0.0008168078449568665 0.0802977220475601 30.38200707371207
30,1557757425_A01609,,-0.0015970140756569726 0.10515280086808354 32.7768449273735
31,1557760240_A01609,,0.007848480925361714 -0.21480877375091406 34.86760034386033
32,1557763139_A01609,,0.0035327449679935148 -0.05229171378095232 30.37272733237652
33,1557928726_A01609,,0.010262251225064441 -0.1546159516735777 33.65067276888217
34,1557952047_A01172,0.011522819603774145 -0.17447739877620475 34.566742183121015,
35,1557957375_A01609,,-0.002904979741151526 0.10970720441649079 33.96255192491654
36,1559137815_A01609,,0.0011386913121980004 0.0010559681193604365 34.49328549814975
37,1559309040_A01609,,-0.002285042704085049 0.04672275551210619 31.54779348560414
38,1559311950_A01609,,0.0035893030904344614 -0.03884588591557636 33.994073129432394
39,1560885907_A01609,-0.004011483538205334 0.17690052262800637 30.79817363391909,
40,1561053811_A01609,-0.0038038907916144687 0.1526403502441001 34.14417841998117,
41,1561428256_A01609,,-0.0013954207548817592 0.08385563926203099 32.200858162289386
42,1561948526_A01609,0.00010879915674128023 0.007041393210353394 31.95884832423004,
43,1562035686_A01609,0.00038993338597520733 0.047256706779726355 31.797480497656423,
44,1562704125_A01609,,-0.006217980211467772 0.1684691288043246 33.09830669670233
