,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.0011338691475882726 -0.018318927707418386 0.1622753145679526,
1,1547700355_A01172,0.00044423727258968465 -0.011559420241000198 0.14979644386818344,
2,1547782407_A01172,-0.0005080220197741615 0.020331447007820056 0.1219619665561171,
3,1547880148_A01172,0.0004964563849462083 -0.011606884013951208 0.11077192409182054,
4,1547954828_A01172,0.00031390044910064707 -0.011267293413469713 0.19713566639337093,
5,1548038666_A01172,,-0.00012540298718493389 0.004103179387365818 0.09243002938437017
6,1552402053_A01172,-0.0003127412400112109 0.021224236572772177 0.06607844379896653,
7,1552590157_A01172,-0.0003143253595881677 0.007370745479890226 0.12478837696635761,
8,1552620154_A01609,,0.0001312529167412406 0.00048198940796840233 0.12765694356355642
9,1553089387_A01609,,0.00014050038949810456 -0.0001766597635589779 0.08335702789639741
10,1553102751_A01609,,-2.011236792409755e-05 0.0010818171312577183 0.06406554462859279
11,1553885926_A01172,,-0.00014401005247324913 0.00627198440893116 0.01826792295212308
12,1554082410_A01172,,-6.373266285900856e-05 0.004070225159737104 0.10030616611419542
13,1554403777_A01172,-0.0005400093427315613 0.011165561384510051 0.02720234593280266,
14,1554748372_A01609,,0.013581505526120476 -0.08078441500069691 -0.004172946632583334
15,1554840090_A01172,-0.00012753500847633546 0.00339604831038782 0.0395916019941021,
16,1554906953_A01172,0.0013332203596997673 -0.021126344099678146 0.22948459688681763,
17,1555002731_A01172,-0.001048211564179131 0.02996789591076271 0.02066744559475788,
18,1555696275_A01609,,-0.00029266704160481777 0.004408496973698358 0.052794013075296374
19,1555736782_A01609,,2.2811450838513676e-05 0.004048726383129134 0.08203667325964555
20,1555987268_A01609,,0.0001275192001109974 -0.00019309233663744607 0.04519986268012614
21,1556028453_A01609,,0.0009921378407334834 -0.015754173352226192 0.2716347021115613
22,1556039041_A01609,,0.0002645925171192891 -0.01949550069734295 0.345607071401071
23,1556115527_A01172,1.8252656307577245e-05 0.0038347120135917966 0.1839411198630557,
24,1556125697_A01609,,3.596725776330811e-05 0.001062128535237182 0.1391114271132842
25,1556219881_A01609,,-0.00019314182329403353 0.005533241666991223 0.04266929693105452
26,1556301731_A01609,,0.00012035811419456276 -0.002637927218941879 0.14417967567268633
27,1556909851_A01172,0.0003264229342629225 -0.008083857383670422 0.10107569059703544,
28,1557323445_A01609,,8.438259496734014e-05 -0.0009656486510431316 0.09835955251897281
29,1557417534_A01172,,4.4012745449792956e-05 -0.0018377165825736311 0.047624813113951656
30,1557757425_A01609,,-8.902952430354756e-05 0.0048036822323639025 0.06903961273676178
31,1557760240_A01609,,-0.00606516375493911 0.13610287001590254 -0.45239896854086586
32,1557763139_A01609,,0.0003632039147170606 -0.013460644861666439 0.20544337749961658
33,1557928726_A01609,,1.6044205934658792e-05 0.0007394055339298249 0.08545863948628714
34,1557952047_A01172,-0.0017110521808422173 0.04663800214033869 -0.09675730791374514,
35,1557957375_A01609,,-0.00015246047201861973 0.003764258926976556 0.12156236775760858
36,1559137815_A01609,,-0.0005765036726883921 0.14195666931817888 2.0683193853605717
37,1559309040_A01609,,0.0030577054588858915 -0.04987132405506598 0.4503373019922293
38,1559311950_A01609,,-4.591772338717235e-05 0.0029043885648321957 0.09058643113914264
39,1560885907_A01609,0.0004745895707181369 -0.011249067445082018 0.15460110968398488,
40,1561053811_A01609,-0.000412724713422711 0.011138347091468947 0.056838659303537015,
41,1561428256_A01609,,-0.00012619994706924122 0.0033554839007637343 0.0968085944964631
42,1561948526_A01609,5.683315093722344e-06 0.009564095880235858 0.09088814701256016,
43,1562035686_A01609,2.5221979715416227e-05 -0.001095779272156062 0.10311291245504425,
44,1562704125_A01609,,0.0019286469317543733 0.11411335251688799 0.26103773345939707
