,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.00013972930498433342 0.008061933076230827 -0.13992741417325627 0.7650425773173047 63.42471231474299,
1,1547700355_A01172,2.775303933279241e-06 -0.00039879590764056543 0.01650448096523669 -0.2508649425900167 63.957989712204885,
2,1547782407_A01172,1.732982453891214e-05 -0.0006548951764720908 -0.005558003375599425 0.3135418204856374 62.26163140101274,
3,1547880148_A01172,-3.900647104576118e-05 0.0022873724570631783 -0.04294658874654652 0.27790883006002165 62.82246763336302,
4,1547954828_A01172,2.74732502033972e-05 -0.0021643744824192753 0.05310569116154162 -0.3558530202315553 63.325735118533444,
5,1548038666_A01172,,-6.2882420015027585e-06 0.0005264370462503723 -0.01320918784343723 0.11209408869060151 63.105821168048756
6,1552402053_A01172,-2.056409211423559e-06 0.00021400547339275622 -0.0057100586741207805 -0.007029549730487984 65.0711357876838,
7,1552590157_A01172,-4.7922496946378395e-05 0.002131517694385258 -0.026182176066834345 0.058101361919329846 64.52286109551989,
8,1552620154_A01609,,-1.052514783265654e-06 0.00019194036238199944 -0.008683693006660874 0.09707348182583427 63.53073960310615
9,1553089387_A01609,,-2.656818457977289e-08 1.5049434826183106e-05 -0.0009014036043297873 0.01775611688948698 63.19295002927853
10,1553102751_A01609,,-4.06896464488231e-06 0.00029650643081299415 -0.005718259914726048 0.013554126369816712 64.48677161159783
11,1553885926_A01172,,7.973105380954224e-06 -0.0002720951896347665 0.003475241222667186 -0.023378524344091104 64.26428954217506
12,1554082410_A01172,,-1.7500999323867294e-06 0.00012930406323547223 -0.0005802331362703688 -0.10086583856523977 64.62391817871766
13,1554403777_A01172,-6.530846797814859e-07 0.00010553159697933525 -0.004782253701792517 0.04669562810637174 63.64527158342819,
14,1554748372_A01609,,2.31147123873784e-05 -0.0011489709424203287 0.015059331398601545 -0.01443602877666525 64.02485104800932
15,1554840090_A01172,3.261232482987494e-06 -0.00034738525757371 0.011230623680824892 -0.09317395396167472 62.49843391679291,
16,1554906953_A01172,-0.00013373167770627475 0.006712569420083364 -0.09491185024221185 0.3141674869445987 65.42610946296914,
17,1555002731_A01172,3.494714337967608e-05 -0.001793970841552103 0.02990040165417294 -0.12527411552665696 62.55584701590048,
18,1555696275_A01609,,-6.9925479944120415e-06 0.0005106556309885044 -0.010990196964300878 0.04516956321376021 63.61419983574627
19,1555736782_A01609,,1.8045840211412961e-06 -0.00018419470988555962 0.004705274105755796 -0.0007812238441909918 63.261758151224534
20,1555987268_A01609,,-9.531249369426517e-06 0.0009836346300636737 -0.028934670097731017 0.22330156120935118 63.76838186992397
21,1556028453_A01609,,3.291636829485845e-06 -0.0002343592228258937 0.005772017057092316 -0.048316473592681194 63.33496799921366
22,1556039041_A01609,,2.31032537930979e-05 -0.001717124705852484 0.03673882560047251 -0.17738451792420526 63.49350376068744
23,1556115527_A01172,-3.727229235325724e-05 0.0027638062194792483 -0.06135653443635763 0.40633561670018387 61.94967823597376,
24,1556125697_A01609,,-3.477319107548669e-05 0.002220577441263046 -0.0415456324667283 0.21667608085476658 63.93391559419011
25,1556219881_A01609,,-2.8299280791023406e-05 0.0015018370031139882 -0.02398833327166276 0.10380195095146857 63.10734539466297
26,1556301731_A01609,,-9.425673426825355e-06 0.0007499819121908142 -0.019140773798065332 0.16949104513505733 62.99054389867625
27,1556909851_A01172,0.000668760829697604 -0.02710313564613144 0.34194021688471354 -1.2676183075777903 63.98596985234927,
28,1557323445_A01609,,-7.65377651433343e-06 0.0001934496514586228 0.0001245928670222246 -0.01017622311580161 62.96899687250123
29,1557417534_A01172,,-5.1982787459498065e-05 0.003051451446400136 -0.05854054644191711 0.42507021186563226 63.44756886028189
30,1557757425_A01609,,4.4699459244203927e-07 -4.619889428107642e-05 0.0016476452233284322 -0.02060262355804374 63.129526914482994
31,1557760240_A01609,,3.3380460653912307e-06 -0.00032924712424207893 0.01035228448090039 -0.10791446225939846 63.41794695426036
32,1557763139_A01609,,-1.9049558117154952e-06 0.00012918416172696617 -0.0029856552805743865 0.023249718658414235 63.31918443854967
33,1557928726_A01609,,-1.2826727294334542e-06 0.0001203778186482237 -0.003164084488567884 0.03890881559973082 63.41978995862891
34,1557952047_A01172,-0.0008734795047930772 0.017400176760365253 -0.08843173993051823 0.1471794004017601 62.586591715785566,
35,1557957375_A01609,,1.3219453297074657e-05 -0.0012841822180260517 0.03999808953872518 -0.4108751217277251 65.48896619308785
36,1559137815_A01609,,2.2653487473075293e-06 -0.00015066492290649006 0.003274508669155612 -0.022901676227994335 63.125559406364324
37,1559309040_A01609,,-4.88038816448433e-07 -2.1807322259212398e-05 0.0025331301933694365 -0.03689022590378445 64.19256856863059
38,1559311950_A01609,,2.7272607638362318e-05 -0.0014668618883318186 0.024522426545123058 -0.11502172657683685 64.35148313905312
39,1560885907_A01609,2.0249547120899535e-05 -0.001425303071932084 0.03538006855770364 -0.32985601505409057 63.86343885462741,
40,1561053811_A01609,0.00016559660569240493 -0.00918588930998374 0.15667669502776146 -0.7939433361984002 62.84949699970197,
41,1561428256_A01609,,2.1524393579275755e-06 -0.0002365215376268329 0.007500704330597193 -0.05832066767374786 63.06986891900091
42,1561948526_A01609,-2.539014409008311e-06 0.00043387520753080647 -0.024732601069404603 0.5195356491530155 61.054153632621485,
43,1562035686_A01609,-2.439954879586549e-06 0.000421415371586347 -0.023640871954493586 0.4446408170003632 62.26716273057492,
44,1562704125_A01609,,-2.4064266553723875e-05 0.0017265569818413103 -0.03777886618651697 0.2566210295261045 63.89642425597428
