,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.0007020129735787357 -0.04143492455788189 0.7631601020923653 -4.099129996782615 75.11064360189773,
1,1547700355_A01172,0.00020222195941994924 -0.01293956522341151 0.3034305885854934 -3.074970624713953 86.60740255859517,
2,1547782407_A01172,0.0004467638372372085 -0.024250639176435617 0.3702730762078997 -1.021722534041386 84.29388711277055,
3,1547880148_A01172,0.004707910982495845 -0.2514202941142099 4.589918984645994 -32.936463644570445 155.4737812098468,
4,1547954828_A01172,-0.00047320042470863226 0.029246472652971627 -0.5355434398598664 3.2408810175909686 82.2473860290956,
5,1548038666_A01172,,-6.898077355728886e-06 -0.0005117378496642495 0.030070505837340215 0.25971359784191894 75.12322675571575
6,1552402053_A01172,-3.533809674400369e-05 0.004099131330902527 -0.1508534907340147 1.852214258528685 86.17771464191024,
7,1552590157_A01172,0.0014375913085754933 -0.032453904554985 0.12537044751658738 0.11602234408595266 74.75781491830851,
8,1552620154_A01609,,2.3388934487152882e-05 -0.003328326424864044 0.15551996556725992 -2.5942449814313515 80.92926809652874
9,1553089387_A01609,,-2.4501243350490005e-05 0.0035503148824682215 -0.16593615796967587 2.7251718594557985 65.95279389795301
10,1553102751_A01609,,-0.00040434726133359457 0.029838028602228166 -0.7108907231049465 5.75770828268964 68.90865025300724
11,1553885926_A01172,,-0.00022760812791963023 0.02005968978408844 -0.5541746556562792 5.463599957599993 68.13198934988291
12,1554082410_A01172,,-1.756268811036897e-05 0.001674532310777709 -0.05863884024105998 0.7877122978503082 72.40694641775332
13,1554403777_A01172,9.417674375084343e-06 -0.001606677827843295 0.0766868507200458 -0.5888419332417334 68.02331789848185,
14,1554748372_A01609,,0.00039025178467195137 -0.01361700353832564 -0.0072491678512198385 2.9415175507759015 80.34329136450377
15,1554840090_A01172,4.952179556574622e-05 -0.0049038279258014 0.14841955000778811 -1.3949356545640106 85.42410702291552,
16,1554906953_A01172,0.001272131276443287 -0.08592201439854394 2.1248557701378097 -22.555122654172685 171.91729825757486,
17,1555002731_A01172,-4.52540392133881e-05 0.06571435887851985 -1.843115277244191 13.71391662789056 66.06663396221911,
18,1555696275_A01609,,-0.000686749967176476 0.05528661262885741 -1.4157535525088012 12.379658474241875 71.31393424634379
19,1555736782_A01609,,-0.0001191044020704171 0.009135687181000862 -0.2415553900064533 2.8292981875953567 73.16496261850253
20,1555987268_A01609,,-3.6823853331558094e-05 0.0037618433320123893 -0.11421894188916186 1.0400648535771684 83.91267592443101
21,1556028453_A01609,,0.00036583114954226426 -0.029362560898618554 0.7950867041150561 -7.965841902054771 94.23270437707879
22,1556039041_A01609,,-0.0008036204601841209 0.06271773489347149 -1.578034596151329 13.804339656384979 54.379514270787105
23,1556115527_A01172,-1.275502716146654e-05 -0.000550692052299041 0.05048862305334213 -0.6137869032834302 87.95927290176343,
24,1556125697_A01609,,0.00015329672640989315 -0.014346288415280004 0.4425949114986138 -5.225380004349845 100.80764455814537
25,1556219881_A01609,,0.0018437429901136536 -0.08489146874309973 1.140322983209998 -5.257223858256954 99.79327163765261
26,1556301731_A01609,,0.00013177282023216284 -0.004596088954314334 0.004765169263943935 0.5793514332807591 65.95547486484355
27,1556909851_A01172,0.022720396002431784 -0.7258837549285747 7.215892530793663 -22.115831245255375 92.8463698420227,
28,1557323445_A01609,,-0.0010567469830753363 0.04647308065270091 -0.7071607842155216 4.804231758883701 75.78583829047099
29,1557417534_A01172,,0.0028955877330285955 -0.16329422183622164 3.039434736327412 -20.529059047828394 108.54319256472273
30,1557757425_A01609,,-3.979612398464892e-05 0.002861206631129489 -0.07757775369831306 1.462522784125667 110.45317866682754
31,1557760240_A01609,,0.00013904083055665353 -0.013911291419943277 0.44604089733270424 -4.44783264807867 79.03292935386652
32,1557763139_A01609,,-0.0008242307810375143 0.058543592397937654 -1.3091639179638088 10.334759402783096 63.58794693453414
33,1557928726_A01609,,2.037784016188115e-05 -0.0024545265523600217 0.09579504068263794 -1.2941317575225901 71.26142962328224
34,1557952047_A01172,-0.017952683080283634 0.5458456461825792 -5.527124730189966 20.926952702374933 66.61933488666415,
35,1557957375_A01609,,9.22141044212298e-05 -0.008429301129443477 0.24607707634280343 -2.308571442114868 89.42072409550049
36,1559137815_A01609,,-0.00013557375019287372 0.011596896373104975 -0.29841097090501284 2.2023275395861432 85.17497853370126
37,1559309040_A01609,,0.00018584927988385635 -0.014358616222930512 0.33944918639775007 -2.363458543830697 83.89309017893748
38,1559311950_A01609,,0.000258019966252472 -0.016570532200004626 0.3525012130450468 -2.6597754714986657 63.24052760502817
39,1560885907_A01609,0.00039341173463581386 -0.04254804090824745 1.5359576022070467 -20.260159863679092 153.60251863602582,
40,1561053811_A01609,2.7983174458243712e-05 0.0003153396721223881 -0.07954316581370921 1.8464584981812637 88.64493217813279,
41,1561428256_A01609,,4.426849982277309e-05 -0.003992294353265727 0.11599199183835066 -1.124861615980147 76.78630232162861
42,1561948526_A01609,1.0579419280871864e-05 -0.001818573150572137 0.09841859831273618 -1.6661551229272333 91.36224016658205,
43,1562035686_A01609,-1.0384624673012574e-05 0.0015131363755132425 -0.0721108617625995 1.2130695519403791 87.6256294689389,
44,1562704125_A01609,,-1.1353131032200552e-05 0.0004771728393476329 0.050246758112015136 -1.8416886682047462 91.62866443681885
