,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,6.8487270515393e-05 -0.010544088365563838 0.6731034508084295 -22.80999055577838 432.8641402958062 -4362.197591467093 18239.91039349775,
1,1547700355_A01172,-3.2377296865739354e-06 0.0004997331596033941 -0.031896216414393545 1.0774332039368808 -20.31346236701959 202.6719412255471 -835.9418557530939,
2,1547782407_A01172,-1.2281491568729306e-05 0.0005140830683019394 0.047152722893756466 -4.063776967035474 119.63417736213525 -1593.7723203653052 8128.986450386875,
3,1547880148_A01172,-7.048820868592846e-05 0.00999560797614968 -0.5895037170851537 18.506143691518947 -326.1185613455543 3058.3984595309207 -11923.70439322388,
4,1547954828_A01172,-1.329068002226301e-07 2.2892372417096606e-05 -0.0016322537030195729 0.06164248794714695 -1.3000296791219519 14.514463403431462 -66.90112940500326,
5,1548038666_A01172,,-5.010434645070609e-08 8.680705608783904e-06 -0.0006204513092217084 0.023404450813744544 -0.49107357279360614 5.430898077340838 -24.596570458708314
6,1552402053_A01172,-1.4708848925575289e-08 3.607695421803167e-06 -0.000359759762966323 0.01864347803733065 -0.5292161770333755 7.806418387730644 -46.33256209100138,
7,1552590157_A01172,,
8,1552620154_A01609,,-1.7557985908459845e-08 3.547701918524803e-06 -0.0002933620511014478 0.012694211020531813 -0.302876284265333 3.781701948928403 -19.145583350560404
9,1553089387_A01609,,6.819776322322425e-10 -9.943644073167676e-08 1.8638041317307215e-06 0.0003870561871022586 -0.02626880367014579 0.6246496393548774 -5.044619704834207
10,1553102751_A01609,,2.859166962657531e-07 -4.644228722694979e-05 0.0031175140091873697 -0.11067805103097293 2.1915577826327284 -22.947777774139404 99.34676214980583
11,1553885926_A01172,,1.523282829614889e-06 -0.0002490950795508378 0.016816025147213417 -0.5996476087981347 11.909611776081343 -124.89913576965002 540.4593954578557
12,1554082410_A01172,,5.5958397157068206e-08 -1.1135060825007399e-05 0.000898164541889777 -0.0376384607377472 0.8656352271683339 -10.377722747410855 50.904926736230145
13,1554403777_A01172,-2.119207277571332e-09 6.506067921984012e-07 -7.788204615529798e-05 0.004599374771572551 -0.13977276650050227 2.071322053525622 -11.691494160427379,
14,1554748372_A01609,,-0.019883143154426734 2.6803297558453707 -150.40742174751486 4497.0454756530835 -75556.94998926565 676354.995925751 -2520027.7966891928
15,1554840090_A01172,4.08818329499409e-09 -8.772044353639941e-07 7.596297921414136e-05 -0.003384990520086433 0.08162750696677526 -1.0093722183236553 5.067481657512199,
16,1554906953_A01172,-9.04175796498655e-05 0.014084379396087992 -0.9067370726124425 30.900564923845543 -588.2257696624172 5933.135057767867 -24782.126856033075,
17,1555002731_A01172,,
18,1555696275_A01609,,-2.0268833082610972e-08 2.8979220990024984e-06 -0.0001631053846048604 0.004519671699428954 -0.06159149266373504 0.3288867015089715 0.05962319247686253
19,1555736782_A01609,,2.2450952907751733e-07 -3.7786193474808494e-05 0.0026293074640074813 -0.09677974496214561 1.9864616139740536 -21.547089030275195 96.62333272516139
20,1555987268_A01609,,4.562900882984244e-09 -1.5217466136683293e-06 0.00017017712760020835 -0.009143861388451949 0.25870128469227993 -3.7142620801483264 21.40261650865696
21,1556028453_A01609,,-9.023232038722353e-06 0.0013745896059403897 -0.08654607196228431 2.881790764527925 -53.51260932839623 525.3908116160965 -2130.537484271912
22,1556039041_A01609,,-9.502261393590842e-07 0.00016239578243154793 -0.011465531922846817 0.42790653468810347 -8.900996528849122 97.82774501954864 -443.6928080976715
23,1556115527_A01172,5.233087615453101e-07 -8.894911106960746e-05 0.006245939525949242 -0.2318769383727316 4.79931231704088 -52.503591279636765 237.43635307910327,
24,1556125697_A01609,,2.842863654246906e-07 -4.832772247031182e-05 0.0033935215236923157 -0.12593186152435007 2.604383162595403 -28.466163986425308 128.69953885991674
25,1556219881_A01609,,3.0466341015444452e-05 -0.004189358993459783 0.23949710680706351 -7.285707594602697 124.38632363381944 -1129.9738409041565 4267.247371200293
26,1556301731_A01609,,-3.475533328291294e-07 5.53558426739149e-05 -0.003628297967768483 0.12519463953051535 -2.3969897913020026 24.12953308026159 -99.5611979095331
27,1556909851_A01172,,
28,1557323445_A01609,,0.14271077948140376 -17.977724389364894 943.1627300953531 -26377.180626243462 414752.7687109857 -3476568.8395113237 12136905.766768256
29,1557417534_A01172,,-0.0002011525229951453 0.027594880330661622 -1.574736529425515 47.84924217482113 -816.5003232490467 7418.764924845325 -28041.091144012058
30,1557757425_A01609,,2.2348903104467655e-09 -4.807964268748435e-07 4.279758127440946e-05 -0.0020175286449969263 0.053159431872146855 -0.7418215354725357 4.394948016896477
31,1557760240_A01609,,7.11329617071805e-08 -1.366276231967511e-05 0.0010747426288335042 -0.04429887088784734 1.0088822708905683 -12.037942247417648 58.86258218541887
32,1557763139_A01609,,2.2992577431191655e-06 -0.00036799751582438376 0.02425093968683047 -0.8416754614944004 16.21372184198244 -164.233582015627 682.8804824877793
33,1557928726_A01609,,-1.541616506882339e-09 4.031339755474884e-07 -4.2996697134093935e-05 0.0023840991334137954 -0.07204795034780984 1.1147935221624563 -6.762322941721494
34,1557952047_A01172,,
35,1557957375_A01609,,2.6853215424877336e-08 -5.039657740401808e-06 0.0003871567351354511 -0.015574959255575718 0.34599540650010385 -4.024603368584293 19.301338197011393
36,1559137815_A01609,,-1.67861457620878e-06 0.00031521729412464203 -0.02403055740168752 0.9493423832821705 -20.443803156521643 226.89785290959802 -1007.8897769690178
37,1559309040_A01609,,6.77796943074015e-07 -0.0001240001192193491 0.009487791779292262 -0.3895384778279127 9.039449480274387 -111.78001267869402 572.0549137735511
38,1559311950_A01609,,2.4646218338656885e-05 -0.0033537782430546194 0.18975532636354517 -5.713850004731661 96.5722181090624 -868.6187379747505 3248.2979301839396
39,1560885907_A01609,-1.0434569680929244e-06 0.00016452318453857084 -0.010672399767947842 0.3642521689498933 -6.892514012587575 68.49677812700588 -278.95025322721403,
40,1561053811_A01609,-4.1232382863144137e-05 0.0059235915535985366 -0.35373286242344326 11.238364113695907 -200.3440110689285 1900.0143522703268 -7488.844786952977,
41,1561428256_A01609,,-5.3169166575544645e-08 9.899551450264238e-06 -0.0007606514107500107 0.030852163340728773 -0.6961515331956487 8.278885351827258 -40.39341340439489
42,1561948526_A01609,1.6100084941003258e-09 -4.350799145279595e-07 4.774084458801106e-05 -0.002725346340430068 0.08568795866731413 -1.4176534798170268 9.915785254988515,
43,1562035686_A01609,1.7094404942417668e-09 -4.777346483970614e-07 5.404273879054462e-05 -0.0031548657226041156 0.09978642587659049 -1.613918572797952 10.50270844943167,
44,1562704125_A01609,,-6.82416676517685e-05 0.011258012086292202 -0.7674499534453851 27.670676686612378 -556.5596207949088 5921.486570457791 -26034.611016862884
