,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.0059295592023544666 0.8913136833505638 -55.577883955204335 1840.066487295387 -34114.52755722682 335808.4447594729 -1371067.325320341,
1,1547700355_A01172,-0.000864047664633898 0.14047477011614923 -9.426605093550217 334.2459971922139 -6605.394218263418 68989.0939273829 -297480.1334962057,
2,1547782407_A01172,0.0035029587809170017 -0.4727902427260566 26.302054417324314 -770.7149001595786 12519.161852021578 -106576.52015825434 370079.65013540594,
3,1547880148_A01172,-0.0163292109543355 1.8255496694315736 -79.89716491980238 1672.6471251793912 -15390.211478087544 18172.898897630163 398383.96889086557,
4,1547954828_A01172,-0.00024330470978861302 0.04302890248145714 -3.1452179477714655 121.61649119736158 -2623.5728161113034 29937.67348078485 -141066.25450026593,
5,1548038666_A01172,,-1.9451254945789446e-05 0.00404501808275003 -0.3447528157344822 15.43668433867876 -383.30524882507353 5005.763574567126 -26764.408818155134
6,1552402053_A01172,2.473208978008278e-07 -5.2933089596030474e-05 0.004608225768689132 -0.2117204989765413 5.488373453699112 -76.1748298382179 521.7402297986501,
7,1552590157_A01172,,
8,1552620154_A01609,,2.3958750436425867e-06 -0.00044268895690362584 0.03337150951294104 -1.315648740946332 28.650983550514255 -326.7118803859989 1589.4594548028492
9,1553089387_A01609,,1.6897940162826668e-06 -0.00042568175924419005 0.04348198940668509 -2.300166500403614 66.33884558148881 -987.7963423748405 6004.736361111306
10,1553102751_A01609,,-0.0003426353085448122 0.05898416794351938 -4.195316284803768 157.75507810750608 -3306.718066465038 36626.98073047885 -167396.48358698894
11,1553885926_A01172,,0.005003644769612129 -0.7338563660966906 44.65855720691111 -1443.3448379814592 26129.52690289075 -251230.26000306936 1002370.8751834094
12,1554082410_A01172,,1.6833184090609953e-05 -0.0030586814841142905 0.2287548963964365 -9.013509996122469 197.36220052478026 -2277.2029157460483 10891.617162021383
13,1554403777_A01172,8.321386755292725e-08 -2.791253619062601e-05 0.0037699744320459742 -0.2609836986229831 9.695067219486354 -181.69676472068383 1416.7718834252703,
14,1554748372_A01609,,-0.9922646823966531 133.3134009849732 -7452.060184942717 221838.7445573994 -3709146.5133987544 33026054.322997067 -122340665.31221499
15,1554840090_A01172,-1.4995122848119748e-05 0.0032643330498796715 -0.28945895845076264 13.356303523078155 -337.57746184856484 4423.337558135389 -23359.47544410309,
16,1554906953_A01172,-0.0029129457882726886 0.4036780940265444 -23.29906149550301 717.0742676753819 -12412.464937228599 114556.18120280911 -440120.67402615224,
17,1555002731_A01172,,
18,1555696275_A01609,,-5.382689246141717e-06 0.0007481300857888928 -0.047615815564514025 1.9280162103602008 -52.37555757132298 832.8973893532005 -5494.199659380145
19,1555736782_A01609,,-4.282250021127555e-05 0.007974400073153852 -0.6093377326856063 24.449489439204296 -543.2934039130845 6340.180972304337 -30280.769290745222
20,1555987268_A01609,,-0.00018122564878857037 0.03108166583049324 -2.2068479297242485 83.02830152176226 -1745.6047776455493 19441.748924207168 -89514.28146582
21,1556028453_A01609,,-0.0012006648392742711 0.18547649143797937 -11.865548124232777 402.3137924272547 -7624.192202773395 76562.34247521308 -318196.0628567708
22,1556039041_A01609,,-0.000163000402680274 0.02573566157933725 -1.6600410971679864 55.854002273211485 -1030.7935361007728 9858.753042559603 -37932.56336976831
23,1556115527_A01172,-0.0005582408538034365 0.09453440724403701 -6.616497181133741 244.9408401754908 -5057.620306916274 55222.1177038299 -248983.39875209625,
24,1556125697_A01609,,-1.0651198801179358e-05 0.0025466311064583635 -0.22565223871689838 9.873969292580627 -229.04484644061006 2692.58833706594 -12490.14826528359
25,1556219881_A01609,,-0.015134864595373837 2.362430995622921 -151.43196540724503 5113.310427544644 -96081.50646898492 953788.0063443757 -3911623.2605038374
26,1556301731_A01609,,-9.170874394236298e-05 0.017608906541482817 -1.3608778109365338 54.52116762361677 -1199.1403419773474 13769.157323635882 -64575.317914357285
27,1556909851_A01172,,
28,1557323445_A01609,,321.17718579894887 -39631.079892527785 2037422.4549110746 -55858620.905071616 861364709.9245839 -7083499937.767033 24269605097.3574
29,1557417534_A01172,,0.08688174890014118 -11.847535825676779 671.4665075126476 -20245.533554794954 342508.523549247 -3082727.46779065 11532519.926541189
30,1557757425_A01609,,-9.117770954135299e-06 0.001787866792078959 -0.14369844155635075 6.0559990327808375 -141.1161562068006 1724.0203631563254 -8499.611873202897
31,1557760240_A01609,,-1.0517936034275612e-05 0.0021719909520691123 -0.18464456616383057 8.279077101084175 -206.68469943446874 2725.3999474635943 -14744.627847373873
32,1557763139_A01609,,0.005084756398168035 -0.7951610267124586 51.475287527568454 -1765.6346819762878 33844.74136991299 -343768.05583075987 1445679.1534728594
33,1557928726_A01609,,6.68737262815619e-07 -0.0001629025808070615 0.016179183461300355 -0.8363182016978534 23.666070009046997 -346.8609824497482 2123.2134835821134
34,1557952047_A01172,,
35,1557957375_A01609,,-4.899336175675142e-05 0.009444161618991573 -0.7492835003737011 31.295468346131756 -725.2534663553679 8836.344666284576 -44109.34643349509
36,1559137815_A01609,,7.133056733307585e-06 -0.0011449471198031922 0.07067905816299197 -2.0370529238471087 24.489322519202975 -4.92622218387614 -1436.8502033400746
37,1559309040_A01609,,-0.00010556050464447027 0.019192031613015997 -1.439774036087305 57.01179544352764 -1255.9339211260803 14583.40553250389 -69593.26947527379
38,1559311950_A01609,,0.005092279796336285 -0.7302586491515902 43.87073362717267 -1411.6940319415826 25634.25548589966 -248792.0930917011 1007362.0352251687
39,1560885907_A01609,-0.00042318003170705527 0.06698461533602412 -4.365067114711536 149.79070528745197 -2853.3963673007615 28603.843696899727 -117830.7958325836,
40,1561053811_A01609,-0.012922189410032547 1.8172432014350537 -106.26005978854731 3306.827493868661 -57764.163453496985 537016.1027125118 -2075727.3268302963,
41,1561428256_A01609,,1.0688991765856502e-05 -0.0020003243834026767 0.15420082818763084 -6.265387443464726 141.4653544919561 -1682.3142473243333 8304.174381173656
42,1561948526_A01609,-2.776455523007784e-07 8.19138002961923e-05 -0.00974685599440135 0.5961937112450687 -19.690438850916287 331.774685769403 -2132.748144078952,
43,1562035686_A01609,1.03339124068274e-07 -2.507797850729714e-05 0.0023354337402715837 -0.10314142812754933 2.1084148104066 -14.336443979767099 55.5529969151571,
44,1562704125_A01609,,-0.001513051726154078 0.25348947468469263 -17.575225737597094 645.2947248458114 -13229.241009905927 143550.99004514355 -643926.1183072896
