,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.0002588431885300509 -0.003120202747080909 0.013643973067575579 -0.025273232352622917 0.012034698529340256 0.020886975708954342 0.04387948368246142,
1,1547700355_A01172,-0.00031808888395380876 0.004596837281106738 -0.02317918913432288 0.0459532966428743 -0.024330533321948844 -0.005460954847473971 0.05847200532172901,
2,1547782407_A01172,0.001356169332513074 -0.018992434065082255 0.09379103900280492 -0.17735559782940363 0.023700907351549397 0.24797849634927177 0.1316906676597258,
3,1547880148_A01172,-1.3173643634788628e-05 -0.0008506256343091854 0.009346626955236862 -0.029984431754174375 0.024896649167645907 0.019098590023446712 0.06951798112074205,
4,1547954828_A01172,0.00011369874364607776 -0.0017168730498320543 0.009671788540551646 -0.023539062897118875 0.015427667196389761 0.03459443101113478 0.07176282080458413,
5,1548038666_A01172,,-2.1896035590634123e-06 2.2412872712879768e-05 -0.0004614085625566734 0.004731767233719919 -0.020286961856091117 0.04036190623855801 0.06934454232065196
6,1552402053_A01172,0.004201667148352913 -0.0677842379014402 0.42341867939651406 -1.2861831463374471 1.9527698191020337 -1.3281937830462003 0.3295273610158551,
7,1552590157_A01172,0.003165911736471234 -0.04637210846130761 0.23956561140747673 -0.48401771486865053 0.21194784827646002 0.13097567299980317 0.441112961834262,
8,1552620154_A01609,,-0.0002156960146982297 0.003544375420555022 -0.022517581051628745 0.06912414682997126 -0.10339466773613595 0.06719961076730088 0.10651026369100466
9,1553089387_A01609,,0.001113524222671413 -0.01738703378795478 0.10140718557029761 -0.2699526474012698 0.3181469795477491 -0.12598385862432318 0.04444300327760049
10,1553102751_A01609,,0.00035431884056705634 -0.005035578931919002 0.02605076182409312 -0.05848240411968619 0.05005123920319759 -0.0011162689218356433 0.05509109326274539
11,1553885926_A01172,,-0.00011404991995296787 0.002867976151390951 -0.024347214191237216 0.09041984106790904 -0.14840208320572026 0.09267327581404645 0.03396459335000503
12,1554082410_A01172,,-6.229487383049499e-05 0.0010321462624238494 -0.006689108709572444 0.020857069159231034 -0.030541686353352186 0.017388128420314702 0.11810849156188599
13,1554403777_A01172,9.228843908357262e-06 -0.001689963246704792 0.02196726515968473 -0.10540895280939193 0.21527184752163145 -0.166216549601981 0.1125728621115879,
14,1554748372_A01609,,-3.1234769131400525e-06 -0.0008016616084324267 0.010882832200421971 -0.052528090705151666 0.1116934824611057 -0.1057351902351016 0.21730560404340946
15,1554840090_A01172,-0.00015185076940610052 0.0019005931065248986 -0.008563283004460992 0.01828749278337798 -0.0254604775436256 0.03046253052883383 0.03283326720581764,
16,1554906953_A01172,0.0063059675014725735 -0.09168560062656635 0.4829585741064644 -1.019756410412324 0.33948553825252603 1.104822667418422 -0.08541458706176872,
17,1555002731_A01172,-0.000248795256266011 0.0035952400807924586 -0.018740274457532246 0.04014427786031349 -0.020061327234217864 -0.03604764088197567 0.2041676637995703,
18,1555696275_A01609,,-0.0007525981626057708 0.009840103856743507 -0.04404346080644014 0.07321259080285974 -0.023074691135746065 -0.00894074237634045 0.02844876436775167
19,1555736782_A01609,,-0.0006497394735076481 0.008569959602976405 -0.03961284492326987 0.07530688811002442 -0.05709378805244698 0.03494632368055759 0.06862568393374645
20,1555987268_A01609,,0.0005444634786408036 -0.0071184701511099215 0.03323794067136591 -0.06510419634059757 0.044724325744514196 0.005521039865194382 0.034086023452633875
21,1556028453_A01609,,0.00019326095658817779 -0.0022996936858160934 0.010434488489775342 -0.021996603788883403 0.016679544793406637 0.026740834975334152 0.08937491900132394
22,1556039041_A01609,,1.3232985936969002e-05 0.0001219792878424925 -0.0034296472380841614 0.022228490208172084 -0.061317830004621016 0.075427897205622 0.1481298926071963
23,1556115527_A01172,0.00016108859639383925 -0.002451135926316649 0.014329800273020554 -0.040195927917824656 0.053152520675254375 -0.00907918500270202 0.12678201421461138,
24,1556125697_A01609,,-0.00014836221624243815 0.004654508395098267 -0.04656671405470388 0.2079430361486281 -0.43948650704190695 0.3996422891050617 0.024765286594103358
25,1556219881_A01609,,-4.002237204981709e-06 2.169597664970827e-05 0.0002991733371604531 -0.003368391760090041 0.01067034618910185 -0.0077887250862276195 0.06466707984411155
26,1556301731_A01609,,-0.00013942312814895204 0.0022241119248816925 -0.013757679321152442 0.04176769589117839 -0.06440270464547179 0.055374348521414415 0.07254802944136432
27,1556909851_A01172,-0.0005989468833494248 0.007560783144507255 -0.03159226601073549 0.04426523909422761 0.0038077950311185558 -0.030830002434601995 0.055284592787977975,
28,1557323445_A01609,,4.91269753552043e-05 -0.0007593396824235064 0.004264317843672801 -0.010226872293853356 0.007954569243759204 0.009322279739525888 0.06447466941703708
29,1557417534_A01172,,4.77523254906925e-05 -0.0005849808945046758 0.0022555157831092927 -0.0016288724228834695 -0.006381896152625361 0.008945519726512315 0.0252655601684301
30,1557757425_A01609,,-3.5575899098152986e-06 0.00039947583859115094 -0.004674771389127295 0.01996697582958943 -0.03518091677653129 0.029052816893273607 0.06188175368863611
31,1557760240_A01609,,0.000867796182446047 -0.011834029281024427 0.06212186233809403 -0.16653891912684343 0.2547099833544628 -0.20190493098172324 0.1048025710502443
32,1557763139_A01609,,0.0002923091344638051 -0.005854557440532248 0.043212482615525634 -0.14544268196555565 0.22790247793580187 -0.1738857515917237 0.1402770056833487
33,1557928726_A01609,,8.523998093396408e-05 -0.0010971529176600594 0.004936605405669923 -0.00894008138774128 0.00428766828097123 0.007482748009840788 0.07283793726079263
34,1557952047_A01172,-0.00027655297945125215 0.004174510983174164 -0.023420239530514194 0.05983654521541766 -0.06951446047702839 0.04179709906982105 0.04998032111469619,
35,1557957375_A01609,,-0.0004983259707187259 0.007739551981591062 -0.044683205123380206 0.11677166587948762 -0.1350496851309181 0.06635482089720289 0.08959088950936767
36,1559137815_A01609,,0.013497834508641884 -0.21276622837535694 1.2384057821101344 -3.2288146094960077 3.589129205079026 -1.0351968395556141 1.6524299330718646
37,1559309040_A01609,,0.0015028499075578705 -0.02318547025536431 0.14286019620109044 -0.4452904804864707 0.7491389659655886 -0.7590619453863955 0.723301797302289
38,1559311950_A01609,,7.074083747193878e-06 -0.00010627365248525497 0.0005210725115829172 -0.0004412272991485311 -0.00406267355825232 0.018441300932688944 0.06104896256628014
39,1560885907_A01609,0.00011784873817772211 -0.0025636162609738353 0.019305955899267497 -0.06366321381536495 0.0930542558669927 -0.05009335532520653 0.10809475066942364,
40,1561053811_A01609,-5.34146589593776e-05 0.0007671447132159465 -0.0037940064177296316 0.006822492507743039 -0.0019618034622982984 0.007847756466126031 0.0735650149703009,
41,1561428256_A01609,,4.644977635450487e-05 -0.0008182245400886036 0.005487882267436241 -0.017149926310792433 0.023489193511818003 -0.004595720094243855 0.0956093098345761
42,1561948526_A01609,7.626257054690722e-06 -0.0002297823643510842 0.0013015318271200347 -0.0003857170005962311 -0.011007115572619942 0.031967742846870525 0.10270246206057336,
43,1562035686_A01609,8.054425537254942e-05 -0.0011141478982572965 0.0054928249435708025 -0.011364858646199415 0.009133403769688249 0.005515777642340346 0.05349746090617566,
44,1562704125_A01609,,-0.021488411025153323 0.31932755106977956 -1.7691829187434271 4.492870304351339 -5.223019513645226 2.6395587409685333 0.4767398831488116
