,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.005064934378729595 0.11681794129731071 -0.9920346224898219 3.8197991804454565 -6.670265545852075 4.38117624201707 64.0291162061064,
1,1547700355_A01172,0.003620915399255456 -0.08216227821487189 0.558854777854086 -1.4365039272288946 1.3700146858662567 -1.2660591337172324 64.8956436418131,
2,1547782407_A01172,-0.003055191249709054 0.06458104820989947 -0.4695139810735035 1.5108233276134257 -2.1277510599375384 1.047110763433792 62.59653787773364,
3,1547880148_A01172,0.021410490187805057 -0.23958161728519428 0.8134758435448728 -0.43448901212694463 -2.279022208786741 3.87340482462395 61.48192732050985,
4,1547954828_A01172,-0.029448795931699856 0.43733584022949146 -2.36532393137338 5.563782628909479 -5.0791006509335155 0.5356047625406407 63.56276004318578,
5,1548038666_A01172,,0.0014046829371925623 -0.02853124292160537 0.21746437934298352 -0.771856200593974 1.297300139784068 -0.9578019092723821 63.550832434105374
6,1552402053_A01172,0.05156023384560451 -0.8875551973590833 5.809190393501921 -17.966097591385374 26.630393767460166 -17.1592952000148 68.34986056618335,
7,1552590157_A01172,-0.026113984755661783 0.41266701665705474 -2.493840623244491 7.22239727645985 -10.207058562985196 6.105878307478823 63.67653227813347,
8,1552620154_A01609,,-0.003805052833351646 0.06402264677352204 -0.4257577378049969 1.450927272170645 -2.7456032099922827 2.7626482911142527 62.64894686304937
9,1553089387_A01609,,0.001021272139009551 -0.028943639678578086 0.26787413366787743 -1.0747371362539038 1.8966657338741841 -1.2241543481622594 63.33719824972301
10,1553102751_A01609,,-0.06934067874855653 0.9479428625282516 -4.753850563003141 10.63227381013821 -10.21606400949905 3.545766072951636 63.933159506577354
11,1553885926_A01172,,0.0031814506664874912 -0.11102987398700283 1.1018542256633674 -4.555852685604493 8.02175205886433 -4.586213299516981 64.25687339610982
12,1554082410_A01172,,-0.009552248585708136 0.040763783942613006 0.540314802147231 -3.981974664271769 7.979670606824512 -3.4356942955583443 63.54849327539165
13,1554403777_A01172,0.004887427264413829 -0.07490961062742392 0.40019238847629723 -0.8117692522865193 0.23228884562122545 0.7063533933155479 63.5157443587635,
14,1554748372_A01609,,-0.006750154216036994 0.10563868837560199 -0.6262704356280947 1.7478903096369665 -2.203381349462001 0.7189350948850234 64.30044936984444
15,1554840090_A01172,-0.049085855257931126 0.7220257059486388 -3.9499282938866815 9.787792359141365 -10.601386989039414 4.089248360944331 61.88385103721733,
16,1554906953_A01172,0.10134755869546974 -1.5390478508173393 8.773917783295452 -22.775853000977616 25.04411569762592 -6.942000943290898 64.5139751047572,
17,1555002731_A01172,0.0048670332787994226 -0.10078323336586816 0.7036845144603339 -1.9846382783645728 1.8377647160238773 0.3125118456786594 62.04141655168404,
18,1555696275_A01609,,0.017334774991713774 -0.2591600150232832 1.4466338701612114 -3.698468346897243 4.2404401949743855 -1.603488010916159 63.4337872260472
19,1555736782_A01609,,-0.0178523148912488 0.24892829424910462 -1.3227872344291347 3.318560850641244 -3.8375203073318986 1.7042983355774397 62.876130507975084
20,1555987268_A01609,,-0.004719642266533788 0.06400505739526784 -0.2917338078160608 0.46127705539274605 -0.013293698979155135 -0.23273752207715528 63.99059654432422
21,1556028453_A01609,,-0.0161649788832019 0.28015210618113623 -1.8078931090899848 5.342194695020749 -7.144640195267638 3.750274927104314 62.68082027206481
22,1556039041_A01609,,0.007368595695013337 -0.1251441110803122 0.8077114038385012 -2.4225830417480614 3.2723342038375804 -1.5733950350273838 63.45050592609529
23,1556115527_A01172,-0.003422910124043459 0.06466206058154518 -0.4595832619565841 1.5481869641610486 -2.5615403175808953 1.9637060747294992 61.98277057507291,
24,1556125697_A01609,,0.011474763810171132 -0.1673101305939281 0.9552669018892103 -2.7538589534234785 4.164581781942579 -2.907439715156962 64.80421644880988
25,1556219881_A01609,,0.005199842929775451 -0.0691607367451406 0.3146356210014906 -0.5273643046121023 0.024433999168470874 0.7454593136713524 62.7411088374164
26,1556301731_A01609,,0.015567722953737217 -0.2245170739984987 1.1521762671299978 -2.4097115696218574 1.4361198968484918 0.8871435690156549 62.615816394941824
27,1556909851_A01172,-0.07375291475405721 1.13163061325772 -6.585797081641273 18.033694225610624 -23.06104211049059 11.028368658432989 62.44062596936795,
28,1557323445_A01609,,0.001277760451615953 -0.012472303489071126 0.025265130300779766 0.07127783006695206 -0.2496226429339602 0.12350525233343244 62.98408785218072
29,1557417534_A01172,,-0.011861711663750937 0.1702573721271609 -0.8727498064863987 1.8626461416570617 -1.4120618212259448 0.4311047844015426 63.498851672994824
30,1557757425_A01609,,-0.0002986109023070031 0.0013527543031612653 0.01436722307341706 -0.12003232533555323 0.2970629375170772 -0.18966196020984855 63.040708753169746
31,1557760240_A01609,,0.020184670591567325 -0.2906167528441614 1.585375814651889 -4.080419391439087 4.986148895720238 -2.467722046350763 63.499697327474735
32,1557763139_A01609,,0.008894264414483427 -0.12715191873414972 0.6664234241523616 -1.5239651662806963 1.2464347155912587 0.3176611313247966 62.879897631164
33,1557928726_A01609,,-0.0074611959885161365 0.12499752848365178 -0.8262292947130764 2.6635693521882486 -4.025925686639022 1.7717328534738632 64.19968351682887
