,recordName,A01172_measurement,A01609_measurement
16,1554906953_A01172,0.008309636233619576 -0.09123519737404337 0.3057028595139563 -0.14104748402633688 -0.9337138261727269 1.355475093503787 -0.42681260418685935,
17,1555002731_A01172,-0.0009005992280921939 0.012119612464914425 -0.06167852749774181 0.1496526484870148 -0.1821006810335202 0.11055307816232837 -0.030018046791080298,
18,1555696275_A01609,,-0.009374852720103336 0.1596859908882478 -1.0513413089936154 3.3617532974313282 -5.372762399023071 3.957951587619007 -1.0467119758467507
19,1555736782_A01609,,-0.0038054565435793235 0.05864959731402756 -0.34989498262259355 1.0119300258062445 -1.443570150607362 0.9021456739416509 -0.16989937696061788
20,1555987268_A01609,,-0.019991911302836042 0.2861817322922786 -1.5449615373384058 3.902369774429619 -4.625068596269196 2.2255965339170616 -0.27743019255332746
21,1556028453_A01609,,-0.058578778880144275 0.8558649365283052 -4.781962120077634 12.759893623722647 -16.507584424512213 9.19640347476726 -1.5076856103386238
22,1556039041_A01609,,-0.0650051697597235 1.0691093560337417 -6.822426946537474 21.20299062789639 -32.86733652783098 22.980491347180866 -5.20222927334543
23,1556115527_A01172,-0.0026453904291382233 0.04709831918368379 -0.325833146755947 1.1032022811611957 -1.8824393063821874 1.4783283859779779 -0.3915620840739528,
24,1556125697_A01609,,0.0026810973069942004 -0.02134434993940882 -0.0015083154394171167 0.4070007750994422 -1.20954731883519 1.2108172402291266 -0.33948681933331226
25,1556219881_A01609,,-0.028233878783461168 0.45305703440381007 -2.816886540716282 8.50862317063074 -12.755127745866107 8.524152637733593 -1.7843778511541184
26,1556301731_A01609,,-0.007395228795989977 0.10062418378685276 -0.5100614915557907 1.1824909635340977 -1.22450960867085 0.4445510200540697 -0.010407091025180396
27,1556909851_A01172,0.002480445159443985 -0.033162740749897245 0.1618218851220643 -0.3408904627503349 0.2538964273086979 0.050599508645542184 -0.08446812618568002,
28,1557323445_A01609,,0.0034964351141347004 -0.08008692325806664 0.6476187641534623 -2.405614720319862 4.264549268354955 -3.263192808318873 0.7523986576087933
29,1557417534_A01172,,-0.4146213386409325 6.091915415467484 -34.303682456494755 92.59782206234898 -122.05803344003604 70.39412967073827 -12.504737036759183
30,1557757425_A01609,,0.02616056485956987 -0.4180660256598597 2.5851110889614675 -7.750893719147798 11.503461872462783 -7.585265769386263 1.5597213915294998
31,1557760240_A01609,,0.02041544996331472 -0.2430830295044909 0.9851736339348055 -1.4145615970589844 -0.10270202902874229 1.4112520514183249 -0.5586355807497458
32,1557763139_A01609,,-0.19059663344550284 3.0740169595523725 -19.177287843243178 58.00254084962017 -86.8731069658244 57.909556143558206 -12.10915580813153
33,1557928726_A01609,,-0.11148905553325363 1.6997968098911873 -10.001574350613105 28.46215071854023 -40.00698777869951 24.964410795923655 -4.881383433270376
34,1557952047_A01172,-0.07810743743126586 1.2507607443650333 -7.740605597749243 23.182545046872324 -34.24753068536381 22.319028341097965 -4.456082033042015,
35,1557957375_A01609,,0.00373120056439437 -0.0364161593902073 0.07677229594885522 0.23302236840475046 -1.0706114953508548 1.222886922885144 -0.37340176266606506
36,1559137815_A01609,,0.011970739918527488 -0.14479517935079633 0.5993273555045955 -0.8853274782162143 -0.07097446359065276 0.9755133892788392 -0.39185522349802787
37,1559309040_A01609,,0.006433057489886966 -0.08639654706206484 0.429615796930118 -0.9652874266350668 0.9400570755878866 -0.2855579330785909 -0.012881982299145523
38,1559311950_A01609,,0.0073739781145202125 -0.1042622587919527 0.55881324713255 -1.412128412972006 1.6962211932125153 -0.8489705485173953 0.11756434900563806
39,1560885907_A01609,0.06759699640904852 -0.9381519816789403 4.9050936161937715 -11.974464128854105 13.6659903373677 -6.294344951671432 0.7439177515779237,
40,1561053811_A01609,-0.0074396627871998145 0.10585647768475588 -0.5700177686322888 1.4436663779040086 -1.732079825763119 0.8643523412724061 -0.1232261163502284,
41,1561428256_A01609,,0.005769986973826708 -0.10461598768471231 0.7255520903282439 -2.4141488801576867 3.930997172828404 -2.8004626812143876 0.6048753621523506
42,1561948526_A01609,-0.014459141783190544 0.24655175138111396 -1.6159570676784598 5.104563156238894 -7.935683781111917 5.449429197991644 -1.1603713425945927,
43,1562035686_A01609,-0.007929306845263476 0.12823056603094107 -0.8023437947825491 2.4340143419356726 -3.654200199139454 2.4350815476379815 -0.5038290199582123,
44,1562704125_A01609,,0.00597862613278761 -0.08180689127825586 0.41884594379049117 -0.9890959012041071 1.0637114202610831 -0.42839659879054603 0.029089733514010497
