,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,3.2912114210988126e-05 -0.004279019592013254 0.2218157282294858 -5.7252280175978845 73.47056077227306 -339.95040381970017,
1,1547700355_A01172,6.8361147089775e-05 -0.008925149214889742 0.4622055574150532 -11.872761337455792 151.3687342859519 -730.8502376846516,
2,1547782407_A01172,0.00010407527989632133 -0.012193682103253906 0.5686102454951965 -13.182840889826277 151.91016778718367 -663.0474016235754,
3,1547880148_A01172,0.0015675689244771277 -0.17937134240391792 8.185894627048214 -186.23403598321494 2112.1544936137307 -9518.839318669705,
4,1547954828_A01172,1.1845386219416047e-05 -0.0017137836439481576 0.09779758580229446 -2.752853033984945 38.24892271014953 -173.99072051847705,
5,1548038666_A01172,,-3.3955930374557763e-06 0.00045612513471900205 -0.02408242277149591 0.6253813961719299 -7.99547895349248 70.55386145336148
6,1552402053_A01172,1.5938457066331309e-07 -3.3945254477027505e-05 0.002786710905698259 -0.10932806023830462 2.0483629893015696 19.840781173600632,
7,1552590157_A01172,,
8,1552620154_A01609,,3.498028308199221e-07 -5.995884998288731e-05 0.004179317913870462 -0.14683439172867427 2.531741570459933 17.332015274630354
9,1553089387_A01609,,-3.405896376643859e-07 7.47856102518501e-05 -0.006353486604513536 0.2596536073493045 -5.078914425243632 71.21065043201801
10,1553102751_A01609,,5.957918858511484e-06 -0.0009166963161443488 0.055552392673101234 -1.659734653365432 24.497427619284696 -109.74499082883261
11,1553885926_A01172,,4.876637822039808e-05 -0.0073993007520333645 0.43634581342480894 -12.566239228652913 177.31404215611505 -949.1994232141088
12,1554082410_A01172,,3.0176000935549683e-06 -0.00045169116965216774 0.026495462049070384 -0.7641992118480999 10.900333978279892 -26.467325327357816
13,1554403777_A01172,-1.4182851637715531e-08 4.721265340474929e-06 -0.0005513173545348965 0.02828215453474102 -0.6463707577095179 40.416778413908965,
14,1554748372_A01609,,-0.005531789688038082 0.6200706954883392 -27.778256218898363 621.6652379162537 -6949.915351122675 31083.016007392776
15,1554840090_A01172,-6.630407088010137e-07 0.00012045113615820872 -0.008508689104252185 0.2923145664842061 -4.903420261569923 67.619472836846,
16,1554906953_A01172,-0.0005204476282087923 0.06188682543569666 -2.93227384120512 69.18831274898047 -812.8326555714023 3836.3116220178226,
17,1555002731_A01172,,
18,1555696275_A01609,,1.6254100628996083e-05 -0.0024040846464640354 0.1399275515985677 -4.011607330753701 56.83770946766381 -284.77258445705894
19,1555736782_A01609,,-1.294610309425913e-06 0.00019149126666608956 -0.010994608511087118 0.3046582149628653 -4.025546980796684 55.22651529500963
20,1555987268_A01609,,7.676853763405006e-06 -0.0010925867017150506 0.061860641610568055 -1.744498102121408 24.516068046459612 -106.68496070174344
21,1556028453_A01609,,2.2567333565732066e-05 -0.002928447151032693 0.15090161859444154 -3.8589463765190035 48.97828462547674 -211.71615982252513
22,1556039041_A01609,,-5.724822834449471e-06 0.0008125489095716404 -0.045571861816836534 1.253807709367438 -16.8206480532232 122.97094033969955
23,1556115527_A01172,8.832757104022312e-06 -0.0012959081260964166 0.07491507850675354 -2.129658500890104 29.73523145847739 -127.69817694442955,
24,1556125697_A01609,,1.1551702024376716e-05 -0.0017177007979321747 0.10031173289922884 -2.872045537973899 40.22742514903173 -186.4792984927684
25,1556219881_A01609,,-0.0007037423950240812 0.08103475233834354 -3.719624387001606 85.05800293437206 -968.8099344957562 4431.924526609669
26,1556301731_A01609,,-1.785604117463669e-05 0.0024961038561778573 -0.13834501441423314 3.798786251545086 -51.659784210758055 311.91262082058574
27,1556909851_A01172,,
28,1557323445_A01609,,0.5585226889495302 -58.65714843628871 2463.1545215076794 -51697.16577644258 542312.5969697156 -2274715.0794826164
29,1557417534_A01172,,0.0014636631672935614 -0.1683344634721479 7.720399846271632 -176.5351306663829 2012.875126943405 -9124.682085409719
30,1557757425_A01609,,1.0495211909712527e-07 -3.5136495710631435e-05 0.0035601784901423393 -0.15895014094092652 3.2863082952198828 8.912210014771727
31,1557760240_A01609,,-9.747360781900698e-06 0.0016790484847509356 -0.11307464907645363 3.7176234445989342 -59.66761644527451 407.49506977874023
32,1557763139_A01609,,0.0003330764621482203 -0.04283885999396455 2.185091344111365 -55.23643975212244 691.8670590773418 -3404.2463244446126
33,1557928726_A01609,,-1.748375556496497e-07 3.6192754014145394e-05 -0.0030013287869481986 0.12535125178600992 -2.6300596448722304 55.86833507952391
34,1557952047_A01172,,
35,1557957375_A01609,,-2.847352085327931e-06 0.0004119672817537818 -0.0231688511941709 0.6299131907792976 -8.221622009643468 76.0518569740822
36,1559137815_A01609,,1.6173684493593514e-06 -0.0002513099929097176 0.015373074785671481 -0.4630612602338497 6.8860504463204615 -5.49746544041957
37,1559309040_A01609,,8.94950051006886e-06 -0.0012781359584880514 0.0724485325547629 -2.036061024845764 28.34489293964648 -124.57076552906196
38,1559311950_A01609,,-0.0010451903646615393 0.12092440488168867 -5.587067164576659 128.85079979846955 -1483.1715611152497 6850.918137958493
39,1560885907_A01609,-2.3849374401797388e-05 0.0035741855319859467 -0.21190291567950634 6.208779192975964 -89.83619178255462 545.8707539809601,
40,1561053811_A01609,0.000936490409401215 -0.10999200676659796 5.153167512186683 -120.37081043627366 1401.7859812197996 -6475.066995657593,
41,1561428256_A01609,,7.477543020578045e-07 -0.0001163348672267061 0.00711269259813619 -0.2128420086895198 3.1208407762074666 15.352650135815178
42,1561948526_A01609,-5.442394562987814e-09 2.718548510702176e-07 0.00010186923317286524 -0.01018479105750648 0.32698969426051727 28.96503617183113,
43,1562035686_A01609,9.903091924763006e-08 -2.215277449540315e-05 0.0018914755701854593 -0.07695595653669605 1.522732699215115 21.308268084620767,
44,1562704125_A01609,,-3.176921762333561e-05 0.004341687264393489 -0.23526996236041864 6.319668329203741 -84.14835693493809 478.40331566362784
