,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-9.122005399376333e-05 0.011129812565318803 -0.5455028037673683 13.436510040566928 -166.1877087561299 824.5297583162786,
1,1547700355_A01172,-8.671279676981498e-06 0.0011989627552150958 -0.06566352324672138 1.779835925958539 -23.872577885078286 126.86618521902932,
2,1547782407_A01172,-0.0012608992597165608 0.15375982961391874 -7.4696499263579765 180.67741307880536 -2175.7207195790515 10434.438673694613,
3,1547880148_A01172,0.00011140032298835207 -0.013091889725165978 0.6126634994967225 -14.267120537440022 165.28661570908838 -761.868451321833,
4,1547954828_A01172,6.470993880242702e-07 -9.218281594087683e-05 0.0052013800099559295 -0.1453328411927596 2.0121338614125364 -10.934691818115475,
5,1548038666_A01172,,-1.8400489286145275e-07 2.6891262086181913e-05 -0.0015630886002929681 0.04523415979685611 -0.651157337270082 3.8498667995444027
6,1552402053_A01172,-7.135512254722935e-08 1.4230435604271239e-05 -0.0010951936263894424 0.040211291898560736 -0.6937294527754512 4.907800307334928,
7,1552590157_A01172,,
8,1552620154_A01609,,-9.68966552644e-08 1.675556043332033e-05 -0.001140120373916947 0.03812384576924088 -0.6192094155247481 4.079162973682121
9,1553089387_A01609,,7.267765060976962e-08 -1.5782315118554916e-05 0.001325925647633552 -0.05355757430585294 1.0348184367946434 -7.53262241389125
10,1553102751_A01609,,1.1413932862768294e-06 -0.0001587618171157563 0.008762071849436205 -0.23973109280514007 3.250630569687707 -17.396046926050172
11,1553885926_A01172,,-2.094542374901311e-05 0.002629259495002956 -0.13087282947925324 3.2285559481298085 -39.476177060287114 191.51645893888576
12,1554082410_A01172,,-8.848825449077877e-07 0.00012430410839643733 -0.0068270261469264805 0.18350012884883235 -2.417725039970991 12.660705904623395
13,1554403777_A01172,-5.5354089758408677e-08 1.646017988045923e-05 -0.0018446694273717217 0.09637240001973908 -2.310759267259924 20.367684616285004,
14,1554748372_A01609,,0.016486048755944383 -1.8512712026229985 82.97343370928769 -1855.1875677516111 20690.775413456624 -92077.18893469461
15,1554840090_A01172,1.3508418645520717e-08 -3.413220998010353e-06 0.00031445706021583007 -0.013386595255436671 0.2646800942107591 -1.897274811104955,
16,1554906953_A01172,0.0007590903736797315 -0.09105008592161387 4.355084772788166 -103.84011348873616 1234.2556880856469 -5850.622715743774,
17,1555002731_A01172,,
18,1555696275_A01609,,-7.448935214036423e-07 0.0001069485515763622 -0.006047132217253115 0.1685139947064331 -2.31468137597068 12.575757448658972
19,1555736782_A01609,,1.5085823617793916e-06 -0.00021058547257370467 0.011672448963367365 -0.3212305130427002 4.390459396196308 -23.669358958468393
20,1555987268_A01609,,-7.212998167899112e-07 0.00011220065914211841 -0.006925160210686994 0.21139643314580364 -3.181566269070774 18.92766663803787
21,1556028453_A01609,,-3.055302283658009e-05 0.004190659427324997 -0.22799167315653282 6.14425610639456 -81.95028380534019 432.9179929230025
22,1556039041_A01609,,4.5351163508351215e-07 -5.751022579306251e-05 0.0027949977631094238 -0.06425972001163448 0.6870228487851532 -2.540366901873858
23,1556115527_A01172,4.1893231000939e-07 -6.202555145304946e-05 0.003629616268783924 -0.10497623505169033 1.5010558208859037 -8.218434170793639,
24,1556125697_A01609,,-3.04653876412351e-07 3.9187282710056445e-05 -0.001950080507082767 0.047184420707759786 -0.562924867409965 2.868225566868246
25,1556219881_A01609,,3.25136033438212e-05 -0.0038733133989687263 0.1841921529716913 -4.36956757165921 51.703786361736285 -244.02776339387592
26,1556301731_A01609,,-3.093932123777209e-06 0.000436878406902496 -0.02444512942138139 0.6773266718254579 -9.291098374747072 50.617068426434535
27,1556909851_A01172,,
28,1557323445_A01609,,-0.36364961623280684 37.38627009231328 -1537.25313912184 31600.40298823619 -324753.3151575697 1334805.8847699482
29,1557417534_A01172,,0.0003538039240278064 -0.039418086692100236 1.753985520824399 -38.96533029974228 432.18298443022843 -1914.6601177192235
30,1557757425_A01609,,-2.9069267328493415e-08 5.324818522860962e-06 -0.0003856837436689153 0.013838614110990988 -0.244985600061976 1.8239297301368598
31,1557760240_A01609,,2.846317244216471e-07 -4.913140929291308e-05 0.0033114576909208234 -0.10887774500837895 1.7457470860181887 -10.869551777835248
32,1557763139_A01609,,-5.1172084997448904e-06 0.0005124714905519478 -0.017860973997939834 0.21857611302295 0.5005928291544235 -20.180146515997883
33,1557928726_A01609,,3.418663575381887e-08 -7.0373551880046166e-06 0.0005601185326495626 -0.02134213844961068 0.38322535325609475 -2.486370185351863
34,1557952047_A01172,,
35,1557957375_A01609,,5.50680190181095e-08 -1.0645100633119456e-05 0.000779680653425528 -0.027249223755138104 0.45734409225208916 -2.8176694353007012
36,1559137815_A01609,,-1.2154480028767069e-05 0.0022137896416954505 -0.1570262256664289 5.411294639531777 -90.56055724920154 591.6942985285966
37,1559309040_A01609,,-7.266554253891768e-06 0.0011810018869341412 -0.07698178639472503 2.482090056660069 -39.0603422029893 239.0493788399845
38,1559311950_A01609,,6.280328168382382e-05 -0.007263538023869925 0.33544546847649276 -7.732454195884357 88.96971685229404 -408.65214550931563
39,1560885907_A01609,-8.821083620675243e-06 0.0012421370328412646 -0.06938077101902691 1.920308434998563 -26.32142336976179 142.95769817518567,
40,1561053811_A01609,0.00012528852009892423 -0.014653783349827507 0.6837188629658377 -15.906742490745147 184.51935686654025 -853.6410829427782,
41,1561428256_A01609,,9.38289605115545e-08 -1.550544640248158e-05 0.0009990426193443379 -0.031324727415158 0.4775895314897822 -2.715494973754534
42,1561948526_A01609,2.2386104818419274e-09 -3.512981939143601e-07 8.261221606502964e-06 0.0011966431605965253 -0.07419866592941181 1.3437109639656166,
43,1562035686_A01609,-1.5630180979839974e-08 3.456886285665681e-06 -0.000291889497013296 0.011650425875668773 -0.21762929285918886 1.6226711679430914,
44,1562704125_A01609,,-7.180942075382072e-05 0.010835368245176696 -0.639465364924267 18.487283516378934 -262.36492966128367 1468.063340260521
