,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,1.872722200880558e-05 -0.0023378010713278035 0.11619045597322222 -2.873826371261249 35.37312927100434 -173.34158350340272,
1,1547700355_A01172,1.781013668094475e-05 -0.0022162809710825765 0.10938211995502573 -2.675489187581327 32.423069399923264 -155.68342505304574,
2,1547782407_A01172,-0.0008940248652954942 0.10701964879873486 -5.110259620350287 121.67198928129046 -1444.4458495406639 6840.0924481896855,
3,1547880148_A01172,0.0025210962242102047 -0.3079248520707478 14.989417465796365 -363.5398505572625 4393.153275099359 -21162.91778518517,
4,1547954828_A01172,1.0850819178937807e-05 -0.0015125209552383774 0.08371665141815014 -2.29948038272686 31.339590611234822 -169.52989984178527,
5,1548038666_A01172,,3.8212533312308596e-07 -5.565180406983977e-05 0.0032103783328685884 -0.09167845760186351 1.2958535463654848 -7.252383641209431
6,1552402053_A01172,4.832114711098369e-08 -8.963514171520667e-06 0.000634061222705497 -0.021189358392302647 0.3304303989376999 -1.8875893482378054,
7,1552590157_A01172,,
8,1552620154_A01609,,1.8449741042479007e-06 -0.00031020098682641215 0.020491792925624957 -0.6643694308938691 10.566095991500593 -65.92884129391554
9,1553089387_A01609,,-4.130693531740698e-07 8.320090081714038e-05 -0.006507012014954152 0.24647591335121874 -4.513924890895995 31.941222609244395
10,1553102751_A01609,,-1.2326438251483488e-06 8.362568496590679e-05 0.0002725530802308553 -0.142127135294689 3.76456700912036 -30.165430265378642
11,1553885926_A01172,,-0.00023392396658535798 0.028019313938892784 -1.334183514851395 31.562759477197986 -370.8946581920695 1731.5914810200018
12,1554082410_A01172,,-4.549880590587935e-06 0.0006759488693353398 -0.03967287017886057 1.1495339927581372 -16.44055320201663 92.84072146584438
13,1554403777_A01172,7.579282099006432e-09 -2.25632371081596e-06 0.00025890427291372023 -0.014235469749326306 0.3727428805598423 -3.694182427075121,
14,1554748372_A01609,,0.005413161407195247 -0.6090672946255775 27.383942704363506 -614.964236750597 6898.01223446432 -30917.585589894505
15,1554840090_A01172,1.6889405619669316e-06 -0.00033386117351299924 0.0258195043856817 -0.9752220739110902 17.96671034938984 -129.0097002907002,
16,1554906953_A01172,0.00019680066073329277 -0.02442677683214958 1.2089360155250732 -29.82131905667783 366.6215435591697 -1797.0102587718789,
17,1555002731_A01172,,
18,1555696275_A01609,,4.5718850360730165e-06 -0.0006915232554967662 0.04142519282858424 -1.2279621618175345 18.00477766931526 -104.42586157537832
19,1555736782_A01609,,5.944103915566151e-07 -8.015282726516253e-05 0.004247688198273704 -0.11041499978748347 1.4052732453934489 -6.990102372836164
20,1555987268_A01609,,7.840534423125162e-06 -0.0011019390099447988 0.06124338971880221 -1.6820963282667927 22.827471125132718 -122.44329835940616
21,1556028453_A01609,,-0.00020669159153650294 0.026524060004820858 -1.3546206618132717 34.41496977676977 -434.9289488167827 2187.3476831201433
22,1556039041_A01609,,2.3165286686400455e-05 -0.0032726001136559016 0.18344265828513415 -5.09915996438842 70.2802375928594 -384.20099320377795
23,1556115527_A01172,-2.694833373017893e-06 0.0003791661416827117 -0.021162881201177 0.5856142683022076 -8.03327255329489 43.6999119011386,
24,1556125697_A01609,,2.202872790008504e-06 -0.00030706953194667007 0.01697903910012727 -0.4654759988697743 6.326558127633259 -34.103869623285604
25,1556219881_A01609,,0.009499135004864009 -1.144472195565116 54.986851332236746 -1316.976978680898 15724.785324338678 -74883.91871918736
26,1556301731_A01609,,1.427993784579393e-05 -0.0019485009553343233 0.10543502046866755 -2.8277259471801464 37.586311605171915 -198.08405217089492
27,1556909851_A01172,,
28,1557323445_A01609,,-187.29075784412606 19236.701698510227 -790266.0794715588 16231347.48042521 -166676486.79578617 684577534.5744396
29,1557417534_A01172,,0.023655278114295762 -2.649172852654919 118.5263919017385 -2648.2098549096418 29547.63722735675 -131709.47799165486
30,1557757425_A01609,,-4.0614710044458476e-07 6.894224193850793e-05 -0.004610844970506307 0.15175721462540998 -2.4563879086906844 15.634074737842969
31,1557760240_A01609,,3.6626193915826815e-07 -8.318274740481723e-05 0.006912851383920732 -0.26999638538972837 5.023713191781838 -35.89923819889343
32,1557763139_A01609,,-0.004208409854112465 0.5643083419883536 -30.104533147252535 798.5710396791852 -10531.91155007426 55240.371472459374
33,1557928726_A01609,,-5.989067482000791e-08 1.1503304817056387e-05 -0.0008600311129830751 0.031221771010307594 -0.5493689258311821 3.7431965996585044
34,1557952047_A01172,,
35,1557957375_A01609,,3.5308371633872173e-06 -0.0005714194731320724 0.03653443057164197 -1.152791546802962 17.940849692983065 -110.1152001752351
36,1559137815_A01609,,-2.07610194110812e-07 3.226885817753919e-05 -0.0019722108162254577 0.05920698186164824 -0.8725930041768745 5.049141593829215
37,1559309040_A01609,,-5.504819313825564e-06 0.0007565070509106652 -0.041127027960888206 1.1052966210645716 -14.68186589181967 77.10346888701321
38,1559311950_A01609,,0.0015014252396432731 -0.18310180908409135 8.894237453029573 -215.15012124376256 2592.1544486814682 -12445.66371870501
39,1560885907_A01609,-5.064435058832025e-05 0.007202238227855039 -0.4067039747362288 11.396439958895261 -158.4334508381702 874.0234304396331,
40,1561053811_A01609,0.0033233056069597025 -0.38514771586804836 17.816116606737456 -411.1848589134193 4734.789803928518 -21761.883575916276,
41,1561428256_A01609,,2.9948835130486804e-06 -0.000476359358227981 0.029961337261650522 -0.930897476837467 14.279359487291313 -86.46819013662923
42,1561948526_A01609,-1.5041767993428552e-08 3.39056377499746e-06 -0.00029696698400770037 0.012600440440687716 -0.25835178050375485 2.043351936836808,
43,1562035686_A01609,-1.2634101859306044e-08 2.9428873382357105e-06 -0.0002666883112850784 0.011718330414475968 -0.24891125508551665 2.0388152650205726,
44,1562704125_A01609,,6.740962693042945e-07 -8.850909462912386e-05 0.004603084396167347 -0.11850538183829408 1.5101073066312376 -7.619677514036746
