,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.011109426718825482 34.11370538659915,
1,1547700355_A01172,0.030902585423754438 35.26467732891369,
2,1547782407_A01172,0.0314789686278412 32.39518422722787,
3,1547880148_A01172,0.08535938759504119 32.69079908114227,
4,1547954828_A01172,0.03810745235606971 35.0222666830596,
5,1548038666_A01172,,0.03301370940850995 29.373337056700933
6,1552402053_A01172,0.02061339009903058 33.896364910204085,
7,1552590157_A01172,0.010917536482075945 36.86920149783748,
8,1552620154_A01609,,-0.009050937152579272 34.05457177804844
9,1553089387_A01609,,0.007511373296778378 32.93283369687088
10,1553102751_A01609,,0.06986651220142297 31.56034015413278
11,1553885926_A01172,,-0.02488287165418154 34.240513977191696
12,1554082410_A01172,,0.02419058471965442 34.68879088371541
13,1554403777_A01172,0.00035547311305668205 34.673824060590476,
14,1554748372_A01609,,0.07410058043959684 32.75429168692323
15,1554840090_A01172,-0.007080871288155581 35.49474783032152,
16,1554906953_A01172,-0.05364660626939114 34.58637943331226,
17,1555002731_A01172,0.08623376309175629 34.82022519170647,
18,1555696275_A01609,,0.12020349025671062 31.630170478606363
19,1555736782_A01609,,0.03793485161736975 34.289874652944995
20,1555987268_A01609,,0.029583671483147573 29.614928614762867
21,1556028453_A01609,,0.045898948784339484 34.091544933308
22,1556039041_A01609,,0.0046588836764019795 35.08898832666419
23,1556115527_A01172,0.015483971290103728 34.938676481353596,
24,1556125697_A01609,,-0.0050492082902701884 33.597745620737655
25,1556219881_A01609,,0.030759503273817577 34.951664220400374
26,1556301731_A01609,,-0.006167143147224191 33.856266420702724
27,1556909851_A01172,0.04548121746354775 31.76173482615985,
28,1557323445_A01609,,0.1253221175119577 33.04434267837358
29,1557417534_A01172,,0.046269898839716404 31.06877647378247
30,1557757425_A01609,,0.03844034842778811 33.28319954139201
31,1557760240_A01609,,-0.03349322059852693 34.11341378035535
32,1557763139_A01609,,0.03028199732100281 29.925287207359958
33,1557928726_A01609,,0.019151088186696242 33.237272016719054
34,1557952047_A01172,0.0346019291323103 33.701243536334054,
35,1557957375_A01609,,0.027204696093392773 34.3759789586814
36,1559137815_A01609,,0.028704836554101217 34.22179636194501
37,1559309040_A01609,,-0.007870628660590342 31.858026532133778
38,1559311950_A01609,,0.058707651581086207 33.30461635732265
39,1560885907_A01609,0.03167213097662968 31.92018204712677,
40,1561053811_A01609,0.05841255440557615 34.543819674980504,
41,1561428256_A01609,,0.02765668714044856 32.598569994638794
42,1561948526_A01609,0.026298059188465055 31.632272569691438,
43,1562035686_A01609,0.035458387139491704 32.04775736523473,
44,1562704125_A01609,,0.015547199621327005 33.78232218673189
