,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.00042643308425246827 -0.008065614764414102,
1,1547700355_A01172,0.00028526852126933426 -0.004112304727794711,
2,1547782407_A01172,-0.00012613304983961652 -0.002361838932819688,
3,1547880148_A01172,-0.0010492352934547472 0.010389327481731754,
4,1547954828_A01172,-0.0007685363056745297 0.020065421549088015,
5,1548038666_A01172,,4.492497060464379e-05 -0.0010619630396161944
6,1552402053_A01172,0.00026669319719074006 -0.005342564638622148,
7,1552590157_A01172,-0.000984825933122237 0.008311950488754858,
8,1552620154_A01609,,0.0006917833063443418 -0.007052358947922886
9,1553089387_A01609,,7.03767492949108e-05 -0.03508333105207282
10,1553102751_A01609,,-0.00036239759158145996 0.0051413435279658104
11,1553885926_A01172,,-0.005359670061823375 0.1012429025301697
12,1554082410_A01172,,-0.0003909786347722297 0.004794916471045284
13,1554403777_A01172,-0.00019265072548571693 0.010764219127933145,
14,1554748372_A01609,,7.360608389602757e-06 -7.652623879139327e-05
15,1554840090_A01172,-0.0008714517888022688 0.014133018531698899,
16,1554906953_A01172,0.0004887840787597589 -0.00879255786155229,
17,1555002731_A01172,-6.740115196922021e-05 -0.00044617427378124727,
18,1555696275_A01609,,0.0010460587359333421 -0.025758089932215428
19,1555736782_A01609,,0.00013661246638248465 -0.002790427220124691
20,1555987268_A01609,,0.0005558084816446958 -0.0075693805361792136
21,1556028453_A01609,,-0.0003551217834125238 -0.002398933243621894
22,1556039041_A01609,,0.003411506562643369 -0.07757740621787887
23,1556115527_A01172,0.00020315117487589577 -0.0059372953840161466,
24,1556125697_A01609,,0.00016999882057900295 -0.004378952445344474
25,1556219881_A01609,,0.00013522599166750605 -0.015189577150561833
26,1556301731_A01609,,0.00037523866412129714 -0.004005307019051605
27,1556909851_A01172,0.0005656484007057144 -0.00663350875065653,
28,1557323445_A01609,,-0.0031286394374787324 0.029061646432225297
29,1557417534_A01172,,0.01200660060280854 -0.18842342215455843
30,1557757425_A01609,,-0.00047054300164020086 0.013971552873200184
31,1557760240_A01609,,-0.0001381126487034547 -0.0034460207767019573
32,1557763139_A01609,,0.00468386045569469 -0.12774014152038385
33,1557928726_A01609,,0.0006965643319627041 -0.03017258820793697
34,1557952047_A01172,0.01399185351585496 -0.12249111465531683,
35,1557957375_A01609,,0.0002689764014266654 -0.006342619687226603
36,1559137815_A01609,,0.00011029728359645752 -0.004168307351907893
37,1559309040_A01609,,-0.0002673831792027332 0.002813456107011195
38,1559311950_A01609,,-0.0005007951923118162 0.004785198948122009
39,1560885907_A01609,-0.0001398338654523613 0.0030884848890103604,
40,1561053811_A01609,0.001013539825506476 -0.009853796875635331,
41,1561428256_A01609,,-0.00017763746835142456 0.005220531826579559
42,1561948526_A01609,8.186586513515941e-05 -0.0052554012284314324,
43,1562035686_A01609,4.766225220017568e-05 -0.002560761661163836,
44,1562704125_A01609,,4.3938156144642164e-05 -0.0007639981512667722
