,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.00025865325813347083 -0.012560031959845272 0.15053806507346246,
1,1547700355_A01172,0.0007799494989523184 -0.040169394131558296 0.5111542525164955,
2,1547782407_A01172,-0.002605232892136553 0.11796955836916542 -1.321461510018836,
3,1547880148_A01172,-0.028637355976571563 1.3509918572936432 -15.869583465544855,
4,1547954828_A01172,3.8681147280193844e-05 -0.0007013049243802634 -0.011113297031631433,
5,1548038666_A01172,,9.268019702271088e-06 -0.00045008778220720163 0.005026522604924063
6,1552402053_A01172,9.875211035646124e-05 -0.007887150018513256 0.1478583573732299,
7,1552590157_A01172,,
8,1552620154_A01609,,0.0003781425239532827 -0.023000388036596372 0.3271662446654433
9,1553089387_A01609,,-0.00034375150587222415 0.025603038125343085 -0.43516895920422627
10,1553102751_A01609,,-0.0009504584974476305 0.05260613632174558 -0.71646660829097
11,1553885926_A01172,,-0.0047699539535707245 0.2364913618758776 -2.9055260965903837
12,1554082410_A01172,,-0.0003738637463998204 0.021081614622606975 -0.2867182575831772
13,1554403777_A01172,-3.628197201660787e-05 0.004456999095942567 -0.1266350608337095,
14,1554748372_A01609,,-0.004833367681295008 0.22132676006479476 -2.5270053007910436
15,1554840090_A01172,-0.0013968929802953222 0.10570512199715203 -1.9222674865511744,
16,1554906953_A01172,-0.0010594525067965579 0.05530253295182899 -0.7145907243479902,
17,1555002731_A01172,,
18,1555696275_A01609,,-2.924499031281097e-05 0.0032984123853591774 -0.07250156749653987
19,1555736782_A01609,,0.00010086929063862477 -0.005754967023397264 0.08033417577689023
20,1555987268_A01609,,0.0007206540738290805 -0.040217985049631824 0.5474592571712843
21,1556028453_A01609,,-0.002013297116968105 0.09578339259035713 -1.1152531637469008
22,1556039041_A01609,,0.00021851329123243594 -0.00827378487635101 0.055504999718185684
23,1556115527_A01172,-6.375891661811664e-05 0.003125434234808479 -0.03638235080880978,
24,1556125697_A01609,,-8.96617281032069e-06 0.0005009314674186804 -0.007369614185103829
25,1556219881_A01609,,-0.08831884132404094 4.133485714061 -48.184168092248186
26,1556301731_A01609,,0.0006504678064340159 -0.03437970275925882 0.4442399133240623
27,1556909851_A01172,,
28,1557323445_A01609,,-1.9838449718353155 80.74205984987933 -821.3299850869134
29,1557417534_A01172,,0.029915272776649893 -1.311836905480874 14.331948331227025
30,1557757425_A01609,,2.1576161598205613e-05 -0.0019101139820683916 0.03908044945396783
31,1557760240_A01609,,-0.0006724393285752105 0.04431920282969835 -0.7090362953003942
32,1557763139_A01609,,0.08109689067870435 -4.502118978982886 61.66691822846361
33,1557928726_A01609,,-3.755787430935021e-05 0.002750423392765075 -0.04691119108770957
34,1557952047_A01172,,
35,1557957375_A01609,,-0.0003204120485814975 0.022396528573396808 -0.37901810802766456
36,1559137815_A01609,,-4.5610480311450056e-05 0.0028075289251744207 -0.04158195170670829
37,1559309040_A01609,,-0.000489222165807649 0.026935308175137434 -0.3626311373591448
38,1559311950_A01609,,-0.017683294320363436 0.8227613750986731 -9.535345648701162
39,1560885907_A01609,0.0022289176861513237 -0.130182590169936 1.8687657411650773,
40,1561053811_A01609,0.00941090673632435 -0.425704159340798 4.785457172183747,
41,1561428256_A01609,,-0.00031241372627606516 0.020667720046708766 -0.3326697069393864
42,1561948526_A01609,-2.2992497096621936e-06 -3.0339941865333254e-06 0.005200824450746271,
43,1562035686_A01609,1.1881146753687851e-05 -0.001241656748996672 0.03030455908058275,
44,1562704125_A01609,,5.31791335666152e-05 -0.002797879720854351 0.03603076456676437
