,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.00837700451602449 0.6074454886816997 -8.940328684267003,
1,1547700355_A01172,-0.000667649021786735 0.031328078998153715 -0.2553696251726499,
2,1547782407_A01172,-0.015293753145984442 0.7342970854814139 -8.226461479649625,
3,1547880148_A01172,0.0034188779662450383 -0.15634455310980286 1.8495051327272183,
4,1547954828_A01172,-8.113794598078937e-05 0.005234603902602541 0.03850592629267273,
5,1548038666_A01172,,5.642079069543828e-05 -0.0019858587815764998 0.14197381015701965
6,1552402053_A01172,-0.0003278285371136729 0.026529963822397758 -0.0041177522087336325,
7,1552590157_A01172,,
8,1552620154_A01609,,-3.6531457077057014e-06 0.006837235104301246 0.04590583647055017
9,1553089387_A01609,,9.876910642230531e-05 -0.007208670488826486 0.21690730582689632
10,1553102751_A01609,,5.806159428022627e-05 -0.002700946623270486 0.10736800123436181
11,1553885926_A01172,,0.0002828348964993913 -0.017931038704723592 0.35202786045178636
12,1554082410_A01172,,0.0005516850953170366 -0.029394385213219708 0.5282096728019541
13,1554403777_A01172,3.230426204628546e-06 0.011157715679399521 -0.13628344584313098,
14,1554748372_A01609,,0.1894109063977938 -8.233041608734009 91.44082703819436
15,1554840090_A01172,0.00011447053020009433 -0.008293535714320835 0.19344774706164966,
16,1554906953_A01172,0.011280465495713248 -0.5173257301952471 6.2627383173836675,
17,1555002731_A01172,,
18,1555696275_A01609,,0.0002695005267647712 -0.01185017883955816 0.1696804334443732
19,1555736782_A01609,,0.00023428600602946116 -0.012621969223854751 0.34115780085414954
20,1555987268_A01609,,-0.000331883512023882 0.02062164642695151 -0.21132622749682944
21,1556028453_A01609,,-0.0050894742396427745 0.2696157294593775 -3.0284697537670193
22,1556039041_A01609,,-0.0001390416440490563 0.01128318927909665 -0.08028808091691003
23,1556115527_A01172,-8.986769561635889e-05 0.004874570703763863 0.2080230778448422,
24,1556125697_A01609,,0.0006488998140029747 -0.03744717989847869 0.6752153421587921
25,1556219881_A01609,,0.000696308080294005 -0.028325563371437486 0.364869519688933
26,1556301731_A01609,,3.304563775213782e-05 -0.0013565131181224417 0.16397564430953385
27,1556909851_A01172,,
28,1557323445_A01609,,-0.017625277657066594 0.7078418673225492 -6.997525648489293
29,1557417534_A01172,,-0.0008935302404242416 0.039450365871777034 -0.39986940487287737
30,1557757425_A01609,,7.318964753259642e-05 -0.0037494280995659253 0.16943730502755047
31,1557760240_A01609,,-7.158934107124061e-05 0.004362348215958271 -0.012109578502178087
32,1557763139_A01609,,-0.0001850824113982434 0.005954215390651392 0.043832506245410685
33,1557928726_A01609,,0.0001249297887106196 -0.011725312787393234 0.29971231369092927
34,1557952047_A01172,,
35,1557957375_A01609,,3.6825725720777866e-05 -0.0013836656950360789 0.15752747567381578
36,1559137815_A01609,,-0.00928078448710894 0.4758699853407042 -3.2877961593406395
37,1559309040_A01609,,-0.018214730391142048 1.179314108648104 -16.487661072465375
38,1559311950_A01609,,-0.00016147279826693 0.008182889922624762 0.03317374948771235
39,1560885907_A01609,-0.0005433256800263113 0.029888024618251775 -0.30911965860363355,
40,1561053811_A01609,0.0005469736713918662 -0.02490144984849317 0.40063599485344886,
41,1561428256_A01609,,4.400255244353328e-05 -0.00241847474052073 0.14951224914761724
42,1561948526_A01609,0.0001608922594328027 -0.016227123936473756 0.5531839597046176,
43,1562035686_A01609,-2.8756752988656288e-05 0.0024071677537587472 0.06615886265123334,
44,1562704125_A01609,,0.013152578933407653 -0.8213859864769145 14.994921148097715
