,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.21367958880180987 11.018338912964493 -74.16734680319924,
1,1547700355_A01172,-0.017964679342623205 0.9509422802562749 50.43557473762905,
2,1547782407_A01172,0.06308268387109825 -3.187591173660019 103.1433132697796,
3,1547880148_A01172,-0.09104633020645612 4.307628885592128 12.79459944687159,
4,1547954828_A01172,0.0019340547524414379 -0.13126779124455212 66.50661339772878,
5,1548038666_A01172,,-0.0011442199260400187 0.12536474107318277 60.98351904267811
6,1552402053_A01172,-0.001747346810834895 0.14859565282284232 61.10078122717002,
7,1552590157_A01172,,
8,1552620154_A01609,,0.004075118399797179 -0.2693791722210773 67.36238436891041
9,1553089387_A01609,,0.0006581319042023419 -0.0385797395108381 63.851756317087414
10,1553102751_A01609,,-0.002441530306530253 0.16675760832274472 61.67975072430018
11,1553885926_A01172,,0.0010209045520048912 0.12598058265448994 60.98294433420754
12,1554082410_A01172,,0.0011554112075459677 -0.04733763333626925 63.52889652542531
13,1554403777_A01172,2.154080767439783e-05 0.012540183933805479 62.66672223380543,
14,1554748372_A01609,,0.008337583822357343 -0.40061471888914246 68.94221941821945
15,1554840090_A01172,0.0008390088324561004 -0.07089629570610102 64.33564457115081,
16,1554906953_A01172,-0.14560986033449672 6.952136435695147 -15.77423912426291,
17,1555002731_A01172,,
18,1555696275_A01609,,-0.002149560929335978 0.1152023049665507 61.65333230066337
19,1555736782_A01609,,-0.00019277717394287485 -0.01129281739240947 64.4304114266235
20,1555987268_A01609,,0.010964521152849786 -0.5598577061837883 70.1295204122943
21,1556028453_A01609,,0.00020484217985431425 -0.0017312563064191032 63.28577113242206
22,1556039041_A01609,,0.004509289147205517 -0.3590290891901551 70.35509266586416
23,1556115527_A01172,-0.00921311789267784 0.6751042786697252 51.28038368051913,
24,1556125697_A01609,,-0.021323474434676686 1.1848350329940947 48.37242551427095
25,1556219881_A01609,,-0.04515292413922149 2.1050403434426546 38.73298239086018
26,1556301731_A01609,,-0.0008907344552647142 0.06875538102909692 62.18639686746325
27,1556909851_A01172,,
28,1557323445_A01609,,-0.12389537553756128 5.138744767621802 9.871186967734024
29,1557417534_A01172,,-0.16834476058154574 7.700432088421539 -22.884292221081807
30,1557757425_A01609,,0.0002465872723970846 -0.013624287056538143 63.28169654648617
31,1557760240_A01609,,0.00035782169170456925 -0.03351664019024588 63.943125055328345
32,1557763139_A01609,,-0.0016307078287477056 0.0899763628270888 62.050887027536504
33,1557928726_A01609,,-0.0019263694086019952 0.1749727855913868 60.45494825515869
34,1557952047_A01172,,
35,1557957375_A01609,,-0.0025663956273584095 0.14142004869853714 63.21627044084325
36,1559137815_A01609,,0.0038134808674842127 -0.21279205756107514 66.05494775135745
37,1559309040_A01609,,-0.0032142330576255414 0.19390527954309014 61.47697518615479
38,1559311950_A01609,,-0.008323946928620525 0.39509318253673337 59.857307120914854
39,1560885907_A01609,0.00936062998531826 -0.4127336281425261 67.76809451343291,
40,1561053811_A01609,0.02545257473222158 -1.0480011015859962 72.52918934132417,
41,1561428256_A01609,,-0.004600756014245847 0.27253214962458067 59.47768802929129
42,1561948526_A01609,0.0008825579812314369 -0.07653641620999253 65.3045277707084,
43,1562035686_A01609,0.001848107126016101 -0.1809996309737191 67.34273798444723,
44,1562704125_A01609,,-0.004964069294037006 0.34626725808944564 58.69983000976602
