,recordName,A01172_measurement,A01609_measurement
34,1557952047_A01172,0.0017570693750866657 -0.08468453927143599 1.5781691472211314 -14.23513416695863 62.39178455108914 -43.52507015588218,
35,1557957375_A01609,,-0.00014163354170640996 0.00859287541882632 -0.20499833492644898 2.4131438206745512 -13.923138177455089 95.27448250046167
36,1559137815_A01609,,3.2819710767623216e-05 -0.0020137386486970632 0.04739937236971992 -0.5325184535536278 2.851945385967648 57.22393911222491
37,1559309040_A01609,,-6.562024228990935e-05 0.004142732020636901 -0.10095374752211654 1.1878891351706182 -6.735687978958387 78.62669354226443
38,1559311950_A01609,,7.462817131546397e-06 -0.00047654001363067457 0.012248346755004153 -0.16364051796299783 1.1659031197846597 61.00038132075295
39,1560885907_A01609,-0.0002705395625255019 0.016825217227513213 -0.39666649179537894 4.387812218821592 -22.518869316502357 105.46973639909342,
40,1561053811_A01609,0.00038399453775534863 -0.023794144433553894 0.5630434237404764 -6.332397650069098 33.90987666742183 -7.012290159403584,
41,1561428256_A01609,,-6.53848442127663e-05 0.0037016254691479606 -0.08021842483004757 0.8343104991443662 -4.171174693543392 71.05887502018517
42,1561948526_A01609,0.0006341995368055015 -0.03786358771127422 0.8545669899981648 -9.076146291648273 45.70242115913966 -25.41169581555956,
43,1562035686_A01609,-0.0010225339702018997 0.06555963722559513 -1.6040590257786755 18.546290377682343 -100.23449530884493 265.4577019504607,
44,1562704125_A01609,,-0.00010091951906900489 0.005795307923169305 -0.12336338109558558 1.2020737688989214 -5.36386787755741 73.19315460728683
