,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-3.367467229019172e-06 0.0001596179543461885 -0.002223188145409002 0.0039280079458147805 0.1149812618259535 33.6941641567619,
1,1547700355_A01172,2.0604323931483513e-06 -7.470355326283524e-05 0.0009245027910037842 -0.00977184069450674 0.1320374736128522 35.10174858669211,
2,1547782407_A01172,2.5108105459386057e-05 -0.0015095521358610866 0.03429103253112556 -0.3667155850669067 1.8885505573109351 28.78229096196013,
3,1547880148_A01172,1.1736111388554704e-05 -0.0005441312379024278 0.0079368873340816 -0.02721296463765642 -0.07900196090020833 33.23551283418548,
4,1547954828_A01172,-1.3672369585929519e-05 0.0008077007751001328 -0.0178729535703706 0.18018217153140156 -0.7365755957818253 36.093761721677744,
5,1548038666_A01172,,1.6544562858542302e-05 -0.0010487263870559281 0.025388138858727337 -0.2961283005662531 1.7537472076390925 25.399238076168984
6,1552402053_A01172,6.652875724092123e-06 -0.0003989733837908454 0.009328627092678721 -0.1106610641616779 0.7371863187049609 31.955915771058212,
7,1552590157_A01172,3.19509667103199e-05 -0.0021493982831196847 0.05424113245591051 -0.6389936893706201 3.5015101984860615 29.888727786047642,
8,1552620154_A01609,,-1.3447118485425988e-05 0.0007852460280197868 -0.01772883392055491 0.19172814554057205 -0.9448013503521413 35.46998947370293
9,1553089387_A01609,,6.301102519397477e-05 -0.0037487904149135155 0.08462285847153318 -0.8993474700966619 4.527799335543148 23.996531886025217
10,1553102751_A01609,,-3.6772025210144636e-07 0.00019185179300930418 -0.009146251980138503 0.16124369832795993 -1.1050599449472982 34.444203240475986
11,1553885926_A01172,,2.265002590097011e-05 -0.0012107353219731843 0.022081731179269242 -0.13934770710339248 -0.14504791605101142 36.9639962632502
12,1554082410_A01172,,4.342998869387366e-06 -0.0001240337482406403 -0.00045889901430678793 0.039026951514583276 -0.3115690898701854 35.50167986367147
13,1554403777_A01172,6.354683347068641e-06 -0.00043698167551451663 0.011680007137407623 -0.15324815576850073 1.057838596273236 31.295433005367922,
14,1554748372_A01609,,1.1550719318732394e-05 -0.0007103694733862578 0.016162338820334826 -0.16508822744767584 0.8152415647926701 31.449646194474624
15,1554840090_A01172,-2.6757107169081875e-05 0.0014621233077346434 -0.02893495005338082 0.2547456660387695 -1.04030779776911 37.39884629239987,
16,1554906953_A01172,-8.97896505165917e-05 0.006085468458142848 -0.15542263416796614 1.8514758035947794 -10.30279694540799 55.908364724127914,
17,1555002731_A01172,7.241277539282429e-05 -0.004060519632648011 0.08657436305914597 -0.8730108397365164 4.213870469939442 27.695737719793048,
18,1555696275_A01609,,3.936125437047646e-05 -0.0020790291410509656 0.037964907621367644 -0.26132341037736206 0.4289957142060378 33.19090910277118
19,1555736782_A01609,,-2.1326039224472363e-05 0.0014626801878645024 -0.03882382378933782 0.49413791104346244 -2.9174024652921218 40.65806103396044
20,1555987268_A01609,,1.0790359725459417e-05 -0.0006271542867925848 0.01253329283804282 -0.09423333517781364 0.20110903554574563 29.73721243911912
21,1556028453_A01609,,-1.134118915102277e-05 0.0006130003247816522 -0.012113048278500646 0.10474815717737689 -0.2949869973835679 34.2416263858729
22,1556039041_A01609,,-9.204774157980254e-05 0.006108948011776465 -0.15447204907252235 1.8485642443628065 -10.433748901199921 57.361011232594
23,1556115527_A01172,1.6657338535061143e-07 5.3521295091630505e-05 -0.002345802002123339 0.02830179879501887 -0.04412428301539986 34.68754710022678,
24,1556125697_A01609,,7.631967316713285e-06 -0.0005176700042005259 0.01303989093166697 -0.15358223544565516 0.8953778330428144 31.421223754902936
25,1556219881_A01609,,-3.070142075118917e-06 0.00021003311142930473 -0.005549568944382998 0.06888585149917896 -0.3690414247312854 35.95662134599429
26,1556301731_A01609,,8.606719042983055e-06 -0.000576601279469898 0.01587693341367671 -0.22525522342016263 1.5782306366340404 29.838343231152145
27,1556909851_A01172,-6.702257719812516e-05 0.003975319269303193 -0.09185833182703508 1.032502932669774 -5.580767237461704 43.53408332871914,
28,1557323445_A01609,,2.5812050208181935e-05 -0.0017706819708797313 0.046562719210809234 -0.580023870893488 3.505852106330147 25.737360386570757
29,1557417534_A01172,,2.2175142547821115e-05 -0.0012722853591657498 0.02625019507752344 -0.22938937497453118 0.8250687354831043 30.09737086719493
30,1557757425_A01609,,1.525058123717233e-06 -3.170748642967842e-05 -0.0005040642032753822 0.014176326281630004 -0.0033304443336704334 32.978769331096416
31,1557760240_A01609,,2.0794184679392843e-05 -0.0011190018444181332 0.020715371692449917 -0.1347641677606982 -0.09154760668168456 36.172894823628795
32,1557763139_A01609,,-3.647965090976955e-05 0.0024863036880795547 -0.06480591030314227 0.8053844904523985 -4.727211159324362 40.581879848655966
33,1557928726_A01609,,2.1476813987966707e-05 -0.0013381096506280316 0.03294429537592154 -0.39034222698855575 2.234633574322071 28.15080346002694
34,1557952047_A01172,0.00021854905793783464 -0.009833710843931939 0.16857001151114584 -1.3529378333099737 4.987271082033082 27.355370844974992,
35,1557957375_A01609,,2.3039207810067857e-05 -0.0014170288358065894 0.0334153024537415 -0.3786045763825841 2.114170508876182 29.91620564203314
36,1559137815_A01609,,-3.3790254131828726e-05 0.0020873320455232045 -0.04885528596350135 0.5374887676066182 -2.7350538416861374 39.65548339612306
37,1559309040_A01609,,-6.53273816019264e-06 0.0006181609066365696 -0.020746724969165267 0.3136597313164101 -2.1483733568237375 37.099865354032595
38,1559311950_A01609,,1.3918584385170249e-05 -0.0011519102948494453 0.03578625249440867 -0.5167226853966796 3.47758212690971 25.241077186474445
39,1560885907_A01609,8.550469667385068e-06 -0.0005372412185406238 0.013358518767300322 -0.1681567968585812 1.16540221265813 28.504824885261574,
40,1561053811_A01609,-1.563714996952895e-05 0.0009642147761771646 -0.023075850803863054 0.26363454173307077 -1.3430838979038109 37.351618589358885,
41,1561428256_A01609,,-1.0004778575319822e-05 0.000613298148182007 -0.014289368325347444 0.15547362591273162 -0.72134526897349 33.740862069220064
42,1561948526_A01609,-0.00011443582475748561 0.007345652332831559 -0.1797879439408878 2.081351870415611 -11.305184528714086 54.95411058297295,
43,1562035686_A01609,-5.677579475454718e-06 0.0002924105290358028 -0.0050847578378619435 0.030835791867484585 0.06346357659787884 31.345675305369955,
44,1562704125_A01609,,4.557477354178749e-06 -0.00017003469746305335 0.0010500798730402145 0.019259882195091588 -0.18366206218994363 34.25967037876676
