,recordName,A01172_measurement,A01609_measurement
29,1557417534_A01172,,1.2225015907859563e-07 -1.4459286798367185e-05 0.0005549105372322638 -0.009268310132732407 0.06795474412429885 -0.1396893079935816
30,1557757425_A01609,,3.9831863555012696e-08 1.744979121110861e-05 -0.0009213091852718626 0.016361027629761143 -0.11628001605308232 0.37893404539542397
31,1557760240_A01609,,-0.0001071799087104347 0.006740964112890389 -0.1610763708089808 1.8059657478982878 -9.382061299717359 18.14296612845655
32,1557763139_A01609,,-2.652753261774013e-06 8.916334474828065e-06 0.0038241941379988215 -0.09202346030664905 0.7571557701226962 -1.9116967487251473
33,1557928726_A01609,,-4.847847096001096e-07 2.842327157353211e-05 -0.0006215708011429173 0.006237072804843794 -0.02706810045352497 0.12852995550318977
34,1557952047_A01172,-0.00028927597616650383 0.013552276619702933 -0.24619428317185876 2.160061501951366 -9.10868913284748 14.85180755542221,
35,1557957375_A01609,,1.2663112036471297e-06 -8.127495453282558e-05 0.0021282391048192822 -0.02839601849543735 0.1894481250125045 -0.34592117224638863
36,1559137815_A01609,,-3.004745971441619e-05 0.0004372842536423245 0.022843775157357527 -0.6108076343166979 5.057806576854547 -10.545220918069978
37,1559309040_A01609,,-2.271773153442e-05 0.001211279351889943 -0.024258175966014546 0.2309326612254386 -1.0621747944388906 2.181940015836066
38,1559311950_A01609,,5.842188310025267e-08 -5.959433806207197e-06 0.00021097332124931511 -0.0034001568379499157 0.02706908433868774 0.027608716922217186
39,1560885907_A01609,3.1310552668735007e-06 -0.00021020470530002842 0.005404299637781348 -0.06557299970471073 0.3696551505290738 -0.6695505286355321,
40,1561053811_A01609,-1.8287613583472403e-06 0.00010911044321211235 -0.0025333872399041306 0.028266483939779305 -0.14720654264451835 0.3959015441079306,
41,1561428256_A01609,,-3.0755883843793356e-07 2.352772002628233e-05 -0.0006885207760192806 0.009435408142766711 -0.05903625696542388 0.24809243091937794
42,1561948526_A01609,1.6454058560226706e-06 -7.335422244738537e-05 0.0009220193312297074 0.0006403861982045543 -0.06260814725789712 0.38979141731071076,
43,1562035686_A01609,1.2716456775635403e-07 -6.896802006024729e-06 0.00010127541129938456 0.00015876207090722452 -0.012206308065742633 0.1531821071983813,
44,1562704125_A01609,,0.00027829209542180693 -0.01672236659031433 0.37843212711789803 -3.9798143490907285 19.333901907237454 -33.449177944446326
