,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.00028545917084167247 -0.008728275362844371 0.09394708248345647 33.917992911529836,
1,1547700355_A01172,0.0005375985323500242 -0.022446130842481746 0.2965982854669445 34.57106420033749,
2,1547782407_A01172,-0.00038503259752679914 0.011704616335644688 -0.06490686097629306 32.59091732889994,
3,1547880148_A01172,-0.0001980889028700741 0.0060822176697887 0.07464294573519477 32.24691090202749,
4,1547954828_A01172,0.0002940108881038118 -0.013156743548870644 0.2326160461656925 34.26521289861394,
5,1548038666_A01172,,-0.00016269166687330746 0.0012741272162776107 0.10958572005862365 28.835410330356805
6,1552402053_A01172,0.00019111154221110503 -0.011290838419812765 0.22626265535696072 32.94773945995253,
7,1552590157_A01172,-0.0012669197919666845 0.04432975319089842 -0.47908117068607325 38.60599684541593,
8,1552620154_A01609,,-0.0003185658518634719 0.009709361403431017 -0.05201267222828994 33.82843374686568
9,1553089387_A01609,,-0.00042156278163570804 0.015148179466275748 -0.11319091351882822 32.876162504380915
10,1553102751_A01609,,-0.00015122273837775118 0.004755554380303203 0.04495548650334003 31.477679575107487
11,1553885926_A01172,,-0.0016479597437531717 0.06771882566732518 -0.9094748162559047 37.80988158566601
12,1554082410_A01172,,0.0003969354531497446 -0.017413374406742656 0.2561288463349125 33.80989421778448
13,1554403777_A01172,0.00015750479469897415 -0.008630398620620464 0.20057386490860102 33.20121226671178,
14,1554748372_A01609,,-0.000585815375692478 0.023153365826977752 -0.18857395408704355 33.474688956470665
15,1554840090_A01172,0.0006899906788537761 -0.01818882742191158 0.07313321278730671 35.85345415025627,
16,1554906953_A01172,0.002939485255126508 -0.11283338724251667 1.222479112049196 30.505501244406602,
17,1555002731_A01172,-0.0007548321947619157 0.023604433070504142 -0.16638454509035683 35.831776342518864,
18,1555696275_A01609,,-0.00202315056167297 0.07629566390128918 -0.7343389475006633 34.23238500679265
19,1555736782_A01609,,-0.0003453697315863693 0.01219618166123871 -0.06563806051180683 34.327703107381616
20,1555987268_A01609,,-0.001289713220611268 0.049200521434945535 -0.49580148106601424 31.003858195039665
21,1556028453_A01609,,0.00010714339778644002 -0.004951475898378104 0.13248483580911563 33.70202307983384
22,1556039041_A01609,,0.0013945732753932935 -0.04993068079090808 0.5254258793256457 33.54101206941095
23,1556115527_A01172,0.0006009494340121243 -0.025687625767393956 0.36266477181857226 33.62330601421569,
24,1556125697_A01609,,-0.0004413970699621517 0.013750233357549624 -0.08699633495713072 33.58754972898403
25,1556219881_A01609,,-3.700099955086341e-05 -1.7578165577344618e-05 0.037954033332598024 35.05450559866284
26,1556301731_A01609,,0.0010330869947892494 -0.04294073121036167 0.5178576591244634 32.158138369153534
27,1556909851_A01172,-0.0007108799628943594 0.027608305613728193 -0.28090069216725194 32.8867346016068,
28,1557323445_A01609,,-2.5900147515278986e-05 0.0035820747565227067 0.05208382253950156 33.40484741450357
29,1557417534_A01172,,-0.001328698418317038 0.0506429852780891 -0.4976608500688114 32.41626324861968
30,1557757425_A01609,,0.00038883299138192445 -0.016178247373872006 0.2742877658780263 32.18153608766827
31,1557760240_A01609,,-0.001443451401332495 0.06197789407691367 -0.8426827136403044 37.07754496775704
32,1557763139_A01609,,0.00022857303075362662 -0.005038741405252076 0.04713321264138902 30.02277877157606
33,1557928726_A01609,,0.0009393806229207824 -0.02496451276414831 0.2539967748958705 32.212467675520585
34,1557952047_A01172,-0.0043002561100275016 0.12897352160673897 -1.2002630829382348 37.41566644899971,
35,1557957375_A01609,,3.372358844740711e-06 -0.0030314431641893544 0.1111741164528776 33.95738879556427
36,1559137815_A01609,,0.0006009813758010331 -0.021398104285554626 0.262471450397436 33.57317446477007
37,1559309040_A01609,,-0.0004546085762659314 0.014762774371170422 -0.1510233394545127 32.24380568121305
38,1559311950_A01609,,0.0008089240040427894 -0.02674533899215786 0.3130206895857136 32.755598974899065
39,1560885907_A01609,0.0003912677322473276 -0.018684019594586588 0.34709455366425296 30.19913717132257,
40,1561053811_A01609,-0.00027602302732469554 0.006546969979734605 0.03257557666974974 34.566773600355674,
41,1561428256_A01609,,0.00011742695841919997 -0.005798930524267656 0.13493413554102035 32.02107581892859
42,1561948526_A01609,0.001532484735141292 -0.057359363124532686 0.6736431420362908 29.612592400059068,
43,1562035686_A01609,0.00030950582061374597 -0.011216531799720661 0.18188585939825172 31.323622684571333,
44,1562704125_A01609,,-4.55977091702317e-05 -0.004508066572420643 0.14863499148579856 33.16811743792278
