,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.0008968982194193753 0.01398349493246951 0.08486182003630474 62.94940943742472,
1,1547700355_A01172,-0.0009664920288224759 0.03509391784092027 -0.41115613610702983 64.36727768702178,
2,1547782407_A01172,0.0003939610377472733 -0.01389460412193134 0.14101765997364657 63.88116134609842,
3,1547880148_A01172,-0.00014267778565434788 -0.0007167040778590519 0.07805500864444874 62.696220040491966,
4,1547954828_A01172,0.0012550951425505164 -0.043875238275890606 0.6213897737887132 60.18217824968889,
5,1548038666_A01172,,-9.939510658129074e-05 -0.0007685880467080836 0.07232418465363423 62.84674644390564
6,1552402053_A01172,-0.005626518803273219 0.20326179015726092 -2.348821336082177 73.27005957986829,
7,1552590157_A01172,-3.370382362139449e-05 0.008907630602695797 -0.1878020813563031 65.17347228444177,
8,1552620154_A01609,,0.0010783969666812799 -0.04167813023614456 0.43814522101066644 62.61776182752611
9,1553089387_A01609,,0.0007642666463637485 -0.03248554878396796 0.41222249337831374 61.80253936911028
10,1553102751_A01609,,-0.0010698598033848199 0.03574544328207565 -0.3556541459947433 65.25619182740614
11,1553885926_A01172,,-0.0016068505048235965 0.06070802056730075 -0.6904128054184888 66.48560082997354
12,1554082410_A01172,,-0.002268946089297997 0.07858301858146373 -0.8690975074881039 66.65002081134038
13,1554403777_A01172,-0.001312568702533102 0.05156975669653231 -0.6121567675461534 65.77581301809808,
14,1554748372_A01609,,-0.00020440883862699489 0.006478665491993666 -0.06172876000441786 64.61504146530034
15,1554840090_A01172,0.006227513898123675 -0.21065577616889217 2.194938097820694 55.37651104320243,
16,1554906953_A01172,-0.0003232330697021229 0.02733570018029291 -0.5100427640609448 67.3359884019731,
17,1555002731_A01172,0.00023206868009338923 -0.01188418192055554 0.23555695419852568 61.46482252973526,
18,1555696275_A01609,,0.00025130406177278366 -0.003500424199057113 -0.07142621075502226 64.1156971927279
19,1555736782_A01609,,-0.0007412151556856616 0.03757071225416054 -0.5295885270631489 65.6532808308061
20,1555987268_A01609,,0.004150310419428648 -0.1567344573103211 1.7122072123600969 58.681782052614786
21,1556028453_A01609,,-0.001003278324162087 0.03479726079403216 -0.3519236627697469 64.21283787420116
22,1556039041_A01609,,0.0008272180794386389 -0.04165543895558232 0.7028760234860373 60.386757112897556
23,1556115527_A01172,0.00020791505278090698 0.00041275990576728746 -0.17031120395521265 63.63303852345931,
24,1556125697_A01609,,0.003308950204341478 -0.1144760935091277 1.1447381227359748 60.760437376003246
25,1556219881_A01609,,-0.0003033256299396671 0.012802539462990165 -0.1731787101873455 63.71065633933863
26,1556301731_A01609,,0.001788832913331846 -0.07560817194909303 0.9717299323342216 59.65114673202402
27,1556909851_A01172,0.004162062472157288 -0.18599128357240877 2.5240834961095073 54.27844432062854,
28,1557323445_A01609,,-0.0004066481229263834 0.014900956569221462 -0.15078510045402369 63.40590347474579
29,1557417534_A01172,,0.000549858620123828 -0.019162067751889455 0.20473972485784836 63.73701790324122
30,1557757425_A01609,,-0.00019060016767274282 0.008916847469061394 -0.11801450772494289 63.46862398613759
31,1557760240_A01609,,-0.0013533564808677042 0.059753804773574254 -0.7910476928524832 66.17628343974481
32,1557763139_A01609,,0.0010224482133360984 -0.03563278174793138 0.38509232910375707 62.07369964353198
33,1557928726_A01609,,-0.0002417727473280811 0.006925113725171786 0.01969971660684216 62.91657496484264
34,1557952047_A01172,-0.016518418563674912 0.3959286120506103 -2.8611838980562063 69.42672990846752,
35,1557957375_A01609,,-0.0055096848072385615 0.209361008344525 -2.3895698843566056 72.4538562296706
36,1559137815_A01609,,4.461249401512567e-05 -0.0017771270088238816 0.030206963358145805 62.89917234488584
37,1559309040_A01609,,-0.0004503248648731984 0.023176129444097703 -0.32459002309719825 65.28259105883554
38,1559311950_A01609,,0.0005484562671963111 -0.026380410412244763 0.40112078009863233 62.61055407566812
39,1560885907_A01609,0.00496640605986688 -0.18778257682422986 2.231579162712955 54.818996621640274,
40,1561053811_A01609,-0.002671006869555625 0.08468583124977305 -0.6453129742803285 63.38764293270145,
41,1561428256_A01609,,-0.001387808266481617 0.05282823058288329 -0.5993044542900576 65.07330703347003
42,1561948526_A01609,-0.008035389944939759 0.24657166561116547 -1.8908451083471975 66.2569134894991,
43,1562035686_A01609,0.012300701619776068 -0.49678610460768846 6.307850064398921 40.28307670585335,
44,1562704125_A01609,,0.002407356884916059 -0.0770073293732454 0.6907302099628725 62.54886469323064
