,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.019188769972469353 34.08329511854469,
1,1547700355_A01172,0.005598370251389455 35.70846248993052,
2,1547782407_A01172,0.034222467332938135 32.377337295152934,
3,1547880148_A01172,0.1271550092688496 32.1287105446115,
4,1547954828_A01172,0.05144345459821285 35.00838437023587,
5,1548038666_A01172,,0.05968332009768365 29.24996258547706
6,1552402053_A01172,0.040028854968103086 33.80736230105374,
7,1552590157_A01172,-0.003396695596392993 37.06291852338405,
8,1552620154_A01609,,0.030636065182108593 33.64824895407472
9,1553089387_A01609,,0.053670376917450933 32.321544793959376
10,1553102751_A01609,,0.087852091167094 31.371999111515215
11,1553885926_A01172,,-0.04463487878902868 34.47284558341365
12,1554082410_A01172,,0.020262009379899373 34.7652225898171
13,1554403777_A01172,0.06396302954001619 33.81687167464214,
14,1554748372_A01609,,0.09587697539314875 32.41483165666192
15,1554840090_A01172,-0.034854272875482095 35.85312067191234,
16,1554906953_A01172,-0.12120910578138791 35.363741577193956,
17,1555002731_A01172,0.05587469748888314 35.21088210596146,
18,1555696275_A01609,,0.15638156285631385 31.076130735492615
19,1555736782_A01609,,0.06571172143597004 33.90276643360289
20,1555987268_A01609,,0.08610647821163371 28.914308020765493
21,1556028453_A01609,,0.06253951052319086 33.994421281046655
22,1556039041_A01609,,-0.022041941882697 35.35085049833147
23,1556115527_A01172,0.022462504941914888 34.97673889637659,
24,1556125697_A01609,,0.034949215314880995 33.297031064990136
25,1556219881_A01609,,0.01892089263489771 35.19104513949523
26,1556301731_A01609,,-0.03651501147012254 34.31726229259059
27,1556909851_A01172,0.0532555646712551 31.655638919939314,
28,1557323445_A01609,,0.12862036440167696 33.006233654766405
29,1557417534_A01172,,0.10071791273215269 30.26970457144096
30,1557757425_A01609,,0.06522745961159698 32.99641759426895
31,1557760240_A01609,,-0.018596802881939753 33.788516624982414
32,1557763139_A01609,,0.03602688689342608 29.887011992788747
33,1557928726_A01609,,0.101940260614042 32.239720978170936
34,1557952047_A01172,0.03533386469051687 33.67642735784076,
35,1557957375_A01609,,0.03708273023272014 34.36195613729309
36,1559137815_A01609,,0.029523243341474683 34.336727398881074
37,1559309040_A01609,,-0.010403296873323887 31.8619628646684
38,1559311950_A01609,,0.05088666744318715 33.500581641864336
39,1560885907_A01609,0.07661346088639055 31.34971050019795,
40,1561053811_A01609,0.05754310578484031 34.66717346330939,
41,1561428256_A01609,,0.04897012968246225 32.392713864290386
42,1561948526_A01609,0.009761371404368419 31.94388958255964,
43,1562035686_A01609,0.05700503883244691 31.743868751350988,
44,1562704125_A01609,,0.013019664924776953 33.95321368753386
