,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-8.996341622479495e-05 0.00663947739404919 -0.19833605231749948 3.0626548887297376 -25.736190909933846 111.4633787207135 -130.1101817182767,
1,1547700355_A01172,4.902867824100326e-06 -0.00044576039259665084 0.016388766624696214 -0.31054431547477035 3.1785286283995746 -16.541770521402405 96.78692089616372,
2,1547782407_A01172,-2.2816054314909058e-06 0.00017633035277962256 -0.005423958694934212 0.08487528741685965 -0.7122438183940216 3.030772085059557 59.215357706150144,
3,1547880148_A01172,-2.397869732942305e-06 0.0001977857281668673 -0.006817908608577953 0.12425766830493867 -1.2497173169460118 6.515705136563201 49.59174202525484,
4,1547954828_A01172,2.6453342506463874e-05 -0.0020084938863337786 0.06146523031462827 -0.9655374850284508 8.167891038715029 -34.964351903023335 121.48665213436284,
5,1548038666_A01172,,-6.2104007059824695e-06 0.00048137558944566375 -0.01499080729952495 0.23891060036404285 -2.0492895206795896 8.986759339480386 47.49549494393804
6,1552402053_A01172,0.0001170466049075044 -0.008658958527070383 0.2574989933631344 -3.930558069318927 32.42607562687005 -137.04528434531773 296.89978990569057,
7,1552590157_A01172,2.967646215241325e-06 -0.00017822007730772236 0.0033211259964547974 -0.0067489652703107295 -0.42541094743807323 4.236221675786979 52.669316468573555,
8,1552620154_A01609,,-1.94511206738373e-05 0.001452021303274481 -0.04345253351781732 0.6651570144591019 -5.482950978370012 23.018270929484125 25.60191082219202
9,1553089387_A01609,,1.8902771390861407e-05 -0.001362202603441835 0.03946507378516577 -0.5859066825982701 4.6755797726517 -18.89398208098995 93.38578737114089
10,1553102751_A01609,,-1.0993931517348129e-05 0.0007426228719799269 -0.01970747393607512 0.2585265297599299 -1.7220641429918555 5.284977450463584 58.89777588178406
11,1553885926_A01172,,-3.760210918689507e-05 0.0029630953310225334 -0.09404880534146086 1.5308951619302558 -13.400382378615271 59.48606219172231 -40.12359475939799
12,1554082410_A01172,,-2.5435595892794262e-05 0.0021139950953463246 -0.0703421014801639 1.1924005235584136 -10.797013375122509 49.240547872180564 -24.365162593329323
13,1554403777_A01172,-3.256661639461414e-05 0.0023693786524857075 -0.06930791377120986 1.0386325961626803 -8.365413226103941 34.15157048061679 8.594934793250767,
14,1554748372_A01609,,-4.998531579634855e-06 0.0003130811601619821 -0.00756509811839433 0.0879796372783906 -0.4950410402695493 1.1304209758721164 64.05218141106349
15,1554840090_A01172,-4.83663192619302e-05 0.003634749209524148 -0.11034802042081353 1.7331875091443323 -14.857067495075109 65.80852805584513 -54.83144232083818,
16,1554906953_A01172,3.353898980916998e-05 -0.002720486281625406 0.08882624280079617 -1.4881750814669343 13.448748106653737 -62.04543936252421 178.93354772614808,
17,1555002731_A01172,6.936348764379674e-05 -0.004434994151636142 0.11265300036569502 -1.4442343571477492 9.765661997016574 -32.57233392211284 103.61469503473282,
18,1555696275_A01609,,2.3747633029080636e-05 -0.0017805005530650525 0.053735992096040776 -0.8321938506400924 6.951756543514894 -29.693147298275395 114.25033828514903
19,1555736782_A01609,,8.72310719735547e-06 -0.00075547635941239 0.026231831413642673 -0.4663192032017813 4.471655624763374 -21.90574545041656 106.21422657956536
20,1555987268_A01609,,1.9372891196402733e-05 -0.0016133466771466461 0.05382516216669891 -0.9129827420519989 8.224319474229631 -37.069030970244135 129.43824807296573
21,1556028453_A01609,,2.0299398675614487e-05 -0.0015311947677723984 0.04650945002741838 -0.7263829371524142 6.138126640589087 -26.530991773733493 108.8324995681289
22,1556039041_A01609,,-1.0285681036355459e-05 0.0007456558352419266 -0.02103898181334094 0.29108423202280653 -2.046134771640869 6.9157164987560735 54.56652989736881
23,1556115527_A01172,-1.0418359239435472e-05 0.0008059447881006182 -0.025518866292650138 0.4222940609225329 -3.8270813361281286 17.743467281379708 30.118274330553856,
24,1556125697_A01609,,3.7048803615900843e-06 -0.0002174083329408524 0.0038820437557809577 0.00040652748208742126 -0.7146264068267771 6.981356321603823 44.468714394602884
25,1556219881_A01609,,8.432262169858843e-07 -4.094455526378461e-05 0.0004629678689062615 0.00619193959996351 -0.17003427528249576 1.2070709895218958 60.297243045876876
