,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,5.766549224676584e-08 -9.297756034683911e-06 0.00040462887992466485 -0.007676492847880493 0.07200504336831964 -0.32621060740741487 0.6590476709393153,
1,1547700355_A01172,1.3824628311500013e-06 -0.00010430977163543725 0.0031522125405947224 -0.04843807222311788 0.3956986688719153 -1.618073942294749 2.66814838513658,
2,1547782407_A01172,1.890621049454056e-06 -0.00011362963303669211 0.002553272261366882 -0.025974206421995532 0.10818227699631253 -0.03052979719133526 -0.36492807412580297,
3,1547880148_A01172,8.909890333393468e-08 -4.9988718335651365e-06 0.00010351657812203976 -0.0008515351669706395 0.00019008003035562716 0.03147298761561855 -0.05682243602466692,
4,1547954828_A01172,-7.233931292589454e-07 5.312207324019606e-05 -0.0015494145333209517 0.022908113012640344 -0.18078424948563246 0.7181086698237625 -0.9822752920544359,
5,1548038666_A01172,,-2.2919817548879504e-07 1.652843267423169e-05 -0.000481369512040314 0.007253643740621998 -0.05991887998785317 0.2604837673873277 -0.3544014093318907
6,1552402053_A01172,-4.111954846444758e-07 3.266363550860525e-05 -0.001044367001566642 0.01716672537864421 -0.15302771569394127 0.7170991912735515 -1.1996483127512962,
7,1552590157_A01172,-1.0212367049939954e-07 -2.320793936669932e-06 0.00039923681611815176 -0.011645334260844816 0.1443214416106044 -0.808710172162851 1.8246167020555526,
8,1552620154_A01609,,-1.2767002733254312e-07 9.845791503550425e-06 -0.0003053009102682849 0.004848870942080429 -0.041262062921657607 0.17974425108594527 -0.17913192820346321
9,1553089387_A01609,,7.673766904504116e-07 -6.301304507356677e-05 0.002057100055463599 -0.033958361111914644 0.29700169187904707 -1.2944877207407575 2.2737661919649876
10,1553102751_A01609,,4.715078191469039e-07 -3.375899661073238e-05 0.0009657957508362289 -0.014079219844793047 0.11001796144526783 -0.43603955556337043 0.7552852170765577
11,1553885926_A01172,,-2.6244818619926054e-07 1.6497606509266273e-05 -0.00038309550436537706 0.003835034101856287 -0.011906174643387224 -0.04035093438889665 0.2724740488251441
12,1554082410_A01172,,9.865542738341723e-07 -7.248256820300917e-05 0.0021240769946230427 -0.03164531892625772 0.25199688124679437 -1.0132245861245102 1.7297241307411926
13,1554403777_A01172,1.3861883617594489e-06 -0.00010034749213806208 0.002924146174691078 -0.04385587224423164 0.35656750996308473 -1.4877085895831752 2.5632673888193684,
14,1554748372_A01609,,1.0789724911333888e-05 -0.0007339107705707406 0.019228486869090285 -0.24465049629794994 1.5849826942938072 -4.89192190415374 5.619365748606169
15,1554840090_A01172,-8.070946459187115e-09 1.4146287531174803e-06 -6.421903137596886e-05 0.0012714946590926186 -0.012513444431097632 0.06123570089766824 -0.06327224215425642,
16,1554906953_A01172,5.080947312987816e-06 -0.0003918475739317141 0.012055374054239091 -0.18879056121426135 1.5855497526711004 -6.775924455929022 11.684934845742044,
17,1555002731_A01172,-1.0947640827379114e-06 0.00010254248634950805 -0.003638186596867251 0.06334864454392018 -0.5737608878164958 2.5777577022761577 -4.338043895329385,
18,1555696275_A01609,,-1.2043228491280754e-07 8.258074717960461e-06 -0.00023585812053446254 0.003759018166910044 -0.03695719868287731 0.2095563726962138 -0.42963604024414653
19,1555736782_A01609,,-1.3153375360436237e-07 1.0433114165968027e-05 -0.0003278447924694554 0.005144177623040655 -0.0416035046157051 0.16401028346789998 -0.1366466164215152
20,1555987268_A01609,,-4.6950657756482687e-07 3.936183947127634e-05 -0.0013144410847185347 0.022225961623731767 -0.1990264920951944 0.8897123997338192 -1.4969747173268104
21,1556028453_A01609,,2.0239868372092553e-06 -0.00015043762456459623 0.0045035471103832495 -0.06926380663362403 0.5762403046735466 -2.45461028151972 4.387081992978216
22,1556039041_A01609,,-1.37387483062126e-06 0.00010000763820831606 -0.0029283875679415056 0.04425640303674042 -0.36594889902911343 1.565887186932324 -2.469874707062611
23,1556115527_A01172,1.825813394758672e-07 -1.4885005949058168e-05 0.000482761122515262 -0.007898316018043298 0.06800975423541712 -0.28471988164723067 0.6512616389521334,
24,1556125697_A01609,,-1.2223183182041547e-07 9.505700342038305e-06 -0.0003024805036451447 0.005028356005151449 -0.04581912649883023 0.2171140964658173 -0.2682202144190432
25,1556219881_A01609,,-3.970798757302533e-07 2.877669364707588e-05 -0.000834325782710789 0.01232968429879253 -0.09772631870411322 0.3959213718358536 -0.5745963859620501
26,1556301731_A01609,,1.2695372055030918e-07 -9.37363924464899e-06 0.0002864981494104287 -0.004575056956865913 0.039479938832578866 -0.17086943652340358 0.41619612030326814
27,1556909851_A01172,-3.622780477673318e-06 0.000246467578711555 -0.006768587201421389 0.09574839733354237 -0.7334369244877925 2.8740265694895033 -4.427357580112547,
28,1557323445_A01609,,-1.3728391371500939e-08 3.4420546236506245e-06 -0.0001906972702777114 0.004488200390054743 -0.05123990622701913 0.2767229380460449 -0.46404686095228653
29,1557417534_A01172,,2.178455137942946e-07 -1.6216159062244514e-05 0.0004793968542658912 -0.007118722710814837 0.05514860506861695 -0.20815598066822133 0.3313134937286928
30,1557757425_A01609,,-9.540868038118847e-07 7.159632325893154e-05 -0.002145466575365049 0.03268650807814554 -0.26576242612155926 1.092987938687703 -1.683892725074544
31,1557760240_A01609,,1.4991269020365354e-05 -0.001231524788417072 0.04072619584479098 -0.6891455441486117 6.238883775108355 -28.382912327945338 50.55552118631679
32,1557763139_A01609,,2.48032409540241e-06 -0.0001886770113075875 0.00563181517232189 -0.08354550704567949 0.6414083379550902 -2.3865586528816625 3.451000778371728
33,1557928726_A01609,,1.7746216299023957e-07 -1.3794443420192515e-05 0.00043073028938999834 -0.006872695878146817 0.05871263177176149 -0.2519944971143982 0.5122200967976922
34,1557952047_A01172,9.647800611175942e-05 -0.005559385130774473 0.13128383222708692 -1.6214691255883515 11.011482401030747 -38.84592996422177 55.5729379553923,
35,1557957375_A01609,,5.5944817358448415e-08 -2.9295489905523617e-06 4.555203920215317e-05 0.00015757648680023249 -0.01185313683143664 0.11854024263213632 -0.22496313524714492
36,1559137815_A01609,,1.0879925787364229e-05 -0.0008460416783488081 0.025102094057744676 -0.3604028605160291 2.6063862598087395 -8.732076641372592 12.97821749993624
37,1559309040_A01609,,-4.921889714836715e-06 0.0003464238996270011 -0.00994665279450433 0.14911595463305025 -1.224470054528522 5.17612918916152 -8.459655512475775
38,1559311950_A01609,,-1.6751845765132806e-08 1.3148099838057867e-06 -4.393589593837894e-05 0.000801059012666735 -0.008353677382502941 0.04830139798730152 -0.008610373165856037
39,1560885907_A01609,1.4760078497379583e-06 -0.00010756950423914204 0.003135907537986505 -0.0465882464231978 0.37088249959409597 -1.5011274517484943 2.521719378566148,
40,1561053811_A01609,-1.6442182981201883e-07 1.0502872622071321e-05 -0.00026363411766216246 0.0032583906029096544 -0.020353048699538332 0.06119173836838425 0.04040584829627198,
41,1561428256_A01609,,7.721436033413432e-08 -6.0986343346864725e-06 0.00019857280296230363 -0.0034084054886612913 0.03226769334955605 -0.15690245868295508 0.4150372507466911
42,1561948526_A01609,-2.7536748395119046e-07 2.229796170020225e-05 -0.0006976127652564039 0.010621870585794575 -0.08078577472628642 0.2864094398100208 -0.20557937635500234,
43,1562035686_A01609,-4.0222472000729177e-07 3.029401060442396e-05 -0.0009187409093445109 0.014269687378455605 -0.11877908167584182 0.49759789692491224 -0.7164661437372825,
44,1562704125_A01609,,-3.0302514675628165e-05 0.0025509800961169967 -0.08541821761610364 1.4458416875182227 -12.940267489709395 57.74116191638944 -98.96610809766892
