,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.00039905175967210846 -0.02631084409646286 0.6711130626380309 -8.311028507673637 51.0728421625852 -137.68282610857554 172.04655473126664,
1,1547700355_A01172,0.00014121587173916434 -0.009609450418287249 0.24936701597318306 -3.020789202928456 16.229600366582567 -22.763099602712288 25.136142123051368,
2,1547782407_A01172,-0.00040163708099302174 0.029197162043663797 -0.8643543168312133 13.397304446100705 -115.2866320283968 523.7688833950318 -885.5233120318255,
3,1547880148_A01172,7.78472686843825e-05 -0.009817380504302987 0.430322670462981 -8.919880371197694 93.74747835228077 -472.8089465456913 964.5442676212245,
4,1547954828_A01172,0.000601653189909023 -0.04076955866513994 1.057870186003517 -12.884956131092006 70.06538902701413 -101.6775052886597 -119.81828168473936,
5,1548038666_A01172,,-0.00028940990658771036 0.020642629834809155 -0.6000624007421789 9.063527075529189 -74.30475327806407 308.4438737717237 -415.40324167401053
6,1552402053_A01172,-0.000252801259773978 0.01978440142233779 -0.6293488832621827 10.342483169656145 -92.00313816696865 417.6908564736933 -656.0599294325438,
7,1552590157_A01172,-0.00015252943299239307 0.009275881730181786 -0.214710661885089 2.3763789805282096 -12.91622970391208 30.93538856583931 50.75880910140538,
8,1552620154_A01609,,0.00011156837190325942 -0.006828621114914407 0.1593832855774222 -1.7666188276633183 9.423947166127592 -21.85693294523738 86.00413324187433
9,1553089387_A01609,,3.9806519643343144e-05 0.00029032273907726036 -0.10754729020521972 3.2307771992059577 -40.97774381651973 242.21020786217557 -465.79346740930714
10,1553102751_A01609,,0.0011000525886167654 -0.08406094422249562 2.582649557394682 -40.58076173996401 341.5371890767394 -1450.8010998957973 2504.4792704967517
11,1553885926_A01172,,-0.0005293902857780606 0.040887609101406694 -1.2717599206380645 20.29379936610899 -174.36581141357564 760.9488012093587 -1226.6953038749007
12,1554082410_A01172,,-0.0006586770629650989 0.04731281435577479 -1.352722717220844 19.572743228165795 -150.27597652291263 579.7250069066056 -810.3352096572069
13,1554403777_A01172,-0.0006117832563514954 0.04597721839525944 -1.3785122815097983 21.02268556696241 -171.48689771275866 709.5947018459356 -1102.1347802894618,
14,1554748372_A01609,,-4.2519141383215984e-05 0.0025252897183315436 -0.05842647740350145 0.6643804235813922 -3.77322119919436 8.918338608470886 94.82475615507917
15,1554840090_A01172,0.0007523103225983469 -0.061402868896947654 1.9995323743095081 -33.10656469367441 292.9100803568898 -1309.6694670690567 2386.9603602099414,
16,1554906953_A01172,0.00015684072244438597 -0.009541818001501496 0.21509042168230846 -2.207356894884718 10.480874014743431 -25.147260243615193 134.05940953169548,
17,1555002731_A01172,-0.002008855035300912 0.13850395964525122 -3.847792548964274 55.00340901975589 -425.5935213661831 1683.2511780791501 -2554.9676000319832,
18,1555696275_A01609,,-0.0011395337591127567 0.08828378242952034 -2.742224945875487 43.55988105025499 -372.6266127768012 1627.392624010776 -2733.885911016529
19,1555736782_A01609,,-0.00029478487896344237 0.02014523080870184 -0.5443709743385157 7.387426938525148 -52.64385998689152 185.2490656040196 -164.7592437146977
20,1555987268_A01609,,-0.0008986342287739466 0.06180615047822787 -1.6785474278395238 22.88198162226032 -164.64283131378153 597.6478308554822 -790.7608563203935
21,1556028453_A01609,,0.00035189572373585485 -0.025808284969670997 0.7591140269092039 -11.433562979095395 92.92613565252245 -386.5452645205259 713.0095887116254
22,1556039041_A01609,,-0.00018378891430691866 0.017386358356182265 -0.6328874684911368 11.390245005903541 -107.10416134995378 499.3229362733133 -814.6309691177532
