,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,7.39177363001582e-08 -5.93162588446101e-06 0.00019331705487959355 -0.003267302898173314 0.03011650327575118 -0.14306349753311226 0.2726077841220571,
1,1547700355_A01172,-3.837571693358655e-06 0.0002915105158723736 -0.008975400655681264 0.14300414009810794 -1.2402669423626365 5.53751884341114 -9.920840565107488,
2,1547782407_A01172,-3.875731112124593e-06 0.00029869611060352123 -0.009338463510665224 0.15118773463841895 -1.33300517069163 6.051375104336872 -11.021396215573501,
3,1547880148_A01172,2.0664444894049058e-05 -0.0014906770748387961 0.04338719968612941 -0.6503710546254249 5.281416921433674 -21.979968726653404 36.57324107874155,
4,1547954828_A01172,-4.001416354425707e-06 0.00031708618768731237 -0.010171155844721171 0.16859127882534047 -1.5187659234839705 7.0310922554436885 -13.035002201248645,
5,1548038666_A01172,,-3.5068967973400985e-06 0.00027599534856124786 -0.008799929581719197 0.14507892861599198 -1.3003878772835284 5.990019239670431 -11.046531682172004
6,1552402053_A01172,-3.614548437476482e-06 0.00026037564571403506 -0.007564321483654177 0.11313522089699163 -0.9164979619090666 3.8054320550658307 -6.320477832608837,
7,1552590157_A01172,7.18326029811939e-06 -0.0005772032067720866 0.018747390838675226 -0.31421566775977655 2.858179042532994 -13.339984348327521 24.891830827507185,
8,1552620154_A01609,,2.0414535984626875e-05 -0.0015692649885117537 0.04889208264025239 -0.7881589303099045 6.914130867045807 -31.210014925135674 56.493631399945166
9,1553089387_A01609,,5.746741775006917e-06 -0.00042948781492964714 0.013000094307170331 -0.20336660462768677 1.7282374591492617 -7.539661126246899 13.161100487133059
10,1553102751_A01609,,3.2709779655029175e-06 -0.00022927783186959665 0.006448808808658856 -0.09278119042627157 0.7170793900144816 -2.8109096798659214 4.349631110103423
11,1553885926_A01172,,-2.9690114233331685e-06 0.000259407094883921 -0.009062395593081387 0.16195494365891056 -1.5596613100029777 7.661895802371546 -14.976602986819948
12,1554082410_A01172,,-2.498797457867267e-07 1.8246322418144786e-05 -0.0005396312931287259 0.00825667877987428 -0.06880131955902906 0.29558198897653076 -0.5109772408202642
13,1554403777_A01172,6.483162121538732e-05 -0.004873382874891565 0.14843326115209116 -2.33895570552123 20.060415914538996 -88.57927078828911 157.00511753740236,
14,1554748372_A01609,,1.1131113550362138e-06 -7.868514738495683e-05 0.0022367810955387655 -0.032619405879392424 0.25653307742599796 -1.0286137933045312 1.6395950494845737
15,1554840090_A01172,9.124629773870018e-05 -0.0065477938868872855 0.18943460982670346 -2.820261770118401 22.727668484422086 -93.79531522773419 154.65646725723246,
16,1554906953_A01172,-7.89530451161275e-06 0.0006363474041575421 -0.02075571532724573 0.3496384001657028 -3.1980703938936776 15.011657606211834 -28.166942940432268,
17,1555002731_A01172,-2.1070316741914153e-06 0.0001437882532206104 -0.00397489390109739 0.05683959600260522 -0.442393380795405 1.7732686348083702 -2.855486144495484,
18,1555696275_A01609,,-1.6791279822260948e-07 1.9340823882329175e-05 -0.0007999811764736344 0.016063880755481635 -0.16888084587293595 0.8901244490764235 -1.8449199578024622
19,1555736782_A01609,,1.793521538371542e-07 -1.7395068763405067e-05 0.0006562592221293098 -0.012440995371128078 0.1254991736462391 -0.639570502321535 1.2864355776667327
20,1555987268_A01609,,-1.985973772471628e-06 0.0001462302985949229 -0.004352222315369523 0.06684204877413022 -0.5573495414444699 2.388191316705036 -4.1066731051977765
