,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.0018792759119262224 -0.09569875537133817 1.7851161776591007 66.05625511463707,
1,1547700355_A01172,0.00013071410929201135 0.03194217432128481 -1.1264538905319097 83.4662297191015,
2,1547782407_A01172,0.0009021648600193406 -0.0848131027930153 1.823129476545463 80.3004236193271,
3,1547880148_A01172,0.0001390833418311255 0.27028415574670966 -7.30928112350155 121.33621481596789,
4,1547954828_A01172,-0.004603131108122081 0.24263486754928754 -2.940835061458373 93.27917777844829,
5,1548038666_A01172,,-0.0010490980756755566 0.043523704295769364 0.1433267890272832 75.34945368872954
6,1552402053_A01172,-0.00037820552656273466 0.03147006932355733 -0.7137087628890827 94.29565459486919,
7,1552590157_A01172,0.02356423676749345 -0.5760569935584886 3.14991598464024 71.81367013351337,
8,1552620154_A01609,,-0.0010284145319386672 0.08283453107278083 -1.8004032381021666 78.98071698600053
9,1553089387_A01609,,0.0004092554849354062 -0.036513287850602004 0.8821740164115517 71.85269144854813
10,1553102751_A01609,,0.001169807773676299 -0.05766475383198124 0.6145600648596234 78.00559722679162
11,1553885926_A01172,,0.006448723734494603 -0.2926010092850837 3.726717810099935 70.72211627969085
12,1554082410_A01172,,0.00023322103985805063 -0.020624251978809897 0.44123974215970246 73.11649354642663
13,1554403777_A01172,0.00010765283126880667 -0.023613739952322767 1.4393970930051527 58.80074547721548,
14,1554748372_A01609,,0.005609401052893594 -0.3116444295545312 4.606485663155677 78.29884760822861
15,1554840090_A01172,0.0003058649677150978 -0.02772389777734713 0.6632247439012521 80.01886231602118,
16,1554906953_A01172,-0.011883974109544343 0.7400797422316526 -13.606216690667454 158.9301909212511,
17,1555002731_A01172,0.06405504410742163 -1.8235649845694342 13.63435166121079 66.13927025318341,
18,1555696275_A01609,,0.0005068569139388428 -0.011435249823204327 -0.06069797938325246 96.07543473036857
19,1555736782_A01609,,8.319824641959888e-06 -0.016761347146134815 0.9161893058692024 76.8229874575243
20,1555987268_A01609,,0.0009300890108155515 -0.04423414920098008 0.4423859086381873 85.05947278177045
21,1556028453_A01609,,-0.006034727929633232 0.3170326828970798 -4.580804854725377 88.849082431435
22,1556039041_A01609,,0.003598056372856701 -0.18027632278501923 2.3849960290428243 75.33877551134158
23,1556115527_A01172,-0.0014920130568152716 0.07281474270003155 -0.7967646717665958 88.29618083976993,
24,1556125697_A01609,,-0.003222055968853801 0.1831618886096559 -3.134701467737171 97.02264387562752
25,1556219881_A01609,,0.011597747989282892 -0.48241925066363434 4.1717158753197445 87.4924251150919
26,1556301731_A01609,,0.004900338957038474 -0.21517891052416122 2.339583499157785 62.79072309660794
27,1556909851_A01172,0.05115378835459164 -1.3231995603854927 10.2958694981929 65.25586292516269,
28,1557323445_A01609,,0.00184313289022533 -0.10146842334899796 1.9645786864517283 78.77339328217424
29,1557417534_A01172,,-0.01783919763848028 0.6913744772739453 -7.433541088098539 92.14649991388573
30,1557757425_A01609,,-0.0009074863102167621 0.037125115807518816 0.2560890980692659 113.30488691773387
31,1557760240_A01609,,-0.0013049227828367124 0.07870029215277587 -0.748802675005022 70.66233077406648
32,1557763139_A01609,,0.004831219834004088 -0.18427320868511188 2.1945747292932003 76.81914490980898
33,1557928726_A01609,,-1.9374653015219726e-05 0.0022678097540481503 -0.052701948366682155 67.5573129203174
34,1557952047_A01172,0.07249323567821712 -1.5171500265586968 9.196509739326418 74.30768464268651,
35,1557957375_A01609,,-0.00045892869639572786 0.02467149784117228 -0.18321406298458254 84.83614990293393
36,1559137815_A01609,,-0.0006002220192174942 0.054260022135914826 -1.3215530699182492 93.08756070887728
37,1559309040_A01609,,-0.0004632850636732528 0.005564192164234068 0.40881827765147744 78.72163697028682
38,1559311950_A01609,,-0.0030588866340838235 0.12511946922425668 -1.3377322616025955 61.51470912371721
39,1560885907_A01609,-0.014733831269495266 0.9039789464098205 -15.298345473398006 144.85111505756393,
40,1561053811_A01609,0.0018180361405299727 -0.10547541900364531 2.001075648958286 88.43793832599458,
41,1561428256_A01609,,-0.0003224357179578439 0.01821646368172496 -0.22466262187253924 74.92401511929839
42,1561948526_A01609,-0.00032652238412702125 0.030786066441763696 -0.6066204459827762 87.63047036957231,
43,1562035686_A01609,5.7558150513588274e-05 -0.00653706066169517 0.19210156976960047 91.19944316730951,
44,1562704125_A01609,,-0.00032473665036717846 0.06845010581331898 -1.9844726311831726 91.88026177798007
