,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-1.7720267390810062e-05 -0.0007891675749444794 0.05067855829168611 33.88403960089763,
1,1547700355_A01172,0.0001607824460371638 -0.00955749616637943 0.1886432364754 34.68647536058238,
2,1547782407_A01172,3.6136148894978515e-05 -0.0013953510711167798 0.0449743298936737 32.372233009412454,
3,1547880148_A01172,-0.0004689792504749039 0.019516917173747917 -0.1347024063513817 33.2230250967035,
4,1547954828_A01172,4.962161768537734e-05 -0.00482010803830656 0.15341421693662238 34.44826931080682,
5,1548038666_A01172,,8.342897409366249e-05 -0.006778663846816055 0.1831485041855836 28.64516153116143
6,1552402053_A01172,2.6846786152598075e-05 -0.002785656635158788 0.10010778892638185 33.39843797267357,
7,1552590157_A01172,8.825650792822672e-05 -0.005795572180630098 0.0937479131872438 36.63270791846637,
8,1552620154_A01609,,5.159050834341035e-05 -0.004886943298342882 0.11898699656528573 33.31198138843282
9,1553089387_A01609,,2.3088869278507507e-06 -0.0006940438575177659 0.04347198623947988 32.578970400871825
10,1553102751_A01609,,-5.015362603855413e-05 0.0010930641878151943 0.08789767775279586 31.341789528820893
11,1553885926_A01172,,0.0001440036810010221 -0.006485032609941871 0.053115847196062035 34.04450014998249
12,1554082410_A01172,,-3.990215619958536e-05 0.001409371331529902 0.026866060663988396 34.53239181321029
13,1554403777_A01172,2.545604076744e-05 -0.0037977223368838597 0.15620844170759568 33.269544907924264,
14,1554748372_A01609,,-0.00031715964407862297 0.013965433042416434 -0.09669464124471308 33.21833365323437
15,1554840090_A01172,1.6954533266217836e-05 -0.0012782932032648023 0.017929840771200748 35.39894741038925,
16,1554906953_A01172,0.0003685129290442535 -0.014811471763551033 0.09638693745524166 34.313414977147055,
17,1555002731_A01172,0.0003892571866257087 -0.01680748250872791 0.276710502527225 34.35797400032562,
18,1555696275_A01609,,-0.00019937288872918073 0.010339217070525732 -0.006624890076306155 31.840050236715214
19,1555736782_A01609,,-6.981998833027967e-05 0.003589502283807083 -0.007312219840642293 34.38221284411344
20,1555987268_A01609,,-0.0001049765736086779 0.004224512635449979 0.006910144711681895 29.461357154707045
21,1556028453_A01609,,2.1362369990716514e-05 -0.0029498003155335956 0.12044636727536179 33.729849718606054
22,1556039041_A01609,,-7.585235951747705e-05 0.0033569502512448912 -0.026409431301932643 35.09042480554048
23,1556115527_A01172,8.955164191811645e-05 -0.005962229833555617 0.12574544724601233 34.485612226311126,
24,1556125697_A01609,,7.626122585238778e-05 -0.006434671812261282 0.1380982064436394 32.91411711833424
25,1556219881_A01609,,0.00016536135903534208 -0.009124345973023681 0.16764129126353788 34.502789549358134
26,1556301731_A01609,,0.0001285681195650438 -0.007306348620760484 0.10683357813900832 33.478626065667655
27,1556909851_A01172,0.0007123766437959456 -0.01773432360017845 0.16114224251533552 31.610583315431096,
28,1557323445_A01609,,-8.648072669606164e-05 0.0036522053617832405 0.08289956712447492 33.152932920601
29,1557417534_A01172,,-0.0008581065477858617 0.03564439283008657 -0.36169169564872783 32.096108041452396
30,1557757425_A01609,,2.7151981635813573e-06 -0.0017804865216685395 0.11730615725768305 32.67497827649032
31,1557760240_A01609,,-4.6976324675271517e-05 0.0035832595274649394 -0.1090379665436987 34.46526876085179
32,1557763139_A01609,,3.5611000081806884e-05 -0.0021924946945710328 0.06769537294751725 29.783718142109368
33,1557928726_A01609,,3.484104522458096e-05 -0.003696018173330393 0.12803803095183794 32.524627538264
34,1557952047_A01172,0.002217469439324484 -0.046226371769911 0.29696475227814906 33.379352023850856,
35,1557957375_A01609,,3.162437288995118e-05 -0.003522866648836085 0.12631828729323039 33.78959135184899
36,1559137815_A01609,,4.708803218882337e-05 -0.004224086826367413 0.1329715624413054 33.65438770633953
37,1559309040_A01609,,5.0270396863406805e-06 -1.952639682554795e-06 -0.014129097157724767 31.910199902279604
38,1559311950_A01609,,-4.673470756840084e-05 0.00020491775454619754 0.08222950382407741 33.159822355642355
39,1560885907_A01609,-0.00010345572255250667 0.005077651490933815 -0.031428049760456586 32.06317776345306,
40,1561053811_A01609,0.0001176965198275498 -0.0075167974557196 0.1839151786891563 34.095989553388314,
41,1561428256_A01609,,2.068009655301345e-05 -0.0019914864981314755 0.0782364546786538 32.32274288706076
42,1561948526_A01609,2.859210229171629e-05 -0.002570648787462774 0.07958325884473337 31.50766451352303,
43,1562035686_A01609,3.436032655323845e-07 -0.0005325338977442619 0.07127343351902263 31.635213644142286,
44,1562704125_A01609,,0.00013406245917405737 -0.008088352348030613 0.15069348301756913 33.28226245505078
