,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.00018111911700784892 -0.004355940790717263 0.0288258407570447 0.03612031417678556,
1,1547700355_A01172,-8.060869110152921e-06 0.00031722114627255805 -0.0017815757232309245 0.07260965754077763,
2,1547782407_A01172,-5.681599576638172e-05 0.002877631511806431 -0.02929987880758625 0.3147725215917054,
3,1547880148_A01172,-4.935620251364489e-06 0.00046952563009942613 -0.009269158294650033 0.09987363711906827,
4,1547954828_A01172,2.383948124673654e-06 -6.742281764023105e-05 -0.000317257606025559 0.12329867488009896,
5,1548038666_A01172,,4.000685496301286e-06 -0.0002511257215641087 0.005421439706566192 0.08707065658502283
6,1552402053_A01172,-1.1536406288815496e-06 -0.0001928212118267981 0.02177145891739055 0.04334633408482786,
7,1552590157_A01172,-0.0002957892028113759 0.01019372580531005 -0.10539504470409307 0.4737587857393214,
8,1552620154_A01609,,-1.2153139059456004e-06 0.00014537434497096483 0.0009229549142928159 0.12132449280259996
9,1553089387_A01609,,3.0546756627137703e-06 -0.0002828360235576966 0.007583092771699077 0.04372122511226261
10,1553102751_A01609,,1.7109451936984887e-06 -0.00010062106604016402 0.002057753401365889 0.061432029019341555
11,1553885926_A01172,,-9.853092053155658e-06 0.0003244843507420886 -0.00046215056120698414 0.04782504277330513
12,1554082410_A01172,,9.33694549973031e-06 -0.0005004696119024658 0.008303125255685813 0.09996071445482126
13,1554403777_A01172,3.112882403180557e-06 -0.0003699535911244196 0.020653393224009355 -0.10291519549768492,
14,1554748372_A01609,,-0.001292526477411011 0.04944227312298143 -0.3673642689666775 0.6689960986312705
15,1554840090_A01172,2.714201019075578e-06 -0.00020893892557946012 0.004177861756413978 0.038814335736725054,
16,1554906953_A01172,-6.984144522100261e-05 0.004763567448925818 -0.07634746634151598 0.4932465440367868,
17,1555002731_A01172,-0.00014247537680843039 0.003917368188083815 -0.02428823510619691 0.20551503661506892,
18,1555696275_A01609,,1.0007909205771287e-05 -0.0004942832164540781 0.006338736655442315 0.03603114184437743
19,1555736782_A01609,,1.3126775723732983e-06 -0.0001478454867360469 0.006716651428215637 0.07663034989444778
20,1555987268_A01609,,-4.8678580713024616e-06 0.00025236366502200895 -0.001314477038331721 0.049046022620418024
21,1556028453_A01609,,-4.038530457054087e-05 0.00200717598496428 -0.012971223812098998 0.17270637376155817
22,1556039041_A01609,,1.182102865783734e-05 -0.0004155109154631603 -0.0012994303960539683 0.2066439855692922
23,1556115527_A01172,2.603755829893451e-06 -0.00031628255745297325 0.011598590339113217 0.1392681104559157,
24,1556125697_A01609,,7.566682911455379e-06 -0.0004979281673923629 0.00932502487406267 0.10991389536105127
25,1556219881_A01609,,6.321849041620721e-06 -0.0002588533153509366 0.003662212273563082 0.060557334985758784
26,1556301731_A01609,,2.8006405573079896e-06 -0.00019006465429893986 0.005012683495471275 0.09700249931093852
27,1556909851_A01172,9.808927005712847e-06 -0.00031599292381669796 0.0031981473015565095 0.04374200355519003,
28,1557323445_A01609,,3.94706687609868e-06 -0.00021355380766921849 0.004423563647761568 0.072319170340224
29,1557417534_A01172,,7.443093692808893e-06 -0.0003011058562933594 0.0034056622761117427 0.02264005077825281
30,1557757425_A01609,,3.2893053661151586e-06 -0.0002541565205656348 0.006634164950730806 0.06561053491571887
31,1557760240_A01609,,2.511709089145745e-05 -0.0017475239500565755 0.029350564312143806 0.043128005290400256
32,1557763139_A01609,,6.241682659488003e-06 -0.00043656653537952554 0.007095552175153197 0.06822517163235226
33,1557928726_A01609,,3.3381590247840104e-06 -0.0003057940639477921 0.006027904710386095 0.06872976425705671
34,1557952047_A01172,-0.00012090818119010307 0.002570530068192542 -1.3629560736046114e-06 0.057996685587075346,
35,1557957375_A01609,,3.3988942607981673e-06 -0.00023806311866715333 0.005499859298813328 0.10483633112584127
36,1559137815_A01609,,8.633709759871707e-05 -0.011369910257727255 0.2970458924391997 1.5655000096313558
37,1559309040_A01609,,-0.0001971583735678513 0.013857063661252363 -0.19251137477993313 0.7833204840371449
38,1559311950_A01609,,7.503144318027907e-06 -0.00039702579379375443 0.008038381981286643 0.06815764058791145
39,1560885907_A01609,-5.134877759524621e-06 0.00027751250363644033 -0.004496196320250679 0.11690814975953918,
40,1561053811_A01609,1.0106762963013485e-05 -0.0005771790944595222 0.009902433046374802 0.07445428073235238,
41,1561428256_A01609,,1.940959591607162e-06 -0.0001296920524513008 0.002635609374907653 0.1015606802104776
42,1561948526_A01609,4.595178054811298e-06 -0.0005156620781707744 0.015190516140726319 0.10189696200809498,
43,1562035686_A01609,1.7201317519185264e-07 -4.309214279345889e-05 0.0025882254461738617 0.0692114456158053,
44,1562704125_A01609,,-0.00018301421773040205 0.005088999006773429 0.07259329573658062 0.7675997802420328
