,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,1.0243586501631e-05 -0.0005201382295960291 0.007696918706457603 -0.030401527046578433,
1,1547700355_A01172,6.605254981437003e-06 -0.0003068426165227592 0.0039903578097992155 -0.012907922587989274,
2,1547782407_A01172,-4.169555905992765e-06 2.212027141284301e-05 0.002231046103819665 -0.018100458718556655,
3,1547880148_A01172,-3.0979436558374536e-05 0.0010962455077882592 -0.010422992935721923 0.0225318451358229,
4,1547954828_A01172,-1.3655542824174841e-05 0.0008827554329045418 -0.01661980036362554 0.08331626902953634,
5,1548038666_A01172,,-1.4880717860150766e-07 9.9423509536796e-06 -0.0001391327390806092 -0.0003068945277933887
6,1552402053_A01172,1.5445634814569332e-06 -0.0001233252256012329 0.002498795305396722 -0.009257118453834555,
7,1552590157_A01172,-6.335057691505766e-05 0.0017422380792768296 -0.013270433674209959 0.024727483591695406,
8,1552620154_A01609,,6.554911493175442e-06 -0.0003610389678346651 0.004174616667751497 0.003420641550626026
9,1553089387_A01609,,2.900595952167451e-07 -0.00026759102137086354 0.01615802208762371 -0.2032147069907787
10,1553102751_A01609,,-6.800885559284732e-06 0.00033117623576971243 -0.0044071760450411 0.013870074763502493
11,1553885926_A01172,,-0.00014449439053307553 0.0072122543150277205 -0.1047255892152258 0.40319575469863256
12,1554082410_A01172,,-5.5633787536155595e-06 0.00028467700108660503 -0.0036375323750570464 0.0077507292817368045
13,1554403777_A01172,-5.037340291089864e-07 7.617636658911494e-05 -0.003370102588855507 0.03997069337632964,
14,1554748372_A01609,,-1.9497760316466194e-06 8.21393010866519e-05 -0.0009510433550700824 0.0024004061303714045
15,1554840090_A01172,-7.182995235961207e-06 0.0004708956334594322 -0.007747399964779314 0.022083960659551892,
16,1554906953_A01172,1.3091204830858985e-05 -0.0006315728032530285 0.008888546759136771 -0.033392569745454855,
17,1555002731_A01172,-6.375342886087521e-06 8.500941872218034e-05 0.00030676339134029707 -0.0035663057144997242,
18,1555696275_A01609,,1.4701328513086224e-05 -0.00096747444141916 0.01858261703377508 -0.09567362700344317
19,1555736782_A01609,,1.9909971168201953e-06 -0.00011673978133735805 0.0019782040660660063 -0.00894642431601546
20,1555987268_A01609,,8.790198060515643e-06 -0.00044139907236212793 0.005826183383895933 -0.016324522427808196
21,1556028453_A01609,,-7.996910488659076e-06 0.00014407942182965378 0.002377816752500818 -0.02993570148774047
22,1556039041_A01609,,5.817298899425845e-05 -0.0035367070197394224 0.06265486150738503 -0.29594708083260163
23,1556115527_A01172,3.381215067574074e-06 -0.00023497417725860768 0.0047305197485975545 -0.02528830680444381,
24,1556125697_A01609,,3.402446830178107e-06 -0.0002134073902410011 0.003881499675853642 -0.018695179706652243
25,1556219881_A01609,,-1.4205418577787196e-07 -0.0005853997483406113 0.015560152304647808 -0.08267081723807092
26,1556301731_A01609,,6.5965016012774995e-06 -0.00029350058999059797 0.003238195407512775 -0.005741187404876505
27,1556909851_A01172,5.156983838201637e-05 -0.0014874822920607125 0.012426618023976804 -0.027534257698527083,
28,1557323445_A01609,,-0.00016532407628113406 0.004977948400186194 -0.04185479885658105 0.087366607955557
29,1557417534_A01172,,0.00044342655228449436 -0.018525853515916464 0.22550220868087328 -0.7306198143448245
30,1557757425_A01609,,-4.931789933786896e-06 0.0003886017172827493 -0.008918304418241624 0.054451960142255014
31,1557760240_A01609,,-1.5131451280759907e-06 1.2731702019160815e-05 0.0020870706800876038 -0.02733451807693605
32,1557763139_A01609,,0.00010702339064798699 -0.006668910288987062 0.11973015561151158 -0.5674575305049924
33,1557928726_A01609,,4.467712349588015e-06 -0.0004784062214572665 0.014926231062148286 -0.12422434667687098
34,1557952047_A01172,0.0018929925724985078 -0.04272810531841157 0.2811126077493299 -0.49237311382104726,
35,1557957375_A01609,,3.32591613679235e-06 -0.00022469527635427731 0.004387853096009033 -0.022579171167822286
36,1559137815_A01609,,1.246415740661331e-06 -0.00010940503409465287 0.00276206283297034 -0.018378473421778417
37,1559309040_A01609,,-4.480983322995269e-06 0.00020466003387568287 -0.0022790499057535477 0.0036221609045092346
38,1559311950_A01609,,-1.7209320716883986e-05 0.0005990390669488874 -0.005560298058534053 0.011387881522775381
39,1560885907_A01609,-1.967879482179046e-06 0.00012321690588366425 -0.002282282726173547 0.011364117889850743,
40,1561053811_A01609,3.258842153383948e-05 -0.0011558746527399989 0.01089056791021382 -0.02245098152000072,
41,1561428256_A01609,,-2.4830036311677383e-06 0.0001809503325857692 -0.0038384277421736417 0.021667940766911666
42,1561948526_A01609,3.5720116874747216e-07 -5.182108158447247e-05 0.0021377294059166337 -0.023157265436208885,
43,1562035686_A01609,2.2695270636357764e-07 -2.9191252722414795e-05 0.0010902536448950178 -0.010832819523230921,
44,1562704125_A01609,,1.1178070852660758e-06 -5.8485349294579595e-05 0.0008542455534999304 -0.0030691537087351134
