,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.007360380941273742 0.31653732736144535 -4.715037720597539 29.591373116396472 5.930581567478123,
1,1547700355_A01172,-0.009393090668820936 0.4801894854719734 -8.643278911951427 64.34095314539744 -91.06882768198037,
2,1547782407_A01172,-0.011744092685328507 0.6404311374310768 -12.47259451624119 101.57257238106169 -196.08856530048035,
3,1547880148_A01172,0.005175364779885804 -0.2104911721784822 2.3713346202025867 -2.3255787288448464 31.310625783061862,
4,1547954828_A01172,-0.03385101042719738 1.7735006804934261 -32.95571609471488 253.38252228011115 -581.8938553247563,
5,1548038666_A01172,,-0.010450634966926201 0.4653816935995697 -7.025967175685028 41.244302212424735 5.2124677717107755
6,1552402053_A01172,-0.004760619984931927 0.20278130673146585 -3.1151211354682933 20.451261693426602 48.43018808808722,
7,1552590157_A01172,-0.0007492299879113726 0.09116872034025648 -2.3977969677075133 21.95680689243816 7.899225600650124,
8,1552620154_A01609,,0.002659557354808469 -0.14561242037122787 2.88958528228133 -24.38918311551997 140.98849607364585
9,1553089387_A01609,,0.006954502355457833 -0.28054928894686565 3.5420143860654325 -13.545774813826863 78.15338157303988
10,1553102751_A01609,,-0.008345633139491129 0.49704864931927195 -10.375843528919416 88.03990271899275 -170.73260651095129
11,1553885926_A01172,,0.0022607563922511674 -0.12553089480478644 2.4470343549315525 -20.172583459669813 144.1902678664693
12,1554082410_A01172,,0.009918597645158522 -0.49340971848726556 8.543694515383342 -59.39660001808258 210.72321109037452
13,1554403777_A01172,0.014166564939890734 -0.6637813894344174 10.953787549474102 -74.0204444271044 237.12302299268862,
14,1554748372_A01609,,-0.0035187289735451356 0.16228449362471592 -2.6081257609803923 17.09183982016451 59.039463912239
15,1554840090_A01172,-0.01708642317973463 0.8576005361518303 -15.023275453466226 108.61827814707581 -195.36740901819067,
16,1554906953_A01172,-0.0016207685059623981 -0.015162556182619422 2.286914291157897 -34.10273740663147 222.4563848498318,
17,1555002731_A01172,0.008141349939237534 -0.32539117778564064 4.858247767699455 -34.72295440544554 189.68050203007027,
18,1555696275_A01609,,0.017128559221140094 -0.8008595320380612 12.636287895925648 -79.38463858342791 269.2210797223863
19,1555736782_A01609,,0.0011425645568386628 -0.049360213091891196 0.7506463211191212 -4.59089308916241 94.3002237763624
20,1555987268_A01609,,0.009081292643557334 -0.3804813759107293 4.907442197961856 -17.950212748574884 74.84731485212914
21,1556028453_A01609,,-0.0020965089834760363 0.0840194788809964 -1.0566713605820515 4.58852277145333 65.29095963599138
22,1556039041_A01609,,0.008876050796443364 -0.48536499721356063 9.115212104912125 -70.1417935423188 274.9808725793654
23,1556115527_A01172,0.002773604003575272 -0.12447676149907859 1.9291964323783044 -11.797840737173 109.48324958596068,
24,1556125697_A01609,,0.004929096716151692 -0.2319607762381133 3.6626776234186216 -21.77445297448462 118.26573431728754
25,1556219881_A01609,,0.005613917914539957 -0.3658290172841573 7.788923831343535 -65.9219903244626 279.6685447129632
26,1556301731_A01609,,0.018818664307971012 -0.9688944537578758 17.65492989195669 -133.77875999105635 420.98647341909447
27,1556909851_A01172,0.01957900571196524 -0.5470440819548152 3.639618705442712 7.489161938010325 8.23280327480912,
28,1557323445_A01609,,0.0024785249321894205 -0.146143369474927 3.010977891856866 -24.980902754355835 158.1839420719084
29,1557417534_A01172,,-0.006532146742024816 0.25262010798445483 -3.189670319853797 15.669201536610476 43.656780851538436
30,1557757425_A01609,,-0.02271475802530486 1.1849971290632244 -21.54392642486063 159.0930543123019 -278.45580113328555
31,1557760240_A01609,,-0.009413204311745886 0.4029550994184168 -5.5965273006822125 27.45109170070529 37.234201729627465
32,1557763139_A01609,,-0.0019460060754145692 0.30000047613056513 -9.545434105052454 104.97076081418214 -271.1224714510328
33,1557928726_A01609,,0.0010841610506450558 -0.05688168278748561 0.9981460623213213 -7.003320378476199 83.78215263643105
34,1557952047_A01172,0.1410045218781652 -5.747954591609942 85.22242066890541 -540.8363421084875 1318.428759391049,
35,1557957375_A01609,,0.00045581053333371445 -0.04154812654589189 1.1233046739456902 -10.679638370984021 113.41269407023107
36,1559137815_A01609,,9.317300738257988e-05 0.020262036184750476 -0.8712521647141868 9.951618193045737 55.85199829660298
37,1559309040_A01609,,3.128936767275248e-05 -0.03976909606333991 1.3141462668166077 -12.81765336893653 116.90008868615246
38,1559311950_A01609,,-0.00923477493541918 0.42079206692461735 -6.708570346940534 44.58030509678448 -48.7497344234196
39,1560885907_A01609,-0.0004220006572718743 -0.015886704432741146 1.0349126781716407 -13.38296635446324 122.44691191860943,
40,1561053811_A01609,0.0010910677286775023 -0.08966153258012798 2.163241901597355 -19.0196350854797 150.2137548853949,
41,1561428256_A01609,,-0.005994970000028023 0.2841456096444899 -4.7469599828304565 33.201214602884306 -8.783328562304657
42,1561948526_A01609,0.014424277248678964 -0.7140201416529205 12.755316040236451 -97.10756232874606 345.2977970450331,
43,1562035686_A01609,0.02479701692793102 -1.2340718830850366 21.686587961698105 -157.7895001866996 490.50319862047223,
44,1562704125_A01609,,-0.037632737907328954 1.974113566789297 -36.64964940850376 280.99493245592885 -656.6623199850967
