,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.001121554520198199 0.055180831515590056 -0.983395302282574 7.495040536413884 43.71328497215652,
1,1547700355_A01172,0.0003959365877667979 -0.02076332273221485 0.38719339278261833 -3.027133177674448 71.15810715226229,
2,1547782407_A01172,7.415398565452412e-05 -0.003313738491271777 0.05204923693872281 -0.34892221930622785 65.1529990249248,
3,1547880148_A01172,-0.0002602479896405734 0.012869722560754766 -0.2321506845137649 1.7975292554014088 58.232627205364054,
4,1547954828_A01172,-3.6383676295632845e-05 0.0030742790781761375 -0.07623060455411242 0.8617789290674939 59.55815069407498,
5,1548038666_A01172,,6.314141012990799e-05 -0.003256465822792549 0.055381962422023 -0.3448549404271184 63.929704073068955
6,1552402053_A01172,-0.00037930379785707863 0.013338672349389687 -0.13404643594568286 0.1572618540823294 66.76450417945999,
7,1552590157_A01172,-0.0007001226544692741 0.03429418738356757 -0.59065638104521 4.195080308537888 53.95080908028971,
8,1552620154_A01609,,0.00021814085998073348 -0.009828646756882102 0.15231071705822144 -1.0031246670691698 66.3591624085771
9,1553089387_A01609,,8.081091375048658e-05 -0.0032762793095635063 0.039378181874494336 -0.12170011345048312 63.188552056912236
10,1553102751_A01609,,9.60851541561849e-05 -0.005874117830328403 0.12119228849257561 -0.9904945852826503 66.9041776821518
11,1553885926_A01172,,0.00013025706586212296 -0.00811970423056174 0.1765433485327772 -1.5510291372386187 68.71967958965925
12,1554082410_A01172,,0.00021675366585519805 -0.013106630101977273 0.27133825842874376 -2.3012021198729964 70.3676292018418
13,1554403777_A01172,-4.793643088261495e-05 0.001084253000812484 0.008940728044372915 -0.2954378622514655 64.95364063657549,
14,1554748372_A01609,,-9.627096997623671e-05 0.004609139979936659 -0.07913342247378884 0.5743393756729402 62.96386862661579
15,1554840090_A01172,-0.00024492970572314725 0.0184739999977839 -0.4284674749289535 3.8132035139661467 51.17564677875319,
16,1554906953_A01172,-2.437168409870325e-05 0.0008953512161806961 0.005662388241625611 -0.34901756953125435 66.91798219691744,
17,1555002731_A01172,-0.0001790916727658402 0.008601247006738545 -0.1516913431889208 1.2176519351851567 59.03368473719913,
18,1555696275_A01609,,-6.50996758597512e-05 0.0035062880709806573 -0.061392426093549196 0.35869129473528727 62.99915274933732
19,1555736782_A01609,,0.00012848945739632524 -0.007165688452263063 0.1518341369605317 -1.3785261625771703 67.85704279728955
20,1555987268_A01609,,-0.00011770008228263835 0.010035314924486553 -0.2614030796421477 2.4898587923231013 56.66307195730771
21,1556028453_A01609,,-5.6343082728730576e-05 0.001813875999410953 -0.01530765615057101 0.020338500979382224 63.24648043672642
22,1556039041_A01609,,0.0006684295818813749 -0.03259426323473301 0.5527672844996973 -3.713478751829869 71.85119722862629
23,1556115527_A01172,-0.0003645374014226581 0.018434786334678075 -0.3237639683968194 2.2382095096596917 57.38074610278186,
24,1556125697_A01609,,-0.0007384625580380528 0.04023208055895288 -0.7711779164344911 6.023805017716962 48.094840275248835
25,1556219881_A01609,,-5.5071521731068865e-05 0.0024502506395269346 -0.03617160055049171 0.19068217295368337 62.766107833285204
26,1556301731_A01609,,0.00015496750308159057 -0.005959542755452292 0.06220171517402213 -0.05214975642351164 62.309041755105426
27,1556909851_A01172,-0.001006644745830101 0.048720776028535896 -0.89387761242889 7.277946718534212 42.954114381896744,
28,1557323445_A01609,,7.024699050628186e-05 -0.0039189978815566285 0.07737037525316018 -0.6149112259028154 64.61073108531117
29,1557417534_A01172,,-9.996284870721824e-05 0.005548001387498689 -0.10805727883104545 0.8652003271546137 62.02252452373507
30,1557757425_A01609,,0.0001039695493441096 -0.005389077980199562 0.10137514727020416 -0.8049476240614332 65.25183751322274
31,1557760240_A01609,,-6.114348064201548e-05 0.0017038177543133826 0.005379978016138387 -0.38706900903544533 65.1275929100488
32,1557763139_A01609,,-2.4484822871322583e-05 0.0022466894382256 -0.05740670601610984 0.5468650383638836 61.653752960797604
33,1557928726_A01609,,0.00020340646974789835 -0.0104120969103113 0.1878109257738446 -1.324219161837836 66.4052615143113
34,1557952047_A01172,-0.004669240020472744 0.15358784728950153 -1.8604732835727216 10.019191012185628 42.78612357076066,
35,1557957375_A01609,,-0.0002592215251102626 0.007451392309245795 -0.021160155157218336 -0.6768775509873823 68.00786860151986
36,1559137815_A01609,,3.749341036689378e-05 -0.0018300581488589424 0.031565106348328306 -0.21751427221408617 63.54223328883116
37,1559309040_A01609,,4.1466605422087516e-05 -0.002523655273703279 0.06005165559609844 -0.5985623992994755 65.99379748588494
38,1559311950_A01609,,-1.0113911964315506e-05 0.001054151899004217 -0.03537453523493058 0.4679440096676007 62.437087279473445
39,1560885907_A01609,-8.350655212769728e-05 0.009141733943608185 -0.26204349149290146 2.7833120157403792 53.38675021590158,
40,1561053811_A01609,0.0002055157683954929 -0.012946795971924371 0.2674474056534802 -2.0031681167794146 66.91250670814432,
41,1561428256_A01609,,-0.0003849275652693229 0.017858571275472197 -0.28948111341172833 1.9439353081440998 58.47129667883747
42,1561948526_A01609,0.001773885968789062 -0.09672969427612721 1.824057398212742 -13.611017257337773 96.68137406479856,
43,1562035686_A01609,0.0016512598480213872 -0.0702622962657406 0.971650365888644 -4.602123869685409 68.60433919376659,
44,1562704125_A01609,,-0.0005121624371080351 0.028015480441399825 -0.5324644171047193 4.074618485064637 53.76461015257369
