,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,2.04586905353829e-07 -1.6748187733002507e-05 0.0005026928072883534 -0.006709923224632629 0.03786795154201618 -0.06558499623537942,
1,1547700355_A01172,1.2448590159682718e-07 -9.794609680257272e-06 0.0002784359875351135 -0.0034513525834988807 0.017578871979763572 -0.026136008166038154,
2,1547782407_A01172,-1.0999435507188554e-07 3.701588691125059e-06 2.9869977154729156e-05 -0.0020601854395135275 0.019861441467866774 -0.04682331346735052,
3,1547880148_A01172,-9.480851074892609e-07 5.9354731538382565e-05 -0.0013219817035614405 0.012494870283826058 -0.046075773462763495 0.044452228329842434,
4,1547954828_A01172,-2.168776861480462e-07 2.1830395174581656e-05 -0.0008046017836465303 0.013162591470955456 -0.09075087592281361 0.19070233403796866,
5,1548038666_A01172,,-1.4858416871452786e-08 1.5852915718707837e-06 -6.102548046807326e-05 0.0010115900389771316 -0.006546783885369087 0.009528146205965338
6,1552402053_A01172,7.598515916712564e-09 -1.0781644244690288e-06 5.342386719548067e-05 -0.0010855154879918997 0.007940481827256117 -0.01107989227790481,
7,1552590157_A01172,-3.001591958952747e-06 0.00013965533447174617 -0.0023387259784447725 0.01700837499603144 -0.05067878188479447 0.044367883316395546,
8,1552620154_A01609,,5.129695779262575e-08 -5.2681572572554584e-06 0.0001800222895334642 -0.002211161857106192 0.004523938230939606 0.03190119126249865
9,1553089387_A01609,,5.423195993215419e-10 -1.306643374085595e-06 0.00016169145762988656 -0.006836726717393748 0.10917240045710744 -0.5003055568778141
10,1553102751_A01609,,-1.0868488720043755e-07 9.114656999845083e-06 -0.0002735234027601372 0.003525095739668665 -0.018196944392919193 0.02620537221781913
11,1553885926_A01172,,-3.213380683422598e-06 0.00025728114358543314 -0.007549268131487991 0.09840095203109976 -0.5406751592927577 0.9024297427381711
12,1554082410_A01172,,-6.832338981326905e-08 6.2771323257194984e-06 -0.00020105573342709193 0.002629084479671169 -0.012180558402601889 0.009459105241199032
13,1554403777_A01172,-1.296195521222801e-09 3.14667242081758e-07 -2.7955764005305007e-05 0.0011006289779329763 -0.018206480697120747 0.09141952590586228,
14,1554748372_A01609,,-1.619772937204309e-07 1.0859325691485766e-05 -0.0002639145589572357 0.002789115932976655 -0.011823230530922248 0.012874123289376729
15,1554840090_A01172,-4.8736822728854796e-08 5.715779728128317e-06 -0.00023382614411612425 0.00390966101181248 -0.023231540947120627 0.023774269082232836,
16,1554906953_A01172,2.978234872549295e-07 -2.3151329504857345e-05 0.0006598805860790661 -0.0083615046776348 0.044742856936028225 -0.07321705981703917,
17,1555002731_A01172,-3.3138168227235593e-07 9.698046737343278e-06 -5.2105612876741494e-05 -0.0005970706450991358 0.0055842392776882755 -0.009786298386753744,
18,1555696275_A01609,,1.5902365449762508e-07 -1.6826569326892523e-05 0.0006541923862211578 -0.011356997662897881 0.08404017518148703 -0.19433867155806303
19,1555736782_A01609,,2.417433556720571e-08 -2.3250624717775838e-06 8.156302839091221e-05 -0.0012668777759212112 0.008321616053714443 -0.017130929968401803
20,1555987268_A01609,,1.2472177628666846e-07 -1.1066264988293195e-05 0.0003474453137275504 -0.004588445994258292 0.023199638141806866 -0.028867285283411478
21,1556028453_A01609,,-1.570403450971638e-07 7.5213391852830865e-06 -4.374595358444347e-05 -0.0021614590597729753 0.029506665652814994 -0.08354521276709627
22,1556039041_A01609,,8.308156632137218e-07 -8.137503117131772e-05 0.0029219116397209994 -0.04663612336008193 0.31431455803617864 -0.6476936913838268
23,1556115527_A01172,4.682677341362435e-08 -5.041670391702806e-06 0.00019836141357916737 -0.0034601072783740972 0.025437689514320478 -0.05714142954919647,
24,1556125697_A01609,,6.27765708533619e-08 -6.071689511988021e-06 0.00021442044693585152 -0.0033501114769665177 0.021973534458085166 -0.04367788572785751
25,1556219881_A01609,,-1.0541126866488456e-07 -1.2155797349353918e-05 0.0008377973695115525 -0.015826748059821642 0.10758063784785543 -0.205791606003839
26,1556301731_A01609,,9.986480236196701e-08 -7.964292493630011e-06 0.00022024301754820303 -0.002458260499952393 0.009412691595862754 -0.0047840460064354304
27,1556909851_A01172,3.5988906337858113e-06 -0.0001601596025034195 0.002605101710363042 -0.018838599041087034 0.05797803182259446 -0.05601219688790323,
28,1557323445_A01609,,-7.243946759836574e-06 0.0003714359773494958 -0.006876043534695028 0.05542608409633349 -0.1830959491865246 0.17589952171561446
29,1557417534_A01172,,1.3483537472404556e-05 -0.0009062765245004949 0.022338454973965898 -0.2448451435145463 1.1335832667675334 -1.603297183828087
30,1557757425_A01609,,-4.351061905733885e-08 5.504361712945367e-06 -0.00025520289183766015 0.005256769969852541 -0.04567217160757103 0.12090611352287636
31,1557760240_A01609,,-1.9419542410395977e-08 1.3050529347194437e-06 -8.90370572722695e-06 -0.0008509890356933664 0.016234675423536796 -0.0668287271537376
32,1557763139_A01609,,2.0216742232428103e-06 -0.0001930646792061511 0.006726945201919198 -0.10371773481152313 0.6718196810114989 -1.3197177812138294
