,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-2.276743095379147e-05 0.0016180468979136318 -0.04019045108526967 0.41886964627436296 -1.7001509290459056 65.96210798948557,
1,1547700355_A01172,-4.135771730773045e-06 0.00033724508968513325 -0.010016312630143952 0.1331718256567181 -0.7900001044570246 64.53927312946672,
2,1547782407_A01172,1.1428203019590587e-06 -6.318841793018512e-05 0.001362152182502549 -0.026874591508338982 0.39936013581227675 62.18102323215142,
3,1547880148_A01172,-1.3378526502272548e-06 5.045894655401847e-05 0.00016017666448290242 -0.02160929613285885 0.19637622536277577 62.895154836256,
4,1547954828_A01172,3.645155989248893e-08 2.4210930365877306e-05 -0.0020605636077385267 0.05171208581190195 -0.3487261380573804 63.31723148286247,
5,1548038666_A01172,,-1.0211007133648874e-06 9.322387683907123e-05 -0.0029217386801049755 0.037196982809538835 -0.16860531044833652 63.47053070883346
6,1552402053_A01172,4.227583989812197e-08 -8.755258424557344e-06 0.0005914166346172909 -0.014680447915263154 0.07419252571339124 64.89954424640698,
7,1552590157_A01172,-2.939093150579107e-05 0.0013860336193454819 -0.022743474410662066 0.15585833931159315 -0.4493908854120683 64.85293392840694,
8,1552620154_A01609,,1.480592946111292e-07 -1.926342306763445e-05 0.0009883451488524795 -0.023376934436765796 0.2003416163089728 63.361395952162056
9,1553089387_A01609,,1.1104678540457727e-08 -1.8069894384529333e-06 0.00011654478330256406 -0.0033423123325297846 0.04011876548011044 63.14514714027337
10,1553102751_A01609,,7.320908683365267e-07 -6.900962199834458e-05 0.002344715342440828 -0.03297114189305204 0.15169219155428534 64.32340650020282
11,1553885926_A01172,,9.855257692038587e-07 -6.577451066870013e-05 0.0016900609931992147 -0.018548910207400376 0.07079440336355484 64.17034056003529
12,1554082410_A01172,,-4.945523368596098e-07 4.9022654144275415e-05 -0.0017240367136227583 0.027960221416264152 -0.2682946982700533 64.85308359834478
13,1554403777_A01172,1.4449766450423379e-08 -3.942175198774684e-06 0.0003717252362874928 -0.013870960090946514 0.16491103203908974 63.286506251022736,
14,1554748372_A01609,,-4.903214618521938e-06 0.00032546686559413153 -0.007778007471739969 0.07637436611895185 -0.23048032797719142 64.20245381166045
15,1554840090_A01172,-7.291683552579496e-08 1.2855683173503552e-05 -0.0007962534334497488 0.020089918703542944 -0.15978478477195351 62.61528854057946,
16,1554906953_A01172,-4.8979683752797094e-06 0.00022299095090831208 -0.0025248545433735406 0.006002055238568661 -0.1057966157599839 65.83387583773644,
17,1555002731_A01172,1.2385939746939278e-05 -0.0005337417201840205 0.007489810100751271 -0.03403666350472778 0.04246558262042801 62.45317917908929,
18,1555696275_A01609,,5.362156330600016e-07 -6.050100555295434e-05 0.0024091593384852564 -0.039407406722325934 0.2072068818133903 63.398625427302505
19,1555736782_A01609,,1.1524865485650638e-06 -0.00010868706737196155 0.0035822280278883984 -0.049458574063194344 0.2959432060320805 62.882491652428676
20,1555987268_A01609,,1.4817816324151424e-07 -2.3786838229904486e-05 0.0014712665430203083 -0.03597154676748351 0.26198553918660417 63.71876494972151
21,1556028453_A01609,,8.767536249569694e-07 -6.666371659815951e-05 0.001750227323058706 -0.017979939409365084 0.05997408552482095 63.21977574862384
22,1556039041_A01609,,8.880652221927558e-07 -5.863344038782834e-05 0.0009576993025030379 -0.00018902963178928564 0.01682745203754699 63.25519277429633
23,1556115527_A01172,-2.905585163644248e-06 0.00023100251660768768 -0.006043277444476139 0.060616853655470544 -0.2371829982236556 62.74182089058033,
24,1556125697_A01609,,-1.5858791112641044e-07 -2.0375142641248938e-05 0.0017558020786326068 -0.03521622212119845 0.18384037638015138 63.97365992273548
25,1556219881_A01609,,1.0910852703996985e-06 -9.97625292079138e-05 0.0031660623478693907 -0.04033845525676498 0.16499326754574578 63.053914511908914
26,1556301731_A01609,,-3.2705954088477413e-07 2.0063344818315913e-05 -0.00019538350598756316 -0.006355213242556924 0.10361876248960751 63.06972675755175
27,1556909851_A01172,-5.897835792420025e-05 0.0031948471504121287 -0.06557186809494406 0.5890812036299606 -1.8724519200966734 64.33130281540674,
28,1557323445_A01609,,2.709069144113146e-06 -0.00015088876401315448 0.0028861184817474423 -0.021230193528238794 0.05433939856700863 62.9235234108224
29,1557417534_A01172,,-4.280442139957218e-06 0.00021713888305359785 -0.0029646331783048175 -0.001804572951042614 0.22124280883441655 63.618412409780284
30,1557757425_A01609,,-2.159073412192985e-08 3.0045408359748695e-06 -0.00015391629373451575 0.003561591027149694 -0.0335576455923782 63.149986633614354
31,1557760240_A01609,,1.1009013471697597e-08 2.0894690775173745e-06 -0.0002788983993966742 0.009495753786848984 -0.10236358192232825 63.40955365451154
32,1557763139_A01609,,3.7654535390859485e-08 -4.975271483383316e-06 0.00021819738059180902 -0.00407435050211195 0.028322196733232316 63.313670317973475
33,1557928726_A01609,,3.9183031901964075e-10 -1.3412340171031324e-06 0.0001234897479609328 -0.0032338483858143064 0.03950461179007978 63.41860276204857
34,1557952047_A01172,-0.00010371163304844981 0.00255305605428028 -0.02285170772491231 0.11104508774102609 -0.22939262580134906 62.75243394441291,
35,1557957375_A01609,,-5.83590896449951e-07 7.631870164571837e-05 -0.0037099321546866892 0.0793394211024827 -0.6539366684753739 65.83934205304627
36,1559137815_A01609,,-1.2350310287438673e-07 1.6164272675928616e-05 -0.0007068133378238763 0.012662690997840948 -0.08327384237729984 63.21614178945169
37,1559309040_A01609,,1.0826608502330902e-06 -0.00010175912427184253 0.0033462886620633523 -0.04472366126172462 0.21569454556370568 63.877578582277685
38,1559311950_A01609,,-2.185718834795821e-06 0.00017052258004936297 -0.004804967848333179 0.05733839151702829 -0.2379155857666367 64.45885956992184
39,1560885907_A01609,-1.3989676066424587e-06 0.00014399625267141173 -0.0053172374490265085 0.08701908671257563 -0.5908636252535618 64.17124216450839,
40,1561053811_A01609,1.2621300221867506e-05 -0.0006826271313402166 0.011082634447249846 -0.04764449605508343 -0.00931332888429528 62.146503579455775,
