,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-1.243334005052125e-05 0.0016609343249752147 -0.06772713315578537 1.0672050291058952 -5.437653292604232 76.48188825213282,
1,1547700355_A01172,4.0655575378054544e-05 -0.0030824097433699463 0.08140237557918958 -0.8394342105695327 2.195819101892474 80.95008110835974,
2,1547782407_A01172,-6.957023309380102e-05 0.005342768991213513 -0.14674146705599714 1.66274363929557 -6.213153884974128 89.14499935944596,
3,1547880148_A01172,-0.00016369513154513942 0.01564138168597649 -0.5110295587890301 7.189664490117524 -42.84646275125465 164.26066334310337,
4,1547954828_A01172,4.723757374546837e-05 -0.004697026819590763 0.16351724281785204 -2.3358215630373356 12.430880904586383 71.32659157980088,
5,1548038666_A01172,,1.86061634920523e-05 -0.0018186732473943303 0.062209243055651786 -0.8857541636522499 5.351266709368994 68.53248840880734
6,1552402053_A01172,3.7761987026642188e-06 -0.0006333935662784499 0.03777408605769774 -0.9506863970640186 9.086895510143176 70.92860928930388,
7,1552590157_A01172,9.504107978752643e-05 -0.0031917012857282426 0.04770148351407673 -0.45989001418081144 1.7422155265444281 73.7080132196934,
8,1552620154_A01609,,1.8839133265935473e-06 -0.00020817541217208973 0.00679103641001121 -0.031008396734472424 -1.2849928680823588 78.78863972627134
9,1553089387_A01609,,-2.0057728001328642e-07 7.641265771638806e-06 0.0017190250937849628 -0.12192510769387405 2.322365842804725 66.81188989310638
10,1553102751_A01609,,9.733325888234148e-07 -0.0004906088620180737 0.032555908450061614 -0.7470088147792984 5.94044880324138 68.69342230364082
11,1553885926_A01172,,1.345546061084397e-05 -0.001233403808580234 0.04678778494626059 -0.8537383272123021 6.74174001825745 66.8630784324928
12,1554082410_A01172,,-8.499744858705937e-06 0.0008543694719715498 -0.030125160447338834 0.43053003788041017 -2.077421758987728 76.3146739715495
13,1554403777_A01172,-5.8990820413300413e-08 2.2840543974456156e-05 -0.0026925880061721137 0.11374523487230484 -1.0705127633651375 69.4827807450233,
14,1554748372_A01609,,7.934917270735333e-05 -0.004496334767707942 0.09336308182069157 -0.9949771724184694 6.412682886467065 77.50657175159608
15,1554840090_A01172,-2.8096919582405e-06 0.0004189962880743738 -0.02217744596580297 0.4890607664707379 -3.952990097075444 89.89928327793322,
16,1554906953_A01172,0.00011948897793550499 -0.007420691868364708 0.13890020406057918 -0.32746449834804225 -12.372140141229707 162.07939041210068,
17,1555002731_A01172,0.00017449882141148327 -0.008043116686520264 0.19602035752519908 -2.738359739295246 16.05434986577848 64.645465297804,
18,1555696275_A01609,,4.174456127958562e-05 -0.004849030598058792 0.20283177242718256 -3.621785027362787 24.93829005472376 54.66675663590451
19,1555736782_A01609,,-3.889188316655817e-06 0.00025344742946528014 -0.003551774243965363 -0.05931182946114214 1.832598654101608 74.43409449651845
20,1555987268_A01609,,-4.494294626962478e-05 0.004283316856836139 -0.14387498615319255 2.0138283724063166 -10.638871026130778 98.83577392354283
21,1556028453_A01609,,-2.4077917060840833e-05 0.0022850417885672803 -0.08374731502536986 1.4450698594039377 -10.923268775880791 97.36429488645167
22,1556039041_A01609,,-2.152427938188931e-06 -0.0006056867743703803 0.05624676854454903 -1.4888059988508326 13.335889102079399 54.952065504470156
23,1556115527_A01172,-9.033792960389997e-06 0.0008206123734345194 -0.02788206043598608 0.42855847676491104 -2.60495656704547 90.4006705072943,
24,1556125697_A01609,,-3.575917023538032e-05 0.0033969514598065197 -0.11894816338384559 1.8653444722599912 -12.593196994367485 109.68996613162734
25,1556219881_A01609,,0.00013135200748679149 -0.006748867534350121 0.1149345244387212 -0.81953454363969 2.0595905333791533 93.43982554996585
26,1556301731_A01609,,1.7582453986526603e-05 -0.0014521132430353359 0.0461293369374617 -0.6804246757835304 4.103188202538768 61.736654905939716
27,1556909851_A01172,0.0006786130644973353 -0.006290312504829702 -0.28502811793588906 4.390966716539691 -15.228364546595845 88.9472807625416,
28,1557323445_A01609,,0.00016677548398078685 -0.009861102796099875 0.21170156982827798 -2.0147910682164096 8.742700353919401 73.02890208955994
29,1557417534_A01172,,0.00011307727223072668 -0.004204722683576764 -0.004799461700221635 1.5473537924784853 -15.182425387614366 104.08765518136131
30,1557757425_A01609,,1.332215057137955e-05 -0.0016168056978717073 0.06922995276609153 -1.2557270005637908 9.426254961265665 97.91471744310334
31,1557760240_A01609,,1.3644191764133571e-05 -0.0014073009027026106 0.04839483237527624 -0.6128714431594167 2.404846955889204 68.70441177509143
32,1557763139_A01609,,-0.00015668688647375897 0.011939221846099456 -0.31107661394278946 3.2054028261918055 -10.657999862021901 86.30680566576831
33,1557928726_A01609,,5.976374460465999e-08 1.1450630811559947e-05 -0.0019804255806614626 0.085174436425386 -1.2035278576908364 71.0813291384692
34,1557952047_A01172,-0.009829048066912557 0.30599635938005626 -3.2491619535059515 13.21671699764279 -14.284938410865307 81.95618697943695,
35,1557957375_A01609,,-8.716683663746245e-06 0.0010339791366553532 -0.04460354652194155 0.8321565551327238 -5.924126000623556 94.61507447231311
36,1559137815_A01609,,1.3162319843576118e-06 -0.00028359500543285716 0.017515006058806896 -0.3982143708538919 2.843208326243154 84.21650509090085
37,1559309040_A01609,,-8.823061138433675e-07 0.0002683081387725868 -0.017098388569504665 0.37784454307905757 -2.568325374160513 84.1475805474949
38,1559311950_A01609,,0.00022869058576473558 -0.014711684626468298 0.33178014406704287 -3.066236960695622 10.111676094414703 52.14353391510804
39,1560885907_A01609,-0.00010876443174266282 0.010005468389893654 -0.3445446713797605 5.537886665274076 -40.4508643578596 177.31540430692348,
40,1561053811_A01609,6.299265361410492e-05 -0.004200398699388581 0.10121708893820268 -1.0950254860567408 5.736729437066557 85.17826218407127,
41,1561428256_A01609,,-5.6254870806272824e-06 0.0006272095985527833 -0.02546827884792563 0.4497087687130455 -3.0993539346390637 79.50671604037856
42,1561948526_A01609,-5.185683163643985e-07 0.00010199869210426289 -0.007548530261050576 0.24991331006534365 -3.191562961047285 94.94186483903536,
43,1562035686_A01609,-4.377329867474336e-07 6.630984237990412e-05 -0.003264361017742875 0.053425361761828556 -0.04318967952310208 90.5555059471334,
44,1562704125_A01609,,-6.442514084315968e-05 0.005676849941871129 -0.17806923168737096 2.414034861084574 -13.756317897182424 105.60851083763058
