,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.04982382439492073 0.3997179538546383 -0.9775248366800819 0.6240589983464321 64.62060389551034,
1,1547700355_A01172,-0.09784649859758793 0.9334695650664364 -2.5590326011803186 1.319430157988758 64.48952252389013,
2,1547782407_A01172,0.025281037315772612 -0.22530109073343055 0.693275814949542 -0.7815329010615 62.88043450854428,
3,1547880148_A01172,0.008453201059379009 -0.10071918980024383 0.13631695421022846 0.8453451194355116 62.13099202153015,
4,1547954828_A01172,0.08951310848250302 -0.8843814967652122 2.827413802572918 -3.318298831560903 64.00550963848708,
5,1548038666_A01172,,0.004487059162480889 -0.03814553819791605 0.12121802071102106 -0.20341508238387573 63.43468958594378
6,1552402053_A01172,-0.011952810341947319 0.09282284536253013 0.09606914368571344 -1.3484099323351015 66.06522209809475,
7,1552590157_A01172,-0.006297616996738165 0.12360208841225873 -0.6070346026864407 0.8395985349089891 64.37705330888656,
8,1552620154_A01609,,-0.01463450789034077 0.20028345287297714 -0.9412909466346409 1.705720039631594 62.799247934291586
9,1553089387_A01609,,0.010528679225808137 -0.0857472116849977 0.18751309093960017 -0.06574502934125885 63.15117502410728
10,1553102751_A01609,,0.0036514245161198243 -0.005463851159084947 -0.1208822455655803 0.5569198096345676 63.9621316269691
11,1553885926_A01172,,0.039361814104796715 -0.31582359035010354 0.5242014865382245 0.5744271195263491 63.41890101457835
12,1554082410_A01172,,0.07291019536573795 -0.45736219231022535 0.014749565477451087 2.833764785449095 62.439760457705276
13,1554403777_A01172,-0.03631856067916436 0.38770969253314413 -1.3223581180673325 1.5191062400686988 63.41342747676488,
14,1554748372_A01609,,0.0038445255569472324 -0.029797232028713993 0.1707441788817884 -0.5656611554204078 64.46875593677244
15,1554840090_A01172,0.05516155815611185 -0.5748927746720585 1.8550714291218393 -1.818708500693092 62.53592949014308,
16,1554906953_A01172,-0.09890931757039272 1.3022179046923232 -5.703535580186297 8.847414582356475 62.56952064629691,
17,1555002731_A01172,-0.05833261526542511 0.664587754824274 -2.4378440675359503 3.069647300500271 61.615133429704734,
18,1555696275_A01609,,-0.0199608309496241 0.1930796704293065 -0.5934452437968364 0.7934698412065364 63.15178355108104
19,1555736782_A01609,,-0.037020255307209954 0.3090862322707704 -0.73090477053017 0.5723496513424583 62.94395343084913
20,1555987268_A01609,,0.025630317311806112 -0.2340960055762356 0.6200598876445154 -0.397772507682734 63.98617325155364
21,1556028453_A01609,,0.04074321047260715 -0.424514602575372 1.3710559397722448 -1.347203632789206 63.420492676885154
22,1556039041_A01609,,-0.002970590363205687 0.06390074523257783 -0.3428389121340788 0.5598378549354178 63.145043901155255
23,1556115527_A01172,-0.0013838769138903176 0.03042067748998229 -0.20213335898458573 0.48710422487327837 62.205550073146654,
24,1556125697_A01609,,0.037466046512386386 -0.41345084763597806 1.4065123703029905 -1.636223683193033 64.6700810246226
25,1556219881_A01609,,-0.01806220348264516 0.16339903580913612 -0.5320701579954815 0.8263852408983092 62.76278672351595
26,1556301731_A01609,,-0.06210600402279654 0.6282120172546003 -2.048332816905787 2.4279744263651253 62.4644499949584
27,1556909851_A01172,0.016543049914458197 -0.13459281356555644 0.5261189064619958 -1.3270520686692087 63.99972901194344,
28,1557323445_A01609,,4.367934528375623e-05 -0.010229968246974447 0.08468352219680315 -0.1930077853353138 63.045440545554094
29,1557417534_A01172,,0.04231665677366666 -0.40698089923630015 1.1583419753711464 -0.6825401214588589 63.604128195253246
30,1557757425_A01609,,0.000736357149267244 -0.014208128341881721 0.056243770830929574 0.000491384806196562 63.00702066562773
31,1557760240_A01609,,0.01704359271458001 -0.16851899702538173 0.5188999598880707 -0.506055426623867 63.30945741719047
32,1557763139_A01609,,-0.01331906791069249 0.14941801894311027 -0.6275895915221661 1.114612438965294 62.8073023472817
33,1557928726_A01609,,-0.026850238437880564 0.24134992016686424 -0.544391682290581 -0.2604270867557183 64.48768622370174
34,1557952047_A01172,0.03305162605092151 -0.35851238012342734 1.2597921066007276 -1.5481580188230293 63.07907927534557,
35,1557957375_A01609,,8.120387912590468e-05 -0.07375439061255616 0.8579423713983733 -3.0352565715711632 67.39521053972186
36,1559137815_A01609,,0.01914274399941268 -0.1816852686793028 0.570327164412072 -0.6282090110771452 63.2358557194113
37,1559309040_A01609,,-0.015174637276662035 0.13841070190032 -0.45777745343893356 0.8349023326013909 63.50654055742231
38,1559311950_A01609,,0.012826706189793273 -0.11094175465064518 0.257484505600191 -0.12433393268552538 64.25207182829887
39,1560885907_A01609,0.057926848185519256 -0.6701437257986889 2.4188741354917886 -3.210020631104392 64.79778357953835,
40,1561053811_A01609,-0.021534225858078494 0.17156833469863175 -0.20365196210306813 -0.6588723433009729 62.7060966759089,
41,1561428256_A01609,,0.005044152039122991 -0.054809622308378825 0.2059763408566401 -0.31238602067514676 63.099136714156394
42,1561948526_A01609,0.005824605477753203 0.008794675813516487 -0.3151399228684716 0.63684321541009 62.364430485858634,
43,1562035686_A01609,0.024632292059065152 -0.1738037725239917 0.2610338319936332 -0.03358255965449423 63.303932720348286,
44,1562704125_A01609,,0.023428101190158434 -0.24132382127201982 0.769163350174351 -0.6683163699003576 64.14332906237547
