,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.1050297885090148 -1.5850828523705935 8.571526481437509 -20.11845872130105 17.600006947472572 68.79257282648557,
1,1547700355_A01172,-0.5437283571917559 7.058225839006335 -31.970218854471224 55.31617349843434 -21.35770084869281 74.38940719619183,
2,1547782407_A01172,0.17884253606703687 -2.4890304866924335 12.525147690284031 -26.1224072485421 15.350796309445455 88.04349031219905,
3,1547880148_A01172,1.8861916964328342 -26.887747278474844 134.5325588441543 -273.88670349013665 175.55508267086753 124.38389034247494,
4,1547954828_A01172,1.43826823261095 -18.38069667275055 84.76226370986207 -174.95513071316378 160.35816527674976 40.315656426684725,
5,1548038666_A01172,,-0.3811446341329552 2.8259809445970507 -1.3275346887335024 -21.4427378156829 26.64991693127613 73.63905576842258
6,1552402053_A01172,1.111062305363859 -13.33022027928994 54.48804245556933 -86.19182141168346 45.28154718411806 76.83184949043778,
7,1552590157_A01172,-0.07393359383969124 0.6714156066235988 -1.2453241406115745 -3.2799573635317647 11.004950958533167 69.32201459329465,
8,1552620154_A01609,,0.5090472024943876 -7.030256864030323 35.36393915714597 -78.39899461333228 69.78933416500509 62.81813296949812
9,1553089387_A01609,,0.299950769699737 -3.970931380373064 17.386491508906836 -25.986869891645572 1.3786667047173522 80.49005920968133
10,1553102751_A01609,,0.4187930866684316 -4.877134809190173 19.205889660206584 -28.76689030111636 14.349938904099776 73.12270213917782
11,1553885926_A01172,,-1.0500631839329924 13.411781851837056 -59.72439791564244 103.90552062462275 -46.43144569455152 64.04878590316241
12,1554082410_A01172,,0.006844743603420075 1.177905783742431 -12.207952847414218 36.10164794686862 -26.13889001130752 70.9074529284552
13,1554403777_A01172,-0.041076621084369595 0.09020871127610254 1.3148170805696873 -3.2696400227275393 -6.704572988901444 80.95420921626595,
14,1554748372_A01609,,1.2321781693560412 -15.781552653469074 70.4075393781885 -124.6347912165174 70.86172316792802 79.53403339848332
15,1554840090_A01172,1.0612030236027974 -13.2528923677038 58.90260734744575 -111.09146627115 82.27952358739476 69.11825874844489,
16,1554906953_A01172,1.857524475700374 -26.180663906106627 132.57468228151248 -287.358487360842 233.5224300606906 107.13112724042469,
17,1555002731_A01172,0.7754828308237587 -10.004190635211716 46.32937006119159 -93.21221343374492 83.81713619376656 53.04709504954193,
18,1555696275_A01609,,-0.17119152653998065 4.254455216172643 -32.26329166658536 91.35746258487451 -68.74390437744528 71.0064247927446
19,1555736782_A01609,,0.07121807868684563 -3.2876304242692984 28.798736294422596 -88.29698127631868 91.79629629835253 58.09399128050529
20,1555987268_A01609,,0.7079600437338015 -8.03147472298372 31.842291066593784 -55.787156796157014 43.93799664825056 80.27844920014617
21,1556028453_A01609,,0.23784807705227592 -3.3951215473629763 16.706676335790025 -30.72462664798949 5.659809111414276 99.700816832169
22,1556039041_A01609,,0.33640609855282994 -3.5156447838930895 9.39013652769283 4.276355767676591 -22.911862292780167 71.39978016120398
23,1556115527_A01172,0.3635528681132518 -5.4587415581636085 29.861463657085118 -69.97583172153671 60.52520629155934 78.23743687993857,
24,1556125697_A01609,,0.6342152740633699 -9.373343390346312 50.84362047741019 -119.85017555725719 104.40769856446876 81.53554332779132
25,1556219881_A01609,,0.10518172664690491 -0.6151610433718105 0.5196230860378374 -3.6751560661028977 21.858074576765812 77.41607627493615
26,1556301731_A01609,,0.09651136359779233 -0.4122899475752774 -2.741623539745465 17.82074270282431 -27.0109252817286 74.01098685351955
27,1556909851_A01172,0.06488248675522994 -1.0181604228608796 7.35833296237304 -25.187345625676553 32.14233123319971 70.74935753948112,
28,1557323445_A01609,,-1.040030201962385 14.627070925364388 -75.39248524354632 170.17882142144433 -150.29081300692758 110.2371780047616
29,1557417534_A01172,,0.7900593855903931 -9.749101686608725 40.19962249320363 -57.71205740747685 -2.648552704387908 115.39298626920251
