,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.006435929385709398 -0.08936209408654303 0.45728910086797975 -1.0492707327887392 1.0331099627319982 -0.32268257048033594,
1,1547700355_A01172,0.009508331143962274 -0.11495945676309001 0.5015787224395765 -0.9522241976916017 0.7403187319334906 -0.16806653445920827,
2,1547782407_A01172,0.014869888611001785 -0.1885264451253203 0.8717157770454045 -1.7791061602048015 1.5170334738700115 -0.3889397416384745,
3,1547880148_A01172,-0.008937329294548267 0.10548181120683221 -0.44762633488405074 0.828189642677552 -0.6368548625510123 0.14663226910925886,
4,1547954828_A01172,-0.021022686838420363 0.3176962452859152 -1.7443823331524186 4.224156909563415 -4.2867206263889255 1.3174330633716584,
5,1548038666_A01172,,0.012143996687699204 -0.13935116102521097 0.551760036017251 -0.8593043264491036 0.40134268950326846 0.014745362014804085
6,1552402053_A01172,-0.0009393160423530389 0.014227198718680247 -0.07919274417931302 0.19820781941743595 -0.21613316470694074 0.07620826376478508,
7,1552590157_A01172,-0.0215089678055193 0.24777028636884985 -1.0141785655458682 1.7634857401789785 -1.206780696777897 0.22493495150607534,
8,1552620154_A01609,,-0.05210899259481246 0.6285007712096263 -2.735704670740227 5.187594553575715 -4.048312807266897 0.9369881283594507
9,1553089387_A01609,,0.12696665990472814 -1.7636450349174466 9.016513692759057 -20.634487073053425 20.22152375005796 -6.265166448918846
10,1553102751_A01609,,-0.002156258494664049 0.031898794141511484 -0.1700970054298415 0.3963216588420376 -0.38224026409551737 0.10986526990399689
11,1553885926_A01172,,-0.1106499975473401 1.5381341657472403 -7.84421363375553 17.805612387107576 -17.101524877947124 5.035076253823358
12,1554082410_A01172,,0.003718189000853806 -0.04734633841714597 0.21884753312968225 -0.44364530635792926 0.37248170073540166 -0.09283881577239439
13,1554403777_A01172,-0.14561767363068565 1.7604635073427561 -7.6662791007037905 14.481858826040622 -11.137242882636071 2.456808572916703,
14,1554748372_A01609,,-0.0015460774755241015 0.023108471392861984 -0.12921043868799525 0.3275603824864995 -0.35250879305174293 0.10619470015918066
15,1554840090_A01172,0.003462583072292478 -0.04874709378417527 0.26124732932569456 -0.6496288463170381 0.7115930451941914 -0.24308462635766237,
16,1554906953_A01172,0.03340936747948198 -0.40249766364163087 1.747433645859412 -3.2941624569963985 2.535515793573278 -0.5672207255273334,
17,1555002731_A01172,-0.0013893782702985762 0.015076317907854707 -0.05502113024710548 0.07372498390576708 -0.017339854057607042 -0.014800600185503101,
18,1555696275_A01609,,0.01906317600069741 -0.2523562013156017 1.2311868129751642 -2.7097266601288816 2.6266408712583726 -0.8883048661652302
19,1555736782_A01609,,0.001567739383302657 -0.025569556185101688 0.1470867677974608 -0.36258604547753753 0.36173770931825905 -0.10559848711355638
20,1555987268_A01609,,-0.013696988613781335 0.158877432924682 -0.6410718618021182 1.0538658763886477 -0.6134289476188939 0.06037360885520459
21,1556028453_A01609,,-0.022816897175319657 0.21049731886807269 -0.5529537039803994 0.13239770172987025 0.8777068079625964 -0.5178785884972438
22,1556039041_A01609,,0.0940316426255878 -1.2822692383806544 6.429656033580439 -14.401863474377592 13.749191218648447 -4.103835371761077
23,1556115527_A01172,0.007417455950038013 -0.10037599879000325 0.5020002831248664 -1.1309854471641227 1.1026599107051342 -0.3468628589906396,
24,1556125697_A01609,,0.018872116553875416 -0.23000863266973326 1.0163176608602995 -1.9711441312023095 1.591556403074927 -0.38478938438308163
25,1556219881_A01609,,0.02954878011298682 -0.4106142126612486 2.092079075674809 -4.734966737174073 4.514696008268305 -1.3073093289360107
26,1556301731_A01609,,-0.010304267152929888 0.12020736196958554 -0.4981782787506201 0.876190975008805 -0.6056358618087967 0.11455026606437586
27,1556909851_A01172,0.004043943014558439 -0.04957756849902538 0.22282541429076316 -0.45070281336036233 0.40284431938624504 -0.12638026711872147,
28,1557323445_A01609,,-0.027640387562939125 0.349630126938112 -1.6110009069971056 3.2713462873932806 -2.766668577432726 0.6933193102145085
29,1557417534_A01172,,-0.12740572939772737 1.0330086671204721 -1.6306798910351452 -4.280029254255249 11.514289331365385 -5.49887040318272
30,1557757425_A01609,,-0.02565748555418259 0.35553987805328313 -1.8055392300318889 4.072249750980393 -3.870237770178709 1.1176857040609387
31,1557760240_A01609,,0.06314877239658996 -0.7547620188377053 3.225135127295781 -5.901947574617381 4.310423710614344 -0.9035959249866747
32,1557763139_A01609,,0.21506696818575408 -2.933419673449263 14.686788443324113 -32.73192078052066 30.8431746030141 -8.888639953575403
33,1557928726_A01609,,0.027460690453091574 -0.4997616075554658 3.124702526580815 -8.337227384060155 9.131994136178847 -2.9975502067186244
34,1557952047_A01172,0.07914898222122747 -1.0837885607558462 5.431536754120996 -12.060206408045792 11.227092117201652 -3.1362988025701624,
35,1557957375_A01609,,0.019551858661980673 -0.24122455943860244 1.0809899159105598 -2.1305023276281396 1.7527498918931395 -0.43644794746464555
36,1559137815_A01609,,0.03476595018251801 -0.42089591715353303 1.8351907022851552 -3.4714020943844552 2.6754626911105226 -0.5941251009948154
37,1559309040_A01609,,0.010099331814145183 -0.11865064359058956 0.4967149204679712 -0.8873275796612117 0.6279922453568411 -0.12158150791452052
38,1559311950_A01609,,0.00634743187118338 -0.06964448695131735 0.2637113145390391 -0.3984428877164106 0.19819855153945845 -0.007033934813011235
39,1560885907_A01609,0.0758031381279467 -0.8559561908907982 3.3878993448893997 -5.535721161866641 3.305017128994675 -0.39827030662535967,
40,1561053811_A01609,-0.005738483237337997 0.06403803475904181 -0.24710111075006402 0.3812427489119818 -0.19214455424473825 0.002482042947092604,
41,1561428256_A01609,,-0.01806616825297336 0.2337967741408482 -1.1028385876955233 2.2919653946210254 -1.9810742896452367 0.5073797548384411
42,1561948526_A01609,0.029664587484611198 -0.3836562199218789 1.818520826078824 -3.8283967151695837 3.396105163996363 -0.9160548795272234,
43,1562035686_A01609,0.009290942979893392 -0.12655738269410371 0.6319683883745649 -1.4017885459594057 1.3090509323747148 -0.36984733335054043,
44,1562704125_A01609,,0.007872516073937505 -0.09069094037088138 0.3696305600982969 -0.6345867329430706 0.4206203700451637 -0.07193125463786283
