,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,1.3937570794961252 44.02374159123431,
1,1547700355_A01172,1.1099528694082759 48.76563150137737,
2,1547782407_A01172,-0.6605479963493764 103.22412158353983,
3,1547880148_A01172,10.91047388800509 -157.1828869807716,
4,1547954828_A01172,-0.9221424492650737 124.86404204454439,
5,1548038666_A01172,,-0.15193885890238337 93.86325726860811
6,1552402053_A01172,-0.008865238413064282 88.74829047881218,
7,1552590157_A01172,,
8,1552620154_A01609,,0.12990489631233693 66.9441604090996
9,1553089387_A01609,,0.1632034461680585 69.97160562886742
10,1553102751_A01609,,0.08465898860469565 74.61953212714167
11,1553885926_A01172,,1.040736221859325 57.76675731503
12,1554082410_A01172,,-0.03657357449734383 74.7976633600496
13,1554403777_A01172,-0.12790450829382669 89.39283740932494,
14,1554748372_A01609,,5.053937709803897 -28.00510773991932
15,1554840090_A01172,-0.1459012657637187 87.91259816490309,
16,1554906953_A01172,2.323774017641082 34.94774640438856,
17,1555002731_A01172,,
18,1555696275_A01609,,0.16474335540248117 96.73823901523193
19,1555736782_A01609,,0.04837408907875907 87.53341036761674
20,1555987268_A01609,,0.39986970468129146 72.67180427058095
21,1556028453_A01609,,-0.25163852909770396 82.3002757835194
22,1556039041_A01609,,1.1734726810486402 50.63315479722741
23,1556115527_A01172,-0.3360109217799212 98.47144175912149,
24,1556125697_A01609,,-0.6848420036080114 99.45522319672963
25,1556219881_A01609,,4.690146346514881 -39.49512798290671
26,1556301731_A01609,,1.9711343622170194 16.33864626237454
27,1556909851_A01172,,
28,1557323445_A01609,,0.25208580966652283 87.14121235450348
29,1557417534_A01172,,1.207677008684496 41.68496881667147
30,1557757425_A01609,,-0.5505878643475636 145.02304389585063
31,1557760240_A01609,,-0.055556386902557896 84.37246853362295
32,1557763139_A01609,,2.117995463480794 43.81987191815342
33,1557928726_A01609,,-0.028990895104714056 69.39222317448824
34,1557952047_A01172,,
35,1557957375_A01609,,-0.03963940744164773 89.3879140828428
36,1559137815_A01609,,0.39068789314627145 73.61151920518907
37,1559309040_A01609,,-0.7845090044665401 106.47084403322913
38,1559311950_A01609,,0.6585978829443022 43.19744173580686
39,1560885907_A01609,1.3993489320836185 54.273864291570675,
40,1561053811_A01609,0.2322354926658044 95.60279620566277,
41,1561428256_A01609,,0.012884374958814716 74.7673030452289
42,1561948526_A01609,-0.02726603884529908 91.89211903677543,
43,1562035686_A01609,-0.034855739018374764 93.77118146983622,
44,1562704125_A01609,,1.513281809221244 40.24292989650185
