,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.005933619820844411 0.23919468750002779 -0.39788918999245526 20.858749698251888,
1,1547700355_A01172,-0.0018802353895471205 0.12967787144066764 -2.8705116100365915 83.02653382382486,
2,1547782407_A01172,-0.013013617289335188 1.0036215722124238 -25.715545790638984 281.95216626688267,
3,1547880148_A01172,-0.0360014338161503 2.4334980539043456 -54.456274001816894 466.8195969569418,
4,1547954828_A01172,0.0007725180254281153 -0.06272449885367977 1.6437464292665378 50.53729871944626,
5,1548038666_A01172,,-0.0010152352552289924 0.08867713551170679 -2.468694453238909 85.40521672172287
6,1552402053_A01172,-4.5387419002824825e-05 0.003929413816401264 -0.07526167287790642 63.855602363046266,
7,1552590157_A01172,,
8,1552620154_A01609,,1.953669650719223e-05 0.002047239779619472 -0.20171420266017093 66.6396264067408
9,1553089387_A01609,,2.5555484185395345e-05 -0.0025669303334246263 0.08962001940542316 62.26351537311701
10,1553102751_A01609,,0.0014578231780309017 -0.12376659009217916 3.4800340308232856 32.01117959298919
11,1553885926_A01172,,-0.005252284131466677 0.39440879243495314 -9.61766996858065 140.77634892961711
12,1554082410_A01172,,-0.00038860817753299143 0.036751314036684926 -1.108312063466607 73.80051330866264
13,1554403777_A01172,-4.525348319634411e-05 0.0075595691757100155 -0.37173879056546505 68.51061291330063,
14,1554748372_A01609,,-0.008825532547994336 0.599634496618369 -13.577114657582298 166.6025153007208
15,1554840090_A01172,-3.4688583394764745e-05 0.004618275878945301 -0.20260372883710887 65.79586195122745,
16,1554906953_A01172,0.038554957988593756 -2.987050117760947 76.27300421501059 -575.5231207203793,
17,1555002731_A01172,,
18,1555696275_A01609,,-0.00028606723484788196 0.023560285536581335 -0.6379880680405088 68.83471502528357
19,1555736782_A01609,,0.0005823672009054176 -0.051163557939459 1.4463404554137878 50.827248319582495
20,1555987268_A01609,,-0.00020524545803520436 0.02896935877575242 -1.0758225845263483 74.95363160519805
21,1556028453_A01609,,0.002162777205848846 -0.1682180587614882 4.324093586359856 26.653290906718716
22,1556039041_A01609,,0.0028171183066874614 -0.23557522380040644 6.341752064347362 9.166637982801463
23,1556115527_A01172,-0.00650215007616469 0.5460603552485784 -14.851747241902073 193.30332498967317,
24,1556125697_A01609,,-0.001546116677023794 0.10928231989510134 -2.4309982514097066 81.15143065286695
25,1556219881_A01609,,-0.008519574876914118 0.5452403242922631 -11.483621075651916 142.6069565031644
26,1556301731_A01609,,-0.0004993187255041779 0.0411011914159545 -1.0890637378435937 72.64407262252938
27,1556909851_A01172,,
28,1557323445_A01609,,-0.6306307982840977 38.80080686266613 -795.5917748512286 5499.694831058506
29,1557417534_A01172,,-0.2125628015357852 14.227139375425985 -316.4246531470211 2403.376559179007
30,1557757425_A01609,,-3.756848148314815e-05 0.004043762931233735 -0.13733005817663463 64.57605323077293
31,1557760240_A01609,,-3.497249707717262e-05 0.0037868204729096426 -0.14221055464261648 65.05372070685415
32,1557763139_A01609,,-0.0020031201356032883 0.15646242398721744 -4.021283603789579 97.26486591654562
33,1557928726_A01609,,-0.00010228314592787174 0.01031420651818966 -0.28903572069784755 65.97913141924167
34,1557952047_A01172,,
35,1557957375_A01609,,0.0001923330102942325 -0.020813689939212787 0.702886739492857 57.62635176639377
36,1559137815_A01609,,5.1185913112788545e-05 -0.001178345458643904 -0.055323578810228015 64.45275986744704
37,1559309040_A01609,,0.001097764752270081 -0.09775750982937001 2.8580895686169665 36.93857572103949
38,1559311950_A01609,,-0.0008316768358282095 0.049330752274150784 -0.9323603864810676 70.0078967243125
39,1560885907_A01609,-5.6569479109688995e-05 0.014060051213379167 -0.5408580774200772 68.91366453987806,
40,1561053811_A01609,0.019467539449682342 -1.3435717673031535 30.905163605630786 -174.98191947307154,
41,1561428256_A01609,,0.0011220543651157338 -0.10808046943033726 3.3759410927836555 29.268806536015497
42,1561948526_A01609,1.5688224253000466e-05 -0.0012482706043238612 0.013922640085757214 64.12085883933558,
43,1562035686_A01609,6.296635268561343e-06 0.0009969692763540428 -0.14502144150888255 66.87362986002535,
44,1562704125_A01609,,-0.00410731590240826 0.3360394260854955 -8.945670599681774 141.73825802694606
