,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,0.000113583133691502 -0.00841049082479749 0.20597724838199963 -1.6685343921050688,
1,1547700355_A01172,0.000114620513938484 -0.008220536953648926 0.19279377811805729 -1.4756719417498232,
2,1547782407_A01172,-0.002757068042936045 0.1966597093819224 -4.654910099260053 36.56222292043723,
3,1547880148_A01172,0.005396179922491068 -0.4070402640201751 10.159184776473246 -83.92466817735034,
4,1547954828_A01172,0.00013559240133027858 -0.011310297082509642 0.310855011276045 -2.814124518477317,
5,1548038666_A01172,,7.137416880552394e-06 -0.0006222093715960407 0.017787265983122136 -0.16666997171172973
6,1552402053_A01172,4.422929061927146e-06 -0.00045444229216641405 0.013927649524771471 -0.12059946182888918,
7,1552590157_A01172,,
8,1552620154_A01609,,8.422307036057156e-05 -0.008364146485431321 0.26870893701781084 -2.7887262779468815
9,1553089387_A01609,,-4.024879615770562e-05 0.004735615175114863 -0.17630860944286367 2.0662893551562886
10,1553102751_A01609,,-1.6202581267071665e-05 0.0003979886904318164 0.0157809404141566 -0.3867142712066693
11,1553885926_A01172,,-0.0005266597546671344 0.03467645087386733 -0.7405491157542348 5.095803317200922
12,1554082410_A01172,,-9.568209840887035e-05 0.008390541835095251 -0.24015316009726786 2.2423957206441636
13,1554403777_A01172,2.0741199382677372e-06 -0.00038177688292088626 0.02206997020138031 -0.39448424330687687,
14,1554748372_A01609,,0.006324640908713662 -0.42857937524996814 9.664219231909389 -72.51570142102479
15,1554840090_A01172,9.56807962966551e-05 -0.011821241105408558 0.4689961653197485 -5.9500402355882835,
16,1554906953_A01172,0.0008918036088323698 -0.0667846828594242 1.6587770648297775 -13.662381865153938,
17,1555002731_A01172,,
18,1555696275_A01609,,9.416022509503048e-05 -0.008491821775342178 0.25121842332382893 -2.436343753280516
19,1555736782_A01609,,8.948543708528586e-06 -0.0006823450175793613 0.016643143210112635 -0.12869489192149142
20,1555987268_A01609,,0.00013969767053971337 -0.01153421510962037 0.31097301715411235 -2.73609513912292
21,1556028453_A01609,,-0.0014520899226574376 0.11106707296349404 -2.8086354700459992 23.480536242371382
22,1556039041_A01609,,0.00033748896739596736 -0.02854372071064178 0.7944900151321492 -7.275028771369524
23,1556115527_A01172,-4.0739355766661815e-05 0.0034153502890159706 -0.09416013029014912 0.8534890847263383,
24,1556125697_A01609,,2.207283379150716e-05 -0.0018735515903328425 0.05212261298478133 -0.4753453299505605
25,1556219881_A01609,,0.02742511507119324 -1.9888579241648625 47.87732445773437 -382.5729157751226
26,1556301731_A01609,,0.0001883972427813391 -0.01519359335985738 0.40248339540541944 -3.5016379035522824
27,1556909851_A01172,,
28,1557323445_A01609,,-13.405674461565708 825.4709547226458 -16941.267158828265 115883.34754895171
29,1557417534_A01172,,0.03486262035164467 -2.3311284976918896 51.84942979059374 -383.6148278951019
30,1557757425_A01609,,-1.4615573387777745e-05 0.0014988338415485973 -0.05003711803698913 0.5426460682332902
31,1557760240_A01609,,1.5993553566483198e-05 -0.00224059478074105 0.094027673708863 -1.2169436020985471
32,1557763139_A01609,,-0.034170855288956546 2.7780049908026023 -74.63670978888689 662.3930089564548
33,1557928726_A01609,,-3.884099885107403e-06 0.0004272687498304419 -0.01487006390863984 0.1628682239958321
34,1557952047_A01172,,
35,1557957375_A01609,,9.338311764311675e-05 -0.009180062496063993 0.2950089283548637 -3.093147278938883
36,1559137815_A01609,,-6.280222843077246e-06 0.000566863353863506 -0.01651327148339985 0.15500208942941854
37,1559309040_A01609,,-8.75767674741867e-05 0.007053258622612848 -0.18561006842026623 1.5950292885798005
38,1559311950_A01609,,0.003190505561312388 -0.23886260369174248 5.915295130117268 -48.47665384645458
39,1560885907_A01609,-0.0006205231124423614 0.05377839123914756 -1.5356340366248462 14.43512117863277,
40,1561053811_A01609,0.007784249374341845 -0.5380103586663022 12.351301539298648 -94.18703802357663,
41,1561428256_A01609,,7.212630954598474e-05 -0.0069642063654146765 0.22015999626269617 -2.274562388591084
42,1561948526_A01609,-1.9425149784767673e-06 0.00026154133208157535 -0.01120379840056278 0.15176520482317848,
43,1562035686_A01609,-1.6008818554666816e-06 0.000228279102875171 -0.010389002485483027 0.14957458974455676,
44,1562704125_A01609,,1.2182477881103155e-05 -0.00095826159017164 0.02476292405899061 -0.21027159150671798
