,recordName,A01172_measurement,A01609_measurement
0,1547274726_A01172,-0.006297709158611713 0.4722168628906858 -11.505853452827097 91.87429594897466,
1,1547700355_A01172,9.008264111647528e-05 -0.007740261481617617 0.21436466386288086 -1.8161759246426605,
2,1547782407_A01172,0.005844352255977714 -0.43762119986828313 10.848461098214239 -88.49298656013319,
3,1547880148_A01172,-0.0013378823708484202 0.09722114231353252 -2.339449030037116 18.71420676368816,
4,1547954828_A01172,-4.25482887704864e-06 0.0002749380031189322 -0.0045391879662515485 0.12642714149348094,
5,1548038666_A01172,,-9.621219325717562e-06 0.0009075378092747244 -0.026563321960685574 0.3733304388074469
6,1552402053_A01172,3.902379589278596e-07 -0.0003766326679530843 0.028454336201742203 -0.027797265468330442,
7,1552590157_A01172,,
8,1552620154_A01609,,-4.101581005500828e-06 0.00042203965188490096 -0.007365534471265208 0.19759606666812018
9,1553089387_A01609,,-4.28245929169024e-06 0.0006391618955042744 -0.028688001917047505 0.48298701143122796
10,1553102751_A01609,,4.940773788151575e-06 -0.00035307249527836087 0.008525309029066933 0.006855578384464891
11,1553885926_A01172,,0.0005686612156646954 -0.042302776226473285 1.0367026352779203 -8.283453886258169
12,1554082410_A01172,,-3.837838621406306e-06 0.0009031831016767695 -0.03986993886169161 0.62961514685639
13,1554403777_A01172,2.6926314567151074e-05 -0.004481683574623354 0.23977723558951095 -3.61274361131165,
14,1554748372_A01609,,-0.07831909303092983 5.43581036763883 -125.12536685699351 957.6750755973873
15,1554840090_A01172,8.033884052128888e-07 2.6951413831865382e-05 -0.005243798716015321 0.1596391695033295,
16,1554906953_A01172,0.006703836565456083 -0.4827084246585926 11.532468430643286 -91.02260983896733,
17,1555002731_A01172,,
18,1555696275_A01609,,1.4707265803327203e-06 0.00013733737414686585 -0.007978815322801485 0.13277273829312347
19,1555736782_A01609,,7.876690332260987e-05 -0.006658801833321425 0.1844785430147154 -1.49803725959991
20,1555987268_A01609,,-3.76097714770589e-05 0.002966963193323509 -0.07390192791268255 0.6723350451893816
21,1556028453_A01609,,5.335863303228985e-05 -0.009244110270535443 0.3763100321389322 -3.9318710568500137
22,1556039041_A01609,,-4.459742302514316e-05 0.0036612158195077097 -0.09476905751314595 0.8880143252176539
23,1556115527_A01172,-4.8125643251892555e-06 0.0003210650926817543 -0.006614712698989905 0.3131019094608421,
24,1556125697_A01609,,2.568132250666285e-05 -0.001520208631403413 0.02259719275900665 0.13095546997797497
25,1556219881_A01609,,0.00014251292677732366 -0.009178054908660421 0.19891042101951698 -1.3718963652118812
26,1556301731_A01609,,7.4978062469902175e-06 -0.0005974260700637705 0.01602491190814692 0.007002181890135819
27,1556909851_A01172,,
28,1557323445_A01609,,0.06442435083138315 -3.99341238409361 82.48039520562797 -567.5332973083614
29,1557417534_A01172,,0.00021924408144132808 -0.015739092912579192 0.37365621418040984 -2.9012004017194255
30,1557757425_A01609,,-4.109370384752228e-06 0.0004884928510042146 -0.017277884234591596 0.31097327674235714
31,1557760240_A01609,,-2.031597981268268e-05 0.001920138326655031 -0.058765388052868156 0.6328379062763795
32,1557763139_A01609,,0.00042701786582755816 -0.03388212547835343 0.8821375526267584 -7.4599119973839825
33,1557928726_A01609,,-3.7510285446660707e-06 0.0005737872044618093 -0.0287387774218669 0.502245020929338
34,1557952047_A01172,,
35,1557957375_A01609,,-7.868778608645507e-06 0.0007832776577956253 -0.024349289060857406 0.3861461904387738
36,1559137815_A01609,,0.00027644222132724376 -0.03623735382986247 1.3261283386676999 -11.937951396430458
37,1559309040_A01609,,-0.0018663447454927997 0.14250086284169772 -3.3490125381262494 25.21534206444559
38,1559311950_A01609,,9.229893802239723e-05 -0.0065589420169699045 0.15545672044608413 -1.092808760118594
39,1560885907_A01609,-1.5857078883123294e-05 0.0007738027765191848 -0.006017390725972243 0.01187317918506306,
40,1561053811_A01609,-0.00019598451804274213 0.01432713314712371 -0.3464827087021961 2.8912519902359275,
41,1561428256_A01609,,-8.837141527822866e-06 0.0008588973773608412 -0.026854743378243538 0.3873503096717549
42,1561948526_A01609,-7.885145117631204e-06 0.0012317934518696388 -0.061685868381579786 1.1479681452308086,
43,1562035686_A01609,2.922241450358983e-06 -0.0004237341838003959 0.019101768078376935 -0.15149848542024255,
44,1562704125_A01609,,0.005305080718135981 -0.42723538113004994 11.177116743122541 -92.21762298527011
